PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Estrada-Soto, S; Ornelas-Mendoza, K; Navarrete-Vazquez, G; Chavez-Silva, F; Almanza-Perez, JC; Villalobos-Molina, R; Ortiz-Barragan, E; Loza-Rodriguez, H; Rivera-Leyva, JC; Flores-Flores, A; Perea-Arango, I; Rodriguez-Carpena, JG; Avila-Villarreal, G				Estrada-Soto, Samuel; Ornelas-Mendoza, Kathia; Navarrete-Vazquez, Gabriel; Chavez-Silva, Fabiola; Almanza-Perez, Julio Cesar; Villalobos-Molina, Rafael; Ortiz-Barragan, Erandi; Loza-Rodriguez, Hilda; Rivera-Leyva, Julio Cesar; Flores-Flores, Angelica; Perea-Arango, Irene; Rodriguez-Carpena, Javier-German; Avila-Villarreal, Gabriela			Insulin Sensitization by PPAR? and GLUT-4 Overexpression/Translocation Mediates the Antidiabetic Effect of Plantago australis	PHARMACEUTICALS																																1424-8247				APR	2023	16	4							535	10.3390/ph16040535	http://dx.doi.org/10.3390/ph16040535								37111292					WOS:000980938400001
J	Amraie, E; Pouraboli, I; Salehi, H; Rajaei, Z				Amraie, Esmaeil; Pouraboli, Iran; Salehi, Hossein; Rajaei, Ziba			Treadmill running and Levisticum Officinale extract protect against LPS-induced memory deficits by modulating neurogenesis, neuroinflammation and oxidative stress	METABOLIC BRAIN DISEASE																		Rajaei, Ziba/0000-0002-5821-5464													0885-7490	1573-7365				2022 DEC 8	2022										10.1007/s11011-022-01140-z	http://dx.doi.org/10.1007/s11011-022-01140-z		DEC 2022						36478529					WOS:000894985100001
J	Ali, KBH; Sekma, A; Abdallah, SB; Yaakoubi, H; Trabelsi, I; Frikha, N; Ben Soltane, H; Grissa, MH; Boubaker, H; Msolli, MA; Mezgar, Z; Beltaief, K; Boukef, R; Nouira, S				Ali, Khaoula Bel Haj; Sekma, Adel; Abdallah, Saoussen Ben; Yaakoubi, Hajer; Trabelsi, Imen; Frikha, Nourzed; Ben Soltane, Houda; Grissa, Mohamed Habib; Boubaker, Hamdi; Msolli, Mohamed Amine; Mezgar, Zied; Beltaief, Kaouthar; Boukef, Riadh; Nouira, Semir			Analgesic Effect of Topical Piroxicam vs Phytotherapy Gel in the Treatment of Acute Soft Tissue Injuries: A Randomized Controlled Noninferiority Study	PAIN MEDICINE																	boukef, riadh/AAO-3230-2021; Bel Haj Ali, Khaoula/IAP-1073-2023; Grissa, Mohamed Habib MH/O-7974-2016	Grissa, Mohamed Habib MH/0000-0001-7937-1485													1526-2375	1526-4637				2022 NOV 10	2022										10.1093/pm/pnac176	http://dx.doi.org/10.1093/pm/pnac176		NOV 2022											WOS:000892685300001
J	Jamshaid, S; Ahmed, D; Aydar, AY				Jamshaid, Sumbal; Ahmed, Dildar; Aydar, Alev Yuksel			Ultrasound-assisted extraction optimization of polyphenols, flavonoids, and antioxidant compounds from fruit of Melia azedarach using a glycerol-based green deep eutectic solvent	JOURNAL OF FOOD PROCESSING AND PRESERVATION																	Aydar, Alev Yüksel/AAK-3218-2021; Ahmed, Dildar/E-3041-2013	Aydar, Alev Yüksel/0000-0001-9780-0917; Ahmed, Dildar/0000-0002-3518-7181													0145-8892	1745-4549				AUG	2022	46	8							e16657	10.1111/jfpp.16657	http://dx.doi.org/10.1111/jfpp.16657		APR 2022											WOS:000787678200001
J	Yu, CC; Rong, M; Liu, Y; Sun, PW; Xu, YH; Wei, JH				Yu, Cuicui; Rong, Mei; Liu, Yang; Sun, Peiwen; Xu, Yanhong; Wei, Jianhe			Genome-Wide Identification and Characterization of HSP70 Gene Family in Aquilaria sinensis (Lour.) Gilg	GENES																																2073-4425				JAN	2022	13	1							8	10.3390/genes13010008	http://dx.doi.org/10.3390/genes13010008								35052349					WOS:000748145100001
J	Subramaniam, P; Nisha, KMJ; Vanitha, A; Kiruthika, ML; Sindhu, P; Elesawy, BH; Brindhadevi, K; Kalimuthu, K				Subramaniam, P.; Nisha, K. M. Jerun; Vanitha, A.; Kiruthika, M. Laxmi; Sindhu, P.; Elesawy, Basem H.; Brindhadevi, Kathirvel; Kalimuthu, K.			Synthesis of silver nanoparticles from wild and tissue cultured Ceropegia juncea plants and its antibacterial, anti-angiogenesis and cytotoxic activities	APPLIED NANOSCIENCE																	Elesawy, Basem/AGY-2195-2022; Brindhadevi, Kathirvel/HHZ-1813-2022; K, Kalimuthu/AAB-9506-2022	Brindhadevi, Kathirvel/0000-0002-5486-1995; K, Kalimuthu/0000-0001-6939-8094													2190-5509	2190-5517				2021 SEP 27	2021										10.1007/s13204-021-02092-z	http://dx.doi.org/10.1007/s13204-021-02092-z		SEP 2021											WOS:000700986000001
J	Gogoi, M; Boruah, JLH; Bora, PK; Das, DJ; Famhawite, V; Biswas, A; Puro, N; Kalita, J; Haldar, S; Baishya, R				Gogoi, Moloya; Boruah, Jyoti L. Hati; Bora, Pranjit Kumar; Das, Deep Jyoti; Famhawite, Vanlalhruaii; Biswas, Anupam; Puro, Nusalu; Kalita, Jatin; Haldar, Saikat; Baishya, Rinku			Citrus macroptera induces apoptosis via death receptor and mitochondrial mediated pathway as prooxidant in human non-small cell lung cancer cells	FOOD BIOSCIENCE																	Kalita, Jatin/HCH-1167-2022; Gogoi, Moloya/GSN-8098-2022	Baishya, Rinku/0000-0002-9328-4211; Kalita, Jatin/0000-0002-1369-2005													2212-4292	2212-4306				OCT	2021	43								101293	10.1016/j.fbio.2021.101293	http://dx.doi.org/10.1016/j.fbio.2021.101293		AUG 2021											WOS:000701894900005
J	Bami, SS; Khavari-Nejad, RA; Ahadi, AM; Rezayatmand, Z				Shariatzadeh Bami, Shiva; Khavari-Nejad, Ramazan Ali; Ahadi, Ali Mohammad; Rezayatmand, Zahra			Evaluation of foliar application of TiO2 nanoparticles and NaCl salinity on physiological traits of wormwood	PLANT PHYSIOLOGY REPORTS																	Ahadi, Ali Mohammad/ABA-3504-2021	ahadi, ali mohammad/0000-0001-9580-2740													2662-253X	2662-2548				SEP	2021	26	3					466	477		10.1007/s40502-021-00599-9	http://dx.doi.org/10.1007/s40502-021-00599-9		JUL 2021											WOS:000679217200001
J	Benbott, A; Karouche, S; Mosbah, C; Boukeria, S; Yahia, A				Benbott, Amel; Karouche, Saida; Mosbah, Camelia; Boukeria, Sabah; Yahia, Abdlouahab			Phytochemical, Free Radical Scavenging and Antimicrobial Activities of Glycyrrhiza glabra L. rhizomes Collected from Algeria	JOURNAL OF BIOCHEMICAL TECHNOLOGY																															0974-2328						2021	12	4					78	83		10.51847/0ShxsdgtLC	http://dx.doi.org/10.51847/0ShxsdgtLC													WOS:000761619600006
J	White, DM; Huang, JP; Jara-Munoz, OA; Madrinan, S; Ree, RH; Mason-Gamer, RJ				White, Dawson M.; Huang, Jen-Pan; Adolfo Jara-Munoz, Orlando; Madrinan, Santiago; Ree, Richard H.; Mason-Gamer, Roberta J.			The Origins of Coca: Museum Genomics Reveals Multiple Independent Domestications from Progenitor Erythroxylum gracilipes	SYSTEMATIC BIOLOGY																		White, Dawson/0000-0002-0670-9390; Jara, Orlando Adolfo/0000-0002-7123-124X													1063-5157	1076-836X				JAN	2021	70	1					1	13		10.1093/sysbio/syaa074	http://dx.doi.org/10.1093/sysbio/syaa074								32979264					WOS:000607549000001
J	Sezekler, I; Ersoz, M; Turan, MA; Coskun, ZM				Sezekler, Isil; Ersoz, Melike; Turan, Murat Ali; Coskun, Zeynep Mine			Investigation of the biochemical and apoptotic changes in breast cancer cells treated with leaf extract from tea (Camellia sinensis L.) grown with added boric acid	PAKISTAN JOURNAL OF PHARMACEUTICAL SCIENCES																	turan, murat ali/AAH-3054-2021; coskun, zeynep/AAV-1778-2021														1011-601X					SEP	2020	33	5					1927	1932		10.36721/PJPS.2020.33.5.REG.1927-1932.1	http://dx.doi.org/10.36721/PJPS.2020.33.5.REG.1927-1932.1								33824097					WOS:000568991100001
J	Sulaiman; Shah, S; Khan, S; Bussmann, RW; Ali, M; Hussain, D; Hussain, W				Sulaiman; Shah, Sikandar; Khan, Sheharyar; Bussmann, Rainer W.; Ali, Maroof; Hussain, Dildar; Hussain, Wahid			Quantitative Ethnobotanical Study of Indigenous Knowledge on Medicinal Plants Used by the Tribal Communities of Gokand Valley, District Buner, Khyber Pakhtunkhwa, Pakistan	PLANTS-BASEL																	Maroof, Ali/U-7451-2019; Turi, Maroof Ali/ABI-7170-2020; -, Sulaiman/AAN-4927-2021; Bussmann, Rainer W/A-6105-2010; Hussain, Dildar/AAS-6731-2020	Maroof, Ali/0000-0003-2259-0665; Turi, Maroof Ali/0000-0003-2259-0665; Bussmann, Rainer W/0000-0002-3524-5273; Hussain, Dildar/0000-0001-9007-6284; shah, Sikandar/0000-0001-5713-4606; hussain, wahid/0000-0003-1420-7371; Khan, Sheharyar/0000-0002-1996-8009; , Sulaiman/0000-0002-3131-8703														2223-7747				AUG	2020	9	8							1001	10.3390/plants9081001	http://dx.doi.org/10.3390/plants9081001								32781736					WOS:000572569700001
J	Pallares, N; Berrada, H; Fernandez-Franzon, M; Ferrer, E				Pallares, Noelia; Berrada, Houda; Fernandez-Franzon, Monica; Ferrer, Emilia			Risk Assessment and Mitigation of the Mycotoxin Content in Medicinal Plants by the Infusion Process	PLANT FOODS FOR HUMAN NUTRITION																	Fernandez, Monica/O-1629-2014; Berrada, Houda/B-7723-2015	Fernandez, Monica/0000-0001-6733-9648; Berrada, Houda/0000-0001-7302-5282; Pallares, Noelia/0000-0001-8018-3959													0921-9668	1573-9104				SEP	2020	75	3					362	368		10.1007/s11130-020-00820-4	http://dx.doi.org/10.1007/s11130-020-00820-4		MAY 2020						32388807					WOS:000531199100001
J	de Castro, KM; Batista, DS; Silva, TD; Fortini, EA; Felipe, SHS; Fernandes, AM; Sousa, RMD; Nascimento, LSD; Campos, VR; Viccini, LF; Michael, R; Otoni, WC				de Castro, Kamila Motta; Batista, Diego Silva; Silva, Tatiane Dulcineia; Fortini, Evandro Alexandre; Sousa Felipe, Sergio Heitor; Fernandes, Amanda Mendes; de Jesus Sousa, Raysa Mayara; de Queiroz Nascimento, Lais Stehling; Campos, Victoria Rabelo; Viccini, Lyderson Facio; Michael, Richard; Otoni, Wagner Campos			Salinity modulates growth, morphology, and essential oil profile in Lippia alba L. (Verbenaceae) grown in vitro	PLANT CELL TISSUE AND ORGAN CULTURE																	Fortini, Evandro Alexandre/GPS-4339-2022; Viccini, Lyderson/ABB-3323-2021; Batista, Diego/L-2507-2019; Otoni, Wagner C/D-6439-2013; Fortini, Evandro/AAQ-4428-2021	Fortini, Evandro Alexandre/0000-0002-4127-8872; Batista, Diego/0000-0002-5798-7761; Otoni, Wagner C/0000-0002-9614-9373; Viccini, Lyderson/0000-0002-7575-8241													0167-6857	1573-5044				MAR	2020	140	3					593	603		10.1007/s11240-019-01755-8	http://dx.doi.org/10.1007/s11240-019-01755-8													WOS:000513275800009
J	Tran, QT; Thi, TLV; Do, TL; Thi, HMP; Thi, BH; Chu, QT; Phuong, PTL; Do, HN; Than, HTH; Thi, TTT; Luu, V; Duong, PTM; Phung, HTT				Tran, Quoc Toan; Thi, Thu Le Vu; Do, Tien Lam; Thi, Hong Minh Pham; Thi, Bich Hoang; Chu, Quang Truyen; Phuong, Phuong Thao Lai; Do, Huu Nghi; Than, Hoai Thu Hoang; Thi, Thu Thuy Ta; Luu, Van Huyen; Duong, Phuong Thi Mai; Phung, Huong Thi Thu			Optimization of Microwave-Assisted Extraction Process of Callicarpa candicans (Burm. f.) Hochr Essential Oil and Its Inhibitory Properties against Some Bacteria and Cancer Cell Lines	PROCESSES																		Vu, Thi Thu Le/0000-0001-6049-889X; Nghi, Do Huu/0000-0002-6272-0922; Toan, Tran Quoc/0000-0003-0760-5750														2227-9717				FEB	2020	8	2							173	10.3390/pr8020173	http://dx.doi.org/10.3390/pr8020173													WOS:000521167900031
J	Vigliante, I; Mannino, G; Maffei, ME				Vigliante, Ivano; Mannino, Giuseppe; Maffei, Massimo E.			Chemical Characterization and DNA Fingerprinting of Griffonia simplicifolia Baill.	MOLECULES																	Mannino, Giuseppe/AAG-3518-2019; Maffei, Massimo E/K-9593-2015; Vigliante, Ivano/ABA-1348-2021	Mannino, Giuseppe/0000-0003-0047-978X; Maffei, Massimo E/0000-0001-6814-2353; Vigliante, Ivano/0000-0002-0439-9907													1420-3049					MAR 15	2019	24	6							1032	10.3390/molecules24061032	http://dx.doi.org/10.3390/molecules24061032								30875930					WOS:000464289400010
J	Bharathi, MD; Justin-Thenmozhi, A; Manivasagam, T; Rather, MA; Babu, CS; Essa, MM; Guillemin, GJ				Bharathi, Mathiyazahan Dhivya; Justin-Thenmozhi, Arokiasamy; Manivasagam, Thamilarasan; Rather, Mashoque Ahmad; Babu, Chidambaram Saravana; Essa, Musthafa Mohamed; Guillemin, Gilles J.			Amelioration of Aluminum Maltolate-Induced Inflammation and Endoplasmic Reticulum Stress-Mediated Apoptosis by Tannoid Principles of Emblica officinalis in Neuronal Cellular Model	NEUROTOXICITY RESEARCH																	Chidambaram, Saravana babu/V-2319-2019; Manivasagam, Thamilarasan/U-3209-2019; Essa, Mohamed/AAX-2596-2020; GUILLEMIN, Gilles J./C-3878-2015	Manivasagam, Thamilarasan/0000-0003-4440-7323; GUILLEMIN, Gilles J./0000-0001-8105-4470; Rather, Mashoque Ahmad/0000-0002-3627-5538; Musthafa Mohamed, Essa/0000-0001-7505-9785													1029-8428	1476-3524				FEB	2019	35	2					318	330		10.1007/s12640-018-9956-5	http://dx.doi.org/10.1007/s12640-018-9956-5								30242626					WOS:000455660400004
J	Dao, NT; Jang, Y; Kim, M; Nguyen, HH; Pham, DQ; Dang, QL; Nguyen, MV; Yun, BS; Pham, QM; Kim, JC; Hoang, VD				Nga Thu Dao; Jang, Yejin; Kim, Meehyein; Hung Huy Nguyen; Duong Quang Pham; Quang Le Dang; Minh Van Nguyen; Yun, Bong-Sik; Quan Minh Pham; Kim, Jin-Cheol; Vu Dinh Hoang			Chemical Constituents and Anti-influenza Viral Activity of the Leaves of Vietnamese Plant Elaeocarpus tonkinensis	RECORDS OF NATURAL PRODUCTS																	PHAM, Quoc Long/AAU-2211-2020; Le Dang, Quang/HJA-4857-2022; PHAM, Minh Quan/AAD-7290-2019	PHAM, Quoc Long/0000-0001-6964-2341; Le Dang, Quang/0000-0001-7203-8081; PHAM, Minh Quan/0000-0001-6922-1627; Kim, Meehyein/0000-0002-2851-5298													1307-6167					JAN-FEB	2019	13	1					71	80																WOS:000455644400008
J	Zafar, F; Jahan, N; Khalil-Ur-Rahman; Asi, MR; Ali, S				Zafar, Fatiqa; Jahan, Nazish; Khalil-Ur-Rahman; Asi, Muhammad Rafique; Ali, Shaukat			Comparative Evaluation of Biological Activities of Native and Nanosuspension of Terminalia arjuna	INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY																	ASI, MUHAMMAD RAFIQUE/J-1839-2015; Jahan, Nazish/J-8408-2019														1560-8530	1814-9596					2019	21	4					775	785		10.17957/IJAB/15.0956	http://dx.doi.org/10.17957/IJAB/15.0956													WOS:000460429600009
J	Han, HS; Shin, JS; Lee, SB; Park, JC; Lee, KT				Han, Hee-Soo; Shin, Ji-Sun; Lee, Seung-Bin; Park, Jong Cheol; Lee, Kyung-Tae			Cirsimarin, a flavone glucoside from the aerial part of Cirsium japonicum var. ussuriense (Regel) Kitam. ex Ohwi, suppresses the JAK/STAT and IRF-3 signaling pathway in LPS-stimulated RAW 264.7 macrophages	CHEMICO-BIOLOGICAL INTERACTIONS																															0009-2797	1872-7786				SEP 25	2018	293						38	47		10.1016/j.cbi.2018.07.024	http://dx.doi.org/10.1016/j.cbi.2018.07.024								30053449					WOS:000442530800005
J	Niazian, M; Sadat-Noori, SA; Abdipour, M				Niazian, Mohsen; Sadat-Noori, Seyed Ahmad; Abdipour, Moslem			Artificial neural network and multiple regression analysis models to predict essential oil content of ajowan (Carum copticum L.)	JOURNAL OF APPLIED RESEARCH ON MEDICINAL AND AROMATIC PLANTS																	ABDIPOUR, MOSLEM/D-5784-2019; Sadat-Noori, Seyed Ahmad/AAC-4189-2019; Niazian, Mohsen/AAF-4504-2019	Niazian, Mohsen/0000-0002-7032-4938; ABDIPOUR, MOSLEM/0000-0001-5723-405X													2214-7861					MAY	2018	9						124	131		10.1016/j.jarmap.2018.04.001	http://dx.doi.org/10.1016/j.jarmap.2018.04.001													WOS:000432475600014
J	Tanapichatsakul, C; Monggoot, S; Gentekaki, E; Pripdeevech, P				Tanapichatsakul, Chutima; Monggoot, Sakon; Gentekaki, Eleni; Pripdeevech, Patcharee			Antibacterial and Antioxidant Metabolites of Diaporthe spp. Isolated from Flowers of Melodorum fruticosum	CURRENT MICROBIOLOGY																															0343-8651	1432-0991				APR	2018	75	4					476	483		10.1007/s00284-017-1405-9	http://dx.doi.org/10.1007/s00284-017-1405-9								29159689					WOS:000427060600014
J	Le, PN; Pham, DC; Nguyen, DH; Tran, NQ; Dimitrov, V; Ivanov, P; Xuan, CN; Nguyen, HN; Nguyen, CK				Phung Ngan Le; Dinh Chuong Pham; Dai Hai Nguyen; Ngoc Quyen Tran; Dimitrov, Vladimir; Ivanov, Petko; Cuong Nguyen Xuan; Hoai Nam Nguyen; Cuu Khoa Nguyen			Poly (N-isopropylacrylamide)-functionalized dendrimer as a thermosensitive nanoplatform for delivering malloapelta B against HepG2 cancer cell proliferation	ADVANCES IN NATURAL SCIENCES-NANOSCIENCE AND NANOTECHNOLOGY																	Pham, Dinh-Chuong/L-8930-2018; Dimitrov, Vladimir/U-7932-2017	Pham, Dinh-Chuong/0000-0002-3074-6941; Dimitrov, Vladimir/0000-0002-2893-8995; Nguyen, Dai Hai/0000-0003-3501-7390; Le, Phung Ngan/0000-0003-4953-935X													2043-6254	2043-6262				JUN	2017	8	2							025014	10.1088/2043-6254/aa5e32	http://dx.doi.org/10.1088/2043-6254/aa5e32													WOS:000980803400017
J	Szopa, A; Kokotkiewicz, A; Bednarz, M; Luczkiewicz, M; Ekiert, H				Szopa, Agnieszka; Kokotkiewicz, Adam; Bednarz, Marcelina; Luczkiewicz, Maria; Ekiert, Halina			Studies on the accumulation of phenolic acids and flavonoids in different in vitro culture systems of Schisandra chinensis (Turcz.) Baill. using a DAD- HPLC method	PHYTOCHEMISTRY LETTERS					International Symposium on Chromatography of Natural Products (ISCNP)	2016	Lublin, POLAND										Kokotkiewicz, Adam/T-8326-2018; Luczkiewicz, Maria/AAF-2728-2019; Szopa, Agnieszka/R-2752-2017	Kokotkiewicz, Adam/0000-0001-5025-7101; Luczkiewicz, Maria/0000-0001-5490-3588; Szopa, Agnieszka/0000-0002-6351-4047; Ekiert, Halina/0000-0003-4887-4068													1874-3900	1876-7486				JUN	2017	20						462	469		10.1016/j.phytol.2016.10.016	http://dx.doi.org/10.1016/j.phytol.2016.10.016													WOS:000405467600083
J	Marrassini, C; Anesini, C				Marrassini, Carla; Anesini, Claudia			Modulatory Effect of an Urera Aurantiaca Extract on Immune and Tumoral Cells During Inflammation	PHYTOTHERAPY RESEARCH																															0951-418X	1099-1573				FEB	2017	31	2					265	273		10.1002/ptr.5743	http://dx.doi.org/10.1002/ptr.5743								27747963					WOS:000397276500003
J	Uche, FI; Drijfhout, FP; McCullagh, J; Richardson, A; Li, WW				Uche, Fidelia I.; Drijfhout, Falko P.; McCullagh, James; Richardson, Alan; Li, Wen-Wu			Cytotoxicity Effects and Apoptosis Induction by Bisbenzylisoquinoline Alkaloids from Triclisia subcordata	PHYTOTHERAPY RESEARCH																	Richardson, Alan/I-4631-2015; McCullagh, James/AAD-2669-2022; Li, Wen-Wu/AAN-5456-2020; Li, Wen-Wu/G-7259-2011	Richardson, Alan/0000-0003-1825-3375; McCullagh, James/0000-0003-4733-1205; Li, Wen-Wu/0000-0002-3706-6068; Li, Wen-Wu/0000-0002-3706-6068; Drijfhout, Falko/0000-0002-3210-8038													0951-418X	1099-1573				SEP	2016	30	9					1533	1539		10.1002/ptr.5660	http://dx.doi.org/10.1002/ptr.5660								27270992					WOS:000385699900015
