PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Lyu, C; Kang, CZ; Wang, RS; Xiong, F; Yang, J; Wang, TL; Wang, S; Wan, XF; Huang, LQ; Guo, LP				Lyu, Chaogeng; Kang, Chuanzhi; Wang, Ruishan; Xiong, Feng; Yang, Jian; Wang, Tielin; Wang, Sheng; Wan, Xiufu; Huang, Luqi; Guo, Lanping			A field trials-based study reveals the effects of chlormequat chloride on the quality of medicinal plant Salvia miltiorrhiza Bge. (Lamiaceae) in practical cultivation	INDUSTRIAL CROPS AND PRODUCTS																		, xiongfeng/0000-0002-0295-3281													0926-6690	1872-633X				APR	2023	194								116396	10.1016/j.indcrop.2023.116396	http://dx.doi.org/10.1016/j.indcrop.2023.116396		FEB 2023											WOS:000965579600001
J	Hu, HC; Liu, YH; He, BB; Chen, X; Ma, L; Luo, YL; Fei, XT; Wei, AZ				Hu, Haichao; Liu, Yonghong; He, Beibei; Chen, Xin; Ma, Lei; Luo, Yingli; Fei, Xitong; Wei, Anzhi			Integrative physiological, transcriptome, and metabolome analysis uncovers the drought responses of two Zanthoxylum bungeanum cultivars	INDUSTRIAL CROPS AND PRODUCTS																	He, He Beibei/HNH-2255-2023														0926-6690	1872-633X				DEC 1	2022	189								115812	10.1016/j.indcrop.2022.115812	http://dx.doi.org/10.1016/j.indcrop.2022.115812													WOS:000910922900013
J	Althobaiti, NA; Menaa, F; Dalzell, JJ; Albalawi, AE; Ismail, H; Alghuthaymi, MA; Aldawsari, RD; Iqbal, H; McAlinney, C; Green, BD				Althobaiti, Norah A.; Menaa, Farid; Dalzell, Johnathan J.; Albalawi, Aishah E.; Ismail, Hammad; Alghuthaymi, Mousa A.; Aldawsari, Reem D.; Iqbal, Haroon; McAlinney, Claire; Green, Brian D.			Ethnomedicinal Plants with Protective Effects against Beta-Amyloid Peptide (A beta)1-42 Indicate Therapeutic Potential in a New In Vivo Model of Alzheimer's Disease	ANTIOXIDANTS																	Albalawi, Aishah/HSF-1391-2023	Althobaiti, Norah/0000-0001-6893-5521														2076-3921				OCT	2022	11	10							1865	10.3390/antiox11101865	http://dx.doi.org/10.3390/antiox11101865								36290588					WOS:000872049400001
J	Suvaithenamudhan, S; Ananth, S; Mariappan, V; Dhayabaran, VV; Parthasarathy, S; Ganesh, PS; Shankar, EM				Suvaithenamudhan, Suvaiyarasan; Ananth, Sivapunniyam; Mariappan, Vanitha; Dhayabaran, Victor Violet; Parthasarathy, Subbiah; Ganesh, Pitchaipillai Sankar; Shankar, Esaki Muthu			In Silico Evaluation of Bioactive Compounds of Artemisia pallens Targeting the Efflux Protein of Multidrug-Resistant Acinetobacter baumannii (LAC-4 Strain)	MOLECULES																	Mariappan, Vanitha/I-4769-2013; Subbiah, Parthasarathy/H-2300-2018; Muthu, Shankar Esaki/B-3132-2019	Mariappan, Vanitha/0000-0002-2351-1597; Subbiah, Parthasarathy/0000-0003-3936-0102; Muthu, Shankar Esaki/0000-0002-7866-9818; P, Sankar Ganesh/0000-0003-0954-5966; SUVAITHENAMUDHAN, S/0000-0002-5735-0963														1420-3049				AUG	2022	27	16							5188	10.3390/molecules27165188	http://dx.doi.org/10.3390/molecules27165188								36014428					WOS:000845638100001
J	Nishanth, MJ; Simon, B				Nishanth, M. J.; Simon, Bindu			Understanding the possible influence of Pumilio RNA binding proteins on terpenoid indole alkaloid biosynthesis in Catharanthus roseus	PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS																															0971-5894	0974-0430				MAY	2022	28	5					963	969		10.1007/s12298-022-01193-5	http://dx.doi.org/10.1007/s12298-022-01193-5		JUN 2022						35722510					WOS:000806651400001
J	Al-Shabibi, MHS; Al-Touby, SSJ; Hossain, MA				Al-Shabibi, Maryam Hamed Said; Al-Touby, Salem Said Jaroof; Hossain, Mohammad Amzad			Isolation, characterization and prediction of biologically active glycoside compounds quercetin-3-rutinoside from the fruits of Ficus sycomorus	CARBOHYDRATE RESEARCH																															0008-6215	1873-426X				JAN	2022	511								108483	10.1016/j.carres.2021.108483	http://dx.doi.org/10.1016/j.carres.2021.108483		DEC 2021						34864403					WOS:000728531200001
J	Ji, YY; Yang, JY; Zhang, RF; Chen, QY; Xu, R; Wei, XJ; Chen, XH; Chen, SX; Guo, FD; Kennelly, EJ; Long, CL				Ji, Yuan-Yuan; Yang, Jun-Yi; Zhang, Rui-Fei; Chen, Qing-Yu; Xu, Rui; Wei, Xue-Jin; Chen, Xiao-Hang; Chen, Shan-Xi; Guo, Fan-Ding; Kennelly, Edward J.; Long, Chun-Lin			Chemical characterization, neuroprotective, antimicrobial and enzyme inhibitory activities of Hypericum volatile oils	INDUSTRIAL CROPS AND PRODUCTS																		Zhang, Ruifei/0000-0001-9774-5751; qingyu, chen/0000-0003-1199-9991; Ji, Yuanyuan/0000-0002-5258-3522													0926-6690	1872-633X				NOV 15	2021	172								113991	10.1016/j.indcrop.2021.113991	http://dx.doi.org/10.1016/j.indcrop.2021.113991		AUG 2021											WOS:000709305200001
J	Jain, R; Bhardwaj, P; Pandey, SS; Kumar, S				Jain, Rahul; Bhardwaj, Priyanka; Pandey, Shiv Shanker; Kumar, Sanjay			Arnebia euchroma, a Plant Species of Cold Desert in the Himalayas, Harbors Beneficial Cultivable Endophytes in Roots and Leaves	FRONTIERS IN MICROBIOLOGY																	Pandey, Shiv Shanker/GSD-9059-2022; Jain, Rahul/AFY-2726-2022	Jain, Rahul/0000-0002-7554-6599														1664-302X				JUL 16	2021	12								696667	10.3389/fmicb.2021.696667	http://dx.doi.org/10.3389/fmicb.2021.696667								34335527					WOS:000679971800001
J	Cetinkaya, S; Ayan, IC; Suntar, I; Dursun, HG				Cetinkaya, Sumeyra; Cinar Ayan, Ilknur; Suntar, Ipek; Dursun, Hatice Gul			The Phytochemical Profile and Biological Activity of Liquidambar orientalis Mill. var. orientalis via NF-kappa B and Apoptotic Pathways in Human Colorectal Cancer	NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL																	Süntar, İpek/AHE-1026-2022; cetinkaya, sumeyra/ABG-9815-2020; Çınar Ayan, ilknur/ADB-7096-2022	Çınar Ayan, ilknur/0000-0002-8763-0480													0163-5581	1532-7914				APR 21	2022	74	4					1457	1473		10.1080/01635581.2021.1952455	http://dx.doi.org/10.1080/01635581.2021.1952455		JUL 2021						34291706					WOS:000675795000001
J	Indu, MS; Narayanankutty, A; Ramavarma, SK; Manalil, JJ; Padikkala, J; Raghavamenon, AC				Indu, M. S.; Narayanankutty, Arunaksharan; Ramavarma, Smitha K.; Manalil, Jeksy Jose; Padikkala, Jose; Raghavamenon, Achuthan Chathrattil			Desmodium gyrans DC modulates lipid trafficking in cultured macrophages and improves functional high-density lipoprotein in male wistar rats	INDIAN JOURNAL OF PHARMACOLOGY																	NARAYANANKUTTY, ARUNAKSHARAN/D-7288-2015	NARAYANANKUTTY, ARUNAKSHARAN/0000-0002-6232-1665													0253-7613	1998-3751				JUL-AUG	2021	53	4					286	293		10.4103/ijp.IJP_136_17	http://dx.doi.org/10.4103/ijp.IJP_136_17								34414906					WOS:000693779700005
J	Yuliet; Sukandar, EY; Atik, N; Adnyana, IK				Yuliet; Sukandar, Elin Yulinah; Atik, Nur; Adnyana, I. Ketut			Insulin secretion and repairing pancreatic tissue damage on diabetic mice treated with the extract and active fraction of Hibiscus surattensis L. leaves	JOURNAL OF PHARMACY & PHARMACOGNOSY RESEARCH																	Susanto, Yuliet/AAB-6196-2021; Adnyana, I K/F-8199-2017	Susanto, Yuliet/0000-0002-1314-9336; 													0719-4250					JUL-AUG	2021	9	4					454	464																WOS:000635010600006
J	Vineetha, VP; Asha, G; Devika, P				Vineetha, Vadavanath Prabhakaran; Asha, Gopan; Devika, Pillai			Withania somnifera attenuates Tilapia lake virus (TiLV)-induced mortality by inhibiting stress and strengthening the innate antioxidant defence system	AQUACULTURE RESEARCH																		V. P., Vineetha/0000-0001-6235-9447													1355-557X	1365-2109				NOV	2021	52	11					5493	5505		10.1111/are.15423	http://dx.doi.org/10.1111/are.15423		JUN 2021											WOS:000665033400001
J	Rasoolzadeh, L; Shanjani, PS; Jafari, AA				Rasoolzadeh, Leila; Shanjani, Parvin Salehi; Jafari, Ali Ashraf			Effects of Seed Priming on Germination Characteristics of Achillea millefolium Seeds under Different Ageing Treatment	JOURNAL OF MEDICINAL PLANTS AND BY-PRODUCTS-JMPB																	Jafari, Ali Ashraf/M-8752-2019	Jafari, Ali Ashraf/0000-0002-1211-3796													2322-1399	2588-3739				WIN-SPR	2020	9	1					79	89		10.22092/JMPB.2020.122078	http://dx.doi.org/10.22092/JMPB.2020.122078													WOS:000555060000009
J	Chen, LL; Zhu, ZB; Guo, QS; Guo, J; Huang, ZG; Zhang, H				Chen, Lanlan; Zhu, Zaibiao; Guo, Qiaosheng; Guo, Jun; Huang, Zhigang; Zhang, Hui			The changes of morphological and physiological characteristics in hemiparasitic Monochasma savatieri before and after attachment to the host plant	PEERJ																		Zhu, Zaibiao/0000-0002-3925-4767													2167-8359					AUG 19	2020	8								e9780	10.7717/peerj.9780	http://dx.doi.org/10.7717/peerj.9780								32879807					WOS:000560602800013
J	Li, MZ; Chen, ZJ; Qian, J; Wei, FG; Zhang, GZ; Wang, Y; Wei, GF; Hu, ZG; Dong, LL; Chen, SL				Li, Mengzhi; Chen, Zhongjian; Qian, Jun; Wei, Fugang; Zhang, Guozhuang; Wang, Yong; Wei, Guangfei; Hu, Zhigang; Dong, Linlin; Chen, Shilin			Composition and function of rhizosphere microbiome ofPanax notoginsengwith discrepant yields	CHINESE MEDICINE																															1749-8546					AUG 10	2020	15	1							85	10.1186/s13020-020-00364-4	http://dx.doi.org/10.1186/s13020-020-00364-4								32793300					WOS:000561249300001
J	Alalwan, TA; Alkhuzai, JA; Jameel, Z; Mandeel, QA				Alalwan, Tariq A.; Alkhuzai, Jameel A.; Jameel, Zainab; Mandeel, Qaher A.			Quantitative Ethnobotanical Study of some Medicinal Plants used by Herbalists in Bahrain	JOURNAL OF HERBAL MEDICINE																	Alalwan, Tariq/ABG-7149-2020	Alalwan, Tariq/0000-0002-7693-4542													2210-8033	2210-8041				SEP-DEC	2019	17-18								100278	10.1016/j.hermed.2019.100278	http://dx.doi.org/10.1016/j.hermed.2019.100278													WOS:000510151900018
J	Rao, MRK; Lakshmi, NV; Sundaram, RL				Rao, Mudiganti Ram Krishna; Lakshmi, N. Vijaya; Sundaram, Lakshmi R.			PRELIMINARY PHYTOCHEMICAL AND GC MS ANALYSIS OF DIFFERENT EXTRACTS OF PSOPHOCARPUS TETRAGONOLOBUS LEAVES	INDO AMERICAN JOURNAL OF PHARMACEUTICAL SCIENCES																															2349-7750					MAR	2018	5	3					1649	1656		10.5281/zenodo.1208629	http://dx.doi.org/10.5281/zenodo.1208629													WOS:000434391300041
J	Zali, AG; Ehsanzadeh, P				Zali, Ali Gholami; Ehsanzadeh, Parviz			Exogenously applied proline as a tool to enhance water use efficiency: Case of fennel	AGRICULTURAL WATER MANAGEMENT																															0378-3774	1873-2283				JAN 15	2018	197						138	146		10.1016/j.agwat.2017.11.023	http://dx.doi.org/10.1016/j.agwat.2017.11.023													WOS:000423001400014
J	Maji, A; Beg, M; Mandal, AK; Das, S; Jha, PK; Kumar, A; Sarwar, S; Hossain, M; Chakrabarti, P				Maji, Anukul; Beg, Maidul; Mandal, Amit Kumar; Das, Somnath; Jha, Pradeep K.; Kumar, Anoop; Sarwar, Shamila; Hossain, Maidul; Chakrabarti, Pinak			Spectroscopic interaction study of human serum albumin and human hemoglobin with Mersilea quadrifolia leaves extract mediated silver nanoparticles having antibacterial and anticancer activity	JOURNAL OF MOLECULAR STRUCTURE																	Mandal, Amit/AAP-3437-2020; Jha, Pradeep K/AAL-2908-2020; Pradeep K Jha/AAV-9901-2020; Hossain, Maidul/AAW-7669-2021; Kumar, Anoop/ABB-7336-2020	Mandal, Amit/0000-0001-9249-5052; Pradeep K Jha/0000-0002-0706-8361; Hossain, Maidul/0000-0003-1408-2273; 													0022-2860	1872-8014				AUG 5	2017	1141						584	592		10.1016/j.molstruc.2017.04.005	http://dx.doi.org/10.1016/j.molstruc.2017.04.005													WOS:000401593400066
J	Wu, HM; Xu, JJ; Wang, JY; Qin, XJ; Wu, LK; Li, ZC; Lin, S; Lin, WW; Zhu, Q; Khan, MU; Lin, WX				Wu, Hongmiao; Xu, Junjian; Wang, Juanying; Qin, Xianjin; Wu, Linkun; Li, Zhicheng; Lin, Sheng; Lin, Weiwei; Zhu, Quan; Khan, Muhammad U.; Lin, Wenxiong			Insights into the Mechanism of Proliferation on the Special Microbes Mediated by Phenolic Acids in the Radix pseudostellariae Rhizosphere under Continuous Monoculture Regimes	FRONTIERS IN PLANT SCIENCE																	Wu, Hongmiao/N-4471-2019; Wu, Hongmiao/J-5958-2014; Wu, Linkun/GLN-5951-2022	Wu, Hongmiao/0000-0002-9664-0824; 													1664-462X					MAY 2	2017	8								659	10.3389/fpls.2017.00659	http://dx.doi.org/10.3389/fpls.2017.00659								28512464					WOS:000400373600001
J	Ahmed, MJ; Akhtar, T				Ahmed, Muhammad Jamil; Akhtar, Tanweer			Indigenous knowledge of the use of medicinal plants in Bheri, Muzaffarabad, Azad Kashmir, Pakistan	EUROPEAN JOURNAL OF INTEGRATIVE MEDICINE																		Ahmed, Muhammad Jamil/0000-0002-3038-5832													1876-3820	1876-3839				AUG	2016	8	4					560	569		10.1016/j.eujim.2016.01.006	http://dx.doi.org/10.1016/j.eujim.2016.01.006													WOS:000389585700035
J	Rad, FA; Jafari, M; Khezrinejad, N; Miandoab, MP				Rad, Faraz Arash; Jafari, Morad; Khezrinejad, Nabi; Miandoab, Mahmoud Pouryousef			An Efficient Plant Regeneration System via Direct Organogenesis with in Vitro Flavonoid Accumulation and Analysis of Genetic Fidelity among Regenerants of Teucrium polium L.	HORTICULTURE ENVIRONMENT AND BIOTECHNOLOGY																	Jafari, Morad/P-4351-2018	Jafari, Morad/0000-0002-9863-9640; Pouryousef Miandoab, Mahmoud/0000-0001-8279-3785													2211-3452	2211-3460				DEC	2014	55	6					568	577		10.1007/s13580-014-0611-7	http://dx.doi.org/10.1007/s13580-014-0611-7													WOS:000347957700016
J	Singh, J; Kakkar, P				Singh, Jyotsna; Kakkar, Poonam			Oroxylin A, a constituent of Oroxylum indicum inhibits adipogenesis and induces apoptosis in 3T3-L1 cells	PHYTOMEDICINE																															0944-7113	1618-095X				OCT 15	2014	21	12					1733	1741		10.1016/j.phymed.2014.08.014	http://dx.doi.org/10.1016/j.phymed.2014.08.014								25442284					WOS:000344241200030
J	Khalki, L; M'hamed, SB; Sokar, Z; Bennis, M; Vinay, L; Bras, H; Viemari, JC				Khalki, Loubna; M'hamed, Saadia Ba; Sokar, Zahra; Bennis, Mohamed; Vinay, Laurent; Bras, Helene; Viemari, Jean-Charles			Prenatal Exposure to Fenugreek Impairs Sensorimotor Development and the Operation of Spinal Cord Networks in Mice	PLOS ONE																	Bras, Helene/L-8915-2018	Viemari, Jean-Charles/0000-0001-6614-1461; sokar, zahra/0000-0002-8646-4660													1932-6203					NOV 5	2013	8	11							e80013	10.1371/journal.pone.0080013	http://dx.doi.org/10.1371/journal.pone.0080013								24224030					WOS:000326597400103
J	Wen, BY; He, R; Li, PY; Xu, QH; Lu, YL; Peng, B; Li, JR				Wen, Binyu; He, Rong; Li, Pengyue; Xu, Qihua; Lu, Yanli; Peng, Bo; Li, Jianrong			Pharmacokinetics of 8-O-acetylharpagide and harpagide after oral administration of Ajuga decumbens Thunb extract in rats	JOURNAL OF ETHNOPHARMACOLOGY																	Wen, Binyu/F-3468-2014	Wen, Binyu/0000-0002-7549-1508													0378-8741	1872-7573				MAY 20	2013	147	2					503	508		10.1016/j.jep.2013.03.048	http://dx.doi.org/10.1016/j.jep.2013.03.048								23545457					WOS:000319180700031
J	Akerreta, S; Calvo, MI; Cavero, RY				Akerreta, S.; Calvo, M. I.; Cavero, R. Y.			Ethnoveterinary knowledge in Navarra (Iberian Peninsula)	JOURNAL OF ETHNOPHARMACOLOGY																	Cavero, Rita Yolanda/M-7875-2017; Calvo, María Isabel/AAA-7098-2019	Cavero, Rita Yolanda/0000-0002-8106-3243; Calvo, María Isabel/0000-0002-3159-0336													0378-8741	1872-7573				JUL 20	2010	130	2					369	378		10.1016/j.jep.2010.05.023	http://dx.doi.org/10.1016/j.jep.2010.05.023								20573568					WOS:000280622400026
J	Yun, C; Zhao, ZW; Gu, L; Zhang, ZH; Wang, SF; Shi, YT; Miao, N; Ri, I; Wang, WJ; Wang, HM				Yun, Cholil; Zhao, Zhuowen; Gu, Lin; Zhang, Zhonghua; Wang, Shengfang; Shi, Yutong; Miao, Na; Ri, Ilbong; Wang, Wenjie; Wang, Huimei			In vitro production of atractylon and beta-eudesmol from Atractylodes chinensis by adventitious root culture	APPLIED MICROBIOLOGY AND BIOTECHNOLOGY																															0175-7598	1432-0614				NOV	2022	106	21					7027	7037		10.1007/s00253-022-12194-5	http://dx.doi.org/10.1007/s00253-022-12194-5		SEP 2022						36171502					WOS:000861106900001
J	Taile, J; Bringart, M; Planesse, C; Patche, J; Rondeau, P; Veeren, B; Clerc, P; Gauvin-Bialecki, A; Bourane, S; Meilhac, O; Couret, D; Gonthier, MP				Taile, Janice; Bringart, Matthieu; Planesse, Cynthia; Patche, Jessica; Rondeau, Philippe; Veeren, Bryan; Clerc, Patricia; Gauvin-Bialecki, Anne; Bourane, Steeve; Meilhac, Olivier; Couret, David; Gonthier, Marie-Paule			Antioxidant Polyphenols of Antirhea borbonica Medicinal Plant and Caffeic Acid Reduce Cerebrovascular, Inflammatory and Metabolic Disorders Aggravated by High-Fat Diet-Induced Obesity in a Mouse Model of Stroke	ANTIOXIDANTS																		rondeau, philippe/0000-0002-4652-1376; Bourane, Steeve/0000-0002-9805-2196; Gauvin-Bialecki, Anne/0000-0001-5188-0704; Veeren, Bryan/0000-0002-4224-9782														2076-3921				MAY	2022	11	5							858	10.3390/antiox11050858	http://dx.doi.org/10.3390/antiox11050858								35624723					WOS:000804301300001
J	Rizk, MA; El-Sayed, SA; Al-Araby, M; Igarashi, I				Rizk, Mohamed Abdo; El-Sayed, Shimaa Abd El-Salam; Al-Araby, Mostafa; Igarashi, Ikuo			Effect of methanolic extract from Capsicum annuum against the multiplication of several Babesia species and Theileria equi on in vitro cultures, and Babesia microti in mice	VETERINARY WORLD																	Rizk, Mohamed Abdo/J-7232-2019; Elsayed, Shimaa/P-3399-2018	Rizk, Mohamed Abdo/0000-0002-5250-6172; Elsayed, Shimaa/0000-0001-9224-5731													0972-8988	2231-0916				JAN	2022	15	1					76	82		10.14202/vetworld.2022.76-82	http://dx.doi.org/10.14202/vetworld.2022.76-82								35369597					WOS:000745694000003
J	Zhang, H; Zhao, XJ; Shang, FJ; Sun, H; Zheng, X; Zhu, JB				Zhang, Hua; Zhao, Xiaojin; Shang, Fajun; Sun, Huan; Zheng, Xu; Zhu, Jiabin			Celastrol Inhibits the Proliferation and Induces Apoptosis of Colorectal Cancer Cells via Downregulating NF-kappa B/COX-2 Signaling Pathways	ANTI-CANCER AGENTS IN MEDICINAL CHEMISTRY																															1871-5206	1875-5992					2022	22	10					1921	1932		10.2174/1871520611666211103103530	http://dx.doi.org/10.2174/1871520611666211103103530								34732120					WOS:000840124400008
J	Emon, NU; Rudra, S; Alam, S; Al Haidar, IK; Paul, S; Richi, FT; Shahriar, S; Sayeed, MA; Tumpa, NI; Ganguly, A				Emon, Nazim Uddin; Rudra, Sajib; Alam, Safaet; Al Haidar, Ibrahim Khalil; Paul, Susmita; Richi, Fahmida Tasnim; Shahriar, Saimon; Sayeed, Mohammed Aktar; Tumpa, Nadia Islam; Ganguly, Amlan			Chemical, biological and protein-receptor binding profiling of Bauhinia scandens L. stems provide new insights into the management of pain, inflammation, pyrexia and thrombosis	BIOMEDICINE & PHARMACOTHERAPY																	Emon, Nazim Uddin/AAV-6026-2020	Emon, Nazim Uddin/0000-0001-7567-4796; Alam, Safaet/0000-0002-1831-2278; Haidar, Ibrahim Khalil Al/0000-0002-1011-0882; Shahriar, Saimon/0000-0003-1460-3104													0753-3322	1950-6007				NOV	2021	143								112185	10.1016/j.biopha.2021.112185	http://dx.doi.org/10.1016/j.biopha.2021.112185		SEP 2021						34543985					WOS:000697257100001
J	Verma, S; Patel, CN; Chandra, M				Verma, Surjeet; Patel, Chirag N.; Chandra, Muktesh			Identification of novel inhibitors of SARS-CoV-2 main protease (M-pro) from Withania sp. by molecular docking and molecular dynamics simulation	JOURNAL OF COMPUTATIONAL CHEMISTRY																	Patel, Chiragkumar N./AAL-9927-2020; Chandra, Muktesh/HDO-8194-2022; Chandra, Muktesh/GSM-6611-2022	Patel, Chiragkumar N./0000-0003-0777-7720; Chandra, Muktesh/0000-0002-6154-0647; 													0192-8651	1096-987X				OCT 5	2021	42	26					1861	1872		10.1002/jcc.26717	http://dx.doi.org/10.1002/jcc.26717		JUL 2021						34287986					WOS:000674857500001
J	Wang, B; Guan, CY; Fu, Q				Wang, Bo; Guan, Canyuan; Fu, Qiang			The traditional uses, secondary metabolites, and pharmacology of Lycopodium species	PHYTOCHEMISTRY REVIEWS																															1568-7767	1572-980X				FEB	2022	21	1					1	79		10.1007/s11101-021-09746-4	http://dx.doi.org/10.1007/s11101-021-09746-4		MAR 2021											WOS:000627216900002
J	Komakech, R; Kim, YG; Kim, WJ; Omujal, F; Yang, SY; Moon, BC; Mello, D; Rahmat, E; Kyeyune, GN; Matsabisa, MG; Kang, YM				Komakech, Richard; Kim, Yong-Goo; Kim, Wook Jin; Omujal, Francis; Yang, Sungyu; Moon, Byeong Cheol; Mello, Denis; Rahmat, Endang; Kyeyune, Grace Nambatya; Matsabisa, Motlalepula Gilbert; Kang, Youngmin			A Micropropagation Protocol for the Endangered Medicinal Tree Prunus africana (Hook f.) Kalkman: Genetic Fidelity and Physiological Parameter Assessment	FRONTIERS IN PLANT SCIENCE																															1664-462X					NOV 26	2020	11								548003	10.3389/fpls.2020.548003	http://dx.doi.org/10.3389/fpls.2020.548003								33324427					WOS:000597662000001
J	Mastan, A; Babu, CSV; Hiremath, C; Srinivas, KVNS; Kumar, AN; Kumar, JK				Mastan, Anthati; Babu, Chikkarasanahalli Shivegowda Vivek; Hiremath, Channayya; Srinivas, Kalavagunta Venkata Naga Satya; Kumar, Arigari Niranjan; Kumar, Jonnala Kotesh			Treatments with native Coleus forskohlii endophytes improve fitness and secondary metabolite production of some medicinal and aromatic plants	INTERNATIONAL MICROBIOLOGY																	CS, Vivekbabu/AAR-2638-2021	CS, Vivekbabu/0000-0002-3946-4123; Mastan, Anthati/0000-0001-6333-6175													1139-6709	1618-1905				MAY	2020	23	2					345	354		10.1007/s10123-019-00108-x	http://dx.doi.org/10.1007/s10123-019-00108-x								31823202					WOS:000533688700021
J	Zhao, XY; Wang, M; Chai, J; Li, Q; Zhou, YF; Li, Y; Cai, X				Zhao, Xueyan; Wang, Meng; Chai, Jia; Li, Qian; Zhou, Yafu; Li, Yan; Cai, Xia			De novoassembly and characterization of the transcriptome and development of microsatellite markers in a Chinese endemicEuphorbia kansui	BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT																															1310-2818	1314-3530				JAN 1	2020	34	1					562	574		10.1080/13102818.2020.1788992	http://dx.doi.org/10.1080/13102818.2020.1788992													WOS:000547831500001
J	Hambeck, M; Senula, A; Kodym, A				Hambeck, Melanie; Senula, Angelika; Kodym, Andrea			OCCURRENCE OF LATENT BACTERIA DURING CRYOPRESERVATION OF LONG-TERM IN VITRO CULTURES OF COLTSFOOT, Tussilago farfara	CRYOLETTERS																															0143-2044	1742-0644				NOV	2019	40	6					333	340											33966059					WOS:000596011600003
J	Pongkitwitoon, B; Boonsnongcheep, P; Kitisripanya, T; Yusakul, G; Sakamoto, S; Tanaka, H; Morimoto, S; Putalun, W				Pongkitwitoon, Benyakan; Boonsnongcheep, Panitch; Kitisripanya, Tharita; Yusakul, Gorawit; Sakamoto, Seiichi; Tanaka, Hiroyuki; Morimoto, Satoshi; Putalun, Waraporn			Preparation of a highly specific single chain variable fragment antibody targeting miroestrol and its application in quality control of Pueraria candollei by enzyme-linked immunosorbent assay	PHYTOCHEMICAL ANALYSIS																	Kitisripanya, Tharita/HTO-7611-2023; Yusakul, Gorawit/M-2334-2019; Kitisripanya, Tharita/AAR-3024-2020; Boonsnongcheep, Panitch/AAM-7261-2020; Putalun, Waraporn/U-6926-2019; Pongkitwitoon, Benyakan/D-6663-2011	Yusakul, Gorawit/0000-0002-4575-4936; Putalun, Waraporn/0000-0003-4010-0690; Pongkitwitoon, Benyakan/0000-0002-4048-5917; Boonsnongcheep, Panitch/0000-0001-9067-3281; Sakamoto, Seiichi/0000-0001-6871-522X													0958-0344	1099-1565				NOV	2019	30	6					600	608		10.1002/pca.2832	http://dx.doi.org/10.1002/pca.2832								31025473					WOS:000490219000002
J	Baldoni, M; Gismondi, A; Alexander, M; D'Agostino, A; Tibaldi, D; Di Marco, G; Scano, G; Canini, A; Caserta, E; Rickards, O; Martinez-Labarga, C				Baldoni, Marica; Gismondi, Angelo; Alexander, Michelle; D'Agostino, Alessia; Tibaldi, Domitilla; Di Marco, Gabriele; Scano, Giuseppina; Canini, Antonella; Caserta, Emmanuela; Rickards, Olga; Martinez-Labarga, Cristina			A multidisciplinary approach to investigate the osteobiography of the Roman Imperial population from Muracciola Torresina (Palestrina, Rome, Italy)	JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS																	Alexander, Michelle/U-8495-2019; Gismondi, Angelo/N-4264-2015; Rickards, Olga/L-7878-2015	Alexander, Michelle/0000-0001-8000-3639; Gismondi, Angelo/0000-0002-9257-9667; Rickards, Olga/0000-0003-2880-7466; Baldoni, Marica/0000-0003-0724-3614; DI MARCO, Gabriele/0000-0002-1369-4895													2352-409X					OCT	2019	27								101960	10.1016/j.jasrep.2019.101960	http://dx.doi.org/10.1016/j.jasrep.2019.101960													WOS:000498920800026
J	Hasan, M; Panda, BP				Hasan, Mojeer; Panda, Bibhu Prasad			Bioavailability and Stability Enhancement of Natural Isoflavones of Saraca asoca by Cryogenic Encapsulation Technique	PHARMACOGNOSY MAGAZINE																	Panda, Bibhu Prasad/AAA-4592-2022; Hasan, Mojeer/O-7332-2019; hasan, mojeer/E-3875-2013	Panda, Bibhu Prasad/0000-0001-5110-2945; Hasan, Mojeer/0000-0001-7024-1115; 													0973-1296	0976-4062				DEC	2018	14	59					S619	S629		10.4103/pm.pm_468_18	http://dx.doi.org/10.4103/pm.pm_468_18													WOS:000456306000019
J	Pereira, ASP; Bester, MJ; Apostolides, Z				Pereira, A. S. P.; Bester, M. J.; Apostolides, Z.			Exploring the anti-proliferative activity of Pelargonium sidoides DC with in silico target identification and network pharmacology	MOLECULAR DIVERSITY																	Bester, Megan/AGR-1530-2022	Bester, Megan/0000-0003-1704-0052													1381-1991	1573-501X				NOV	2017	21	4					809	820		10.1007/s11030-017-9769-0	http://dx.doi.org/10.1007/s11030-017-9769-0								28924942					WOS:000415226600004
