PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ho, V; Dinh, TQ; Nguyen, TH				Ho, V. T.; Dinh, T. Q.; Nguyen, T. H.			TAXONOMIC ASSESSMENT OF CURCULIGO ORCHIOIDES USING matK AND rbcL DNA BARCODES	SABRAO JOURNAL OF BREEDING AND GENETICS																															1029-7073	2224-8978				JUN	2022	54	2					407	415		10.54910/sabrao2022.54.2.16	http://dx.doi.org/10.54910/sabrao2022.54.2.16													WOS:000860707300014
J	Barzdina, A; Paulausks, A; Bandere, D; Brangule, A				Barzdina, Ance; Paulausks, Arturs; Bandere, Dace; Brangule, Agnese			The Potential Use of Herbal Fingerprints by Means of HPLC and TLC for Characterization and Identification of Herbal Extracts and the Distinction of Latvian Native Medicinal Plants	MOLECULES																		Barzdina, Ance/0000-0002-6973-469X; Brangule, Agnese/0000-0003-1194-0746; Bandere, Dace/0000-0001-9144-8799														1420-3049				APR	2022	27	8							2555	10.3390/molecules27082555	http://dx.doi.org/10.3390/molecules27082555								35458753					WOS:000785303500001
J	Wu, YM; Yang, XQ; Zhao, TD; Shi, WZ; Sun, LJF; Cen, RH; Yang, YB; Ding, ZT				Wu, Ya-Mei; Yang, Xue-Qiong; Zhao, Tong-De; Shi, Wen-Zhi; Sun, Li-Jingfei; Cen, Rong-Huan; Yang, Ya-Bin; Ding, Zhong-Tao			Antifeedant and Antifungal Activities of Metabolites Isolated from the Coculture of Endophytic Fungus Aspergillus tubingensis S1120 with Red Ginseng	CHEMISTRY & BIODIVERSITY																															1612-1872	1612-1880				JAN	2022	19	1							e2100608	10.1002/cbdv.202100608	http://dx.doi.org/10.1002/cbdv.202100608		DEC 2021						34786852					WOS:000727237300001
J	Ahmad, A; Ibrahim, M; Ansari, SH; Taleuzzaman, M; Ahmad, S				Ahmad, Adil; Ibrahim, Mohammad; Ansari, Shahid Husain; Taleuzzaman, Mohamad; Ahmad, Sayeed			Antithrombocytopenic potential of metabolically characterized extract and fractions of Momordica charantia L. fruits by in vivo study	ANNALS OF PHYTOMEDICINE-AN INTERNATIONAL JOURNAL																															2393-9885	2278-9839				JUL-DEC	2021	10	2					264	272		10.21276/ap.2021.10.2.35	http://dx.doi.org/10.21276/ap.2021.10.2.35													WOS:000743264000001
J	Li, P; Guo, WY; Lei, K; Ji, LS				Li, Pan; Guo, Weiyue; Lei, Kang; Ji, Lusha			Characterization of the complete chloroplast genome of Syzygium nervosum	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359				MAR 4	2021	6	3					1014	1015		10.1080/23802359.2021.1894999	http://dx.doi.org/10.1080/23802359.2021.1894999								33796721					WOS:000631116900001
J	Ayouaz, S; Oliveira-Alves, SC; Serra, AT; Lefsih, K; Samah, M; da Silva, AB; Madani, K; Bronze, MR				Ayouaz, Siham; Oliveira-Alves, Sheila Cristina; Serra, Ana Teresa; Lefsih, Khalef; Samah, Madani; Bento da Silva, Andreia; Madani, Khodir; Bronze, Maria Rosario			LC-DAD-ESI-MS/MS analysis and cytotoxic and antiproliferative effects of chlorogenic acid derivative rich extract from Nerium oleander L. pink flowers	FOOD & FUNCTION																	da Silva, Andreia Bento/AAA-2264-2021; Serra, Ana T/I-8168-2013; Bronze, Maria/HZL-5150-2023; Madani, Khodir/A-4427-2013	da Silva, Andreia Bento/0000-0002-3047-0586; Bronze, Maria/0000-0001-5016-4634; Madani, Khodir/0000-0001-5356-6890; Serra, Ana Teresa/0000-0002-8618-8299													2042-6496	2042-650X				APR 21	2021	12	8					3624	3634		10.1039/d0fo02640a	http://dx.doi.org/10.1039/d0fo02640a		FEB 2021						33900304					WOS:000635211200001
J	Shaltouki, M; Nazeri, V; Shokrpour, M; Tabrizi, L; Aghaei, F				Shaltouki, M.; Nazeri, V; Shokrpour, M.; Tabrizi, L.; Aghaei, F.			Phenotypic and Genotypic Assessment of Some Iranian Ziziphora clinopodioides Lam. Ecotypes	JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY																															1680-7073	2345-3737					2021	23	3					645	660																WOS:000644934000012
J	Yoo, OK; Choi, WJ; Keum, YS				Yoo, Ok-Kyung; Choi, Won Jun; Keum, Young-Sam			Cardamonin Inhibits Oxazolone-Induced Atopic Dermatitis by the Induction of NRF2 and the Inhibition of Th2 Cytokine Production	ANTIOXIDANTS																		Choi, Won Jun/0000-0002-2342-0468														2076-3921				SEP	2020	9	9							834	10.3390/antiox9090834	http://dx.doi.org/10.3390/antiox9090834								32906636					WOS:000581302500001
J	Wanes, D; Jabri, MA; Tounsi, H; Rtibi, K; Zouari, N; Hajji, N; Jridi, M; Abdellaoui, A; Sebai, H				Wanes, Dalanda; Jabri, Mohamed-Amine; Tounsi, Haifa; Rtibi, Kais; Zouari, Nacim; Hajji, Najla; Jridi, Mourad; Abdellaoui, Afifa; Sebai, Hichem			Chemical Characterization of Bioactive Components of Rosa canina Extract and Its Protective Effect on Dextran Sulfate Sodium-Induced Intestinal Bowel Disease in a Mouse Model	JOURNAL OF MEDICINAL FOOD																	Mourad, Jridi/R-9265-2019	TOUNSI GUETTITI, Haifa/0000-0003-2210-9683; Mourad, Jridi/0000-0002-8513-9372													1096-620X	1557-7600				OCT 1	2020	23	10					1109	1119		10.1089/jmf.2019.0191	http://dx.doi.org/10.1089/jmf.2019.0191		MAY 2020						32379993					WOS:000533207600001
J	Lara-Issasi, GR; Ocampo, NE; Hoz-Rodriguez, L; Correa-Prado, R; Cedillo-Cruz, A; Arzate, H; Aguilar, MI				Lara-Issasi, Gonzalo R.; Ocampo, Nitzine E.; Hoz-Rodriguez, Lia; Correa-Prado, Rodrigo; Cedillo-Cruz, Alberto; Arzate, Higinio; Aguilar, Maria I.			Aqueous extract of Sedum oxypetalum induces mineralization and osteogenic differentiation by human Periodontal Ligament-Derived cells	JOURNAL OF ETHNOPHARMACOLOGY																	Cedillo-Cruz, Alberto/GWC-2600-2022; Arzate, Higinio/K-1934-2019; Cedillo-Cruz, Alberto/M-5840-2013	Cedillo-Cruz, Alberto/0000-0002-5403-3196; Lara-Issasi, Gonzalo Rodolfo/0000-0002-1012-9268													0378-8741					OCT 28	2018	225						159	168		10.1016/j.jep.2018.07.005	http://dx.doi.org/10.1016/j.jep.2018.07.005								29990521					WOS:000442060400015
J	Elsharkawy, ER				Elsharkawy, Eman Ramdan			Antimicrobial activity of Silver Nanoparticles, Synthesis by green method from Artemisia monosperma	ORIENTAL JOURNAL OF CHEMISTRY																	ElSharkawy, Eman/J-9758-2019; Elsharkawy, Eman/V-6116-2019; Elsharkawy, Eman/P-3576-2015	Elsharkawy, Eman/0000-0003-2284-3466													0970-020X	2231-5039					2018	34	3					1420	1426		10.13005/ojc/340331	http://dx.doi.org/10.13005/ojc/340331													WOS:000456126400031
J	Spiegler, V; Liebau, E; Peppler, C; Raue, K; Werne, S; Strube, C; Heckendorn, F; Agyare, C; Stark, T; Hofmann, T; Hensel, A				Spiegler, Verena; Liebau, Eva; Peppler, Carolin; Raue, Katharina; Werne, Steffen; Strube, Christina; Heckendorn, Felix; Agyare, Christian; Stark, Timo; Hofmann, Thomas; Hensel, Andreas			A Hydroalcoholic Extract from Paullinia pinnata L. Roots Exerts Anthelmintic Activity against Free-Living and Parasitic Nematodes	PLANTA MEDICA																	Hofmann, Thomas/O-3346-2015	Hofmann, Thomas/0000-0003-4057-7165; Strube, Christina/0000-0002-9093-1006; Stark, Timo/0000-0002-6502-173X; Werne, Steffen/0000-0002-9847-9544													0032-0943	1439-0221				AUG	2016	82	13					1173	1179		10.1055/s-0042-108209	http://dx.doi.org/10.1055/s-0042-108209								27286336					WOS:000383281800005
J	Tnah, LH; Lee, SL; Tan, AL; Lee, CT; Ng, KKS; Ng, CH				Tnah, Lee Hong; Lee, Soon Leong; Tan, Ai Lee; Lee, Chai Ting; Ng, Kevin Kit Siong; Ng, Chin Hong			Intraspecific classification of Ficus deltoidea Jack subsp deltoidea (Moraceae) in Peninsular Malaysia based on morphological and molecular variations	BIOCHEMICAL SYSTEMATICS AND ECOLOGY																	Tnah, Lee Hong/J-3403-2015; Ng, Kevin K.S./F-9489-2012; LEE, Soon Leong/AGZ-1887-2022; Hong, Ng Chin/AAL-2377-2021	Tnah, Lee Hong/0000-0002-0439-6888; Ng, Kevin Kit Siong/0000-0002-7810-7575; Lee, Chai Ting/0000-0002-1736-7226													0305-1978	1873-2925				AUG	2016	67						119	128		10.1016/j.bse.2016.06.001	http://dx.doi.org/10.1016/j.bse.2016.06.001													WOS:000379886100016
J	Gu, CZ; Lv, JJ; Zhang, XX; Qiao, YJ; Yan, H; Li, Y; Wang, D; Zh, HT; Luo, HR; Yang, CR; Xu, M; Zhang, YJ				Gu, Cheng-Zhen; Lv, Jun-Jiang; Zhang, Xiao-Xia; Qiao, Yi-Jun; Yan, Hui; Li, Yan; Wang, Dong; Zh, Hong-Tao; Luo, Huai-Rong; Yang, Chong-Ren; Xu, Min; Zhang, Ying-Jun			Triterpenoids with Promoting Effects on the Differentiation of PC12 Cells from the Steamed Roots of Panax notoginseng	JOURNAL OF NATURAL PRODUCTS																	Zhang, Y J/HLG-1022-2023; zh, H/HIK-0903-2022; zhang, ying/HJB-1230-2022; xu, min/L-7645-2017; z, y/HPC-0477-2023; Luo, Huai-Rong/ABE-7525-2021	Qiao, Yijun/0000-0001-7473-0442													0163-3864	1520-6025				AUG	2015	78	8					1829	1840		10.1021/acs.jnatprod.5b00027	http://dx.doi.org/10.1021/acs.jnatprod.5b00027								26200131					WOS:000360773700005
J	Ng, CH; Rullah, K; Aluwi, MFFM; Abas, F; Lam, KW; Ismail, IS; Narayanaswamy, R; Jamaludin, F; Shaari, K				Ng, Chean Hui; Rullah, Kamal; Aluwi, Mohd Fadhlizil Fasihi Mohd; Abas, Faridah; Lam, Kok Wai; Ismail, Intan Safinar; Narayanaswamy, Radhakrishnan; Jamaludin, Fadzureena; Shaari, Khozirah			Synthesis and Docking Studies of 2,4,6-Trihydroxy-3-Geranylacetophenone Analogs as Potential Lipoxygenase Inhibitor	MOLECULES																	Lam, Wai Kok/M-3615-2015; Rullah, Kamal/I-1039-2016; Aluwi, Mohd Fadhlizil Fasihi Mohd/AAD-7618-2019; Ismail, Intan Safinar/AAO-5386-2020; Abas, Faridah/B-9229-2015; Narayanaswamy, Radhakrishnan/K-1539-2014; Shaari, Khozirah/L-8443-2016; Ng, Chean Hui/GLR-5266-2022	Rullah, Kamal/0000-0001-6856-9373; Aluwi, Mohd Fadhlizil Fasihi Mohd/0000-0003-0729-768X; Ismail, Intan Safinar/0000-0003-3960-0022; Abas, Faridah/0000-0002-8110-9424; Narayanaswamy, Radhakrishnan/0000-0001-5259-761X; Ng, Chean Hui/0000-0002-1474-6976; Lam, Kok Wai/0000-0002-4366-6772													1420-3049					AUG	2014	19	8					11645	11659		10.3390/molecules190811645	http://dx.doi.org/10.3390/molecules190811645								25100256					WOS:000341502600056
J	Su, H; Kang, JC; Cao, JJ; Mo, L; Hyde, KD				Su, Hao; Kang, Ji-chuan; Cao, Jin-jing; Mo, Li; Hyde, Kevin D.			Medicinal Plant Endophytes Produce Analogous Bioactive Compounds	CHIANG MAI JOURNAL OF SCIENCE																															0125-2526					JAN	2014	41	1					1	13																WOS:000334312100001
J	Cardoso, CAL; Coelho, RG; Honda, NK; Pott, A; Pavan, FR; Leite, CQF				Lima Cardoso, Claudia Andrea; Coelho, Roberta Gomes; Honda, Neli Kika; Pott, Arnildo; Pavan, Fernando Rogerio; Fujimura Leite, Clarice Queico			Phenolic compounds and antioxidant, antimicrobial and antimycobacterial activities of Serjania erecta Radlk. (Sapindaceae)	BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES																	Fernandes, Guilherme/HHT-1055-2022; Leite, Clarice QF/D-9492-2012; Fernandes, Guilherme Souza/IAQ-1848-2023; Pavan, Fernando Rogério/F-6046-2010; Cardoso, Claudia Andrea Lima/AAK-5578-2020; POTT, ARNILDO/I-5759-2012	Pavan, Fernando Rogério/0000-0002-6969-3963; Cardoso, Claudia Andrea Lima/0000-0002-4907-0056; Pott, Arnildo/0000-0002-8599-9276													1984-8250	2175-9790				OCT-DEC	2013	49	4					775	782		10.1590/S1984-82502013000400017	http://dx.doi.org/10.1590/S1984-82502013000400017													WOS:000333047500017
J	Teiten, MH; Mack, F; Debbab, A; Aly, AH; Dicato, M; Proksch, P; Diederich, M				Teiten, Marie-Helene; Mack, Fabienne; Debbab, Abdessamad; Aly, Amal H.; Dicato, Mario; Proksch, Peter; Diederich, Marc			Anticancer effect of altersolanol A, a metabolite produced by the endophytic fungus Stemphylium globuliferum, mediated by its pro-apoptotic and anti-invasive potential via the inhibition of NF-kappa B activity	BIOORGANIC & MEDICINAL CHEMISTRY																	Proksch, Peter/AAR-4593-2020; Diederich, Marc/O-7335-2015	Diederich, Marc/0000-0003-0115-4725													0968-0896	1464-3391				JUL 1	2013	21	13					3850	3858		10.1016/j.bmc.2013.04.024	http://dx.doi.org/10.1016/j.bmc.2013.04.024								23664494					WOS:000320347100023
J	Mustafa, B; Hajdari, A; Pajazita, Q; Syla, B; Quave, CL; Pieroni, A				Mustafa, Behxhet; Hajdari, Avni; Pajazita, Qazim; Syla, Bedije; Quave, Cassandra L.; Pieroni, Andrea			An ethnobotanical survey of the Gollak region, Kosovo	GENETIC RESOURCES AND CROP EVOLUTION																	Quave, Cassandra/AAD-2066-2020; Hajdari, Avni/K-5292-2019; Pieroni, Andrea/AAE-9578-2020; Pieroni, Andrea/D-1730-2011	Quave, Cassandra/0000-0001-9615-7886; Hajdari, Avni/0000-0001-5688-9679; Pieroni, Andrea/0000-0002-2302-6380; Pieroni, Andrea/0000-0002-2302-6380													0925-9864	1573-5109				JUN	2012	59	5					739	754		10.1007/s10722-011-9715-4	http://dx.doi.org/10.1007/s10722-011-9715-4													WOS:000304108300008
J	Policegoudra, RS; Saikia, S; Das, J; Chattopadhyay, P; Singh, L; Veer, V				Policegoudra, R. S.; Saikia, S.; Das, J.; Chattopadhyay, P.; Singh, L.; Veer, V.			Phenolic Content, Antioxidant Activity, Antibacterial Activity and Phytochemical Composition of Garcinia lancifolia	INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES																	Saikia, Dr. Surovi/ABE-8465-2020	Policegoudra, Rudragoud/0000-0001-5602-136X													0250-474X					MAY-JUN	2012	74	3					268	U115		10.4103/0250-474X.106075	http://dx.doi.org/10.4103/0250-474X.106075								23439879					WOS:000314458900014
J	Martini, MG; Bizzo, HR; Moreira, DD; Neufeld, PM; Miranda, SN; Alviano, CS; Alviano, DS; Leitao, SG				Martini, Marcia G.; Bizzo, Humberto R.; Moreira, Davyson de L.; Neufeld, Paulo M.; Miranda, Simone N.; Alviano, Celuta S.; Alviano, Daniela S.; Leitao, Suzana G.			Chemical Composition and Antimicrobial Activities of the Essential Oils from Ocimum selloi and Hesperozygis myrtoides	NATURAL PRODUCT COMMUNICATIONS																	Bizzo, Humberto/I-4960-2012; Alviano, Celuta/V-3878-2019; Alviano, Daniela/U-1556-2019; Moreira, Davyson/AAY-5521-2021; Leitão, Suzana Guimarães/S-6526-2019	Bizzo, Humberto/0000-0001-5370-6478; Alviano, Celuta/0000-0002-0806-6712; Moreira, Davyson/0000-0002-3060-0395; 													1934-578X	1555-9475				JUL	2011	6	7			SI		1027	1030											21834250					WOS:000292492300027
J	Goyal, M; Sasmal, D; Nagori, BP				Goyal, Manoj; Sasmal, D.; Nagori, B. P.			Review on Medicinal Plants used by Local Community of Jodhpur District of Thar Desert	INTERNATIONAL JOURNAL OF PHARMACOLOGY																															1811-7775	1812-5700				APR 1	2011	7	3					333	339		10.3923/ijp.2011.333.339	http://dx.doi.org/10.3923/ijp.2011.333.339													WOS:000294652000004
J	Aquino, A; Wanderley, KA; Paiva-Santos, CD; de Sa, GF; Alexandre, MD; Junior, SA; Navickiene, S				Aquino, Adriano; Wanderley, Kaline A.; Paiva-Santos, Carlos de Oliveira; de Sa, Gilberto F.; Alexandre, Marcelo da R.; Junior, Severino A.; Navickiene, Sandro			Coordination polymer adsorbent for matrix solid-phase dispersion extraction of pesticides during analysis of dehydrated Hyptis pectinata medicinal plant by GC/MS	TALANTA																	Navickiene, Sandro/M-8208-2013; Alves, Severino/L-8963-2013; Aquino, Adriano/C-6650-2015; da Rosa Alexandre, Marcelo/AAD-8570-2020; De Sa or DeSa or Sa, Gilberto/I-5766-2012; Sá, Gilberto F/E-7176-2010	Navickiene, Sandro/0000-0001-7806-7537; da Rosa Alexandre, Marcelo/0000-0003-2446-8305; Wanderley, Kaline/0000-0002-3223-4501; Junior, Severino/0000-0002-8092-4224													0039-9140	1873-3573				DEC 15	2010	83	2					631	636		10.1016/j.talanta.2010.10.014	http://dx.doi.org/10.1016/j.talanta.2010.10.014								21111184					WOS:000285864700048
J	Shahwani, NA; Khan, H; Muhammad, S; Jan, SU; Ul Haq, N; Jabbar, A; Bano, T; Qadir, A; Razaque, G; Khan, NS; Younis, M				Shahwani, Nisar Ahmad; Khan, Haroon; Muhammad, Shafi; Jan, Syed Umer; Ul Haq, Noman; Jabbar, Abdul; Bano, Tahira; Qadir, Abdul; Razaque, Ghulam; Khan, Nagina Soomer; Younis, Muhammad			Evaluation of cardio protective, anti-inflammatory, analgesic and CNS depressant activity of Grewia asiatica L. fruit extract	PAKISTAN JOURNAL OF PHARMACEUTICAL SCIENCES																															1011-601X					NOV	2022	35	6			SI		1739	1746		10.36721/PJPS.2022.35.6.SP.1739-1746.1	http://dx.doi.org/10.36721/PJPS.2022.35.6.SP.1739-1746.1								36861237					WOS:000966251800009
J	Wen, R; Lv, JM; Jia, PH; Yang, WJ; Wang, N; Wu, XW; Xue, Z; Liu, Y				Wen, Ran; Lv, Jianmei; Jia, Penghui; Yang, Wenjing; Wang, Na; Wu, Xiuwen; Xue, Zhong; Liu, Yuan			The protective effects of natural product tunicatachalcone against neuroinflammation via targeting RIPK2 in microglia BV-2 cells stimulated by LPS	BIOORGANIC & MEDICINAL CHEMISTRY																															0968-0896	1464-3391				SEP 1	2022	69								116916	10.1016/j.bmc.2022.116916	http://dx.doi.org/10.1016/j.bmc.2022.116916		JUL 2022						35792403					WOS:000861760900009
J	Barazetti, VM; Gross, E; Sodre, GA; Dalmolin, AC; Costa, LCD; Ribeiro, MAQ				Barazetti, Viviane Maria; Gross, Eduardo; Sodre, George Andrade; Dalmolin, Andrea Carla; do Bomfim Costa, Larissa Correa; Quinteiro Ribeiro, Miguel Antonio			Growth, leaf gas exchange and mycorrhizal colonization of three medicinal species submitted to different irradiance levels	CIENCIA RURAL																	Gross, Eduardo/B-9738-2017; costa, larissa/GRX-4740-2022	Gross, Eduardo/0000-0002-1057-0432; Ribeiro, Miguel Antonio Quinteiro/0000-0001-6793-0710; Barazetti, Viviane Maria/0000-0001-8637-9207; Andrade Sodre, George/0000-0003-0711-8637; dalmolin, Andrea/0000-0002-4372-0492													0103-8478	1678-4596					2022	52	3							e20200633	10.1590/0103-8478cr20200633	http://dx.doi.org/10.1590/0103-8478cr20200633													WOS:000692702900001
J	Tellez-de-Jesus, DG; Flores-Lopez, NS; Cervantes-Chavez, JA; Hernandez-Martinez, AR				Guadalupe Tellez-de-Jesus, Diana; Flores-Lopez, N. S.; Cervantes-Chavez, J. A.; Hernandez-Martinez, A. R.			Antibacterial and antifungal activities of encapsulated Au and Ag nanoparticles synthesized using Argemone mexicana L extract, against antibiotic-resistant bacteria and Candida albicans	SURFACES AND INTERFACES																	Hernandez-Martinez, Angel Ramon/L-2807-2015	Hernandez-Martinez, Angel Ramon/0000-0003-1594-2546													2468-0230					DEC	2021	27								101456	10.1016/j.surfin.2021.101456	http://dx.doi.org/10.1016/j.surfin.2021.101456		SEP 2021											WOS:000701882500003
J	Abdelhalim, A; Saleem, N				Abdelhalim, A.; Saleem, N.			Medicinal plants used for women's healthcare in Al-Madinah Al-Munawarah, Saudi Arabia	INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE																	Abdelhalim, Abeer R H/E-7852-2018														0972-5938	0975-1068				JAN	2021	20	1					132	140																WOS:000622298000016
J	Rahman, IU; Afzal, A; Iqbal, Z; Hart, R; Abd Allah, EF; Hashem, A; Alsayed, MF; Ijaz, F; Ali, N; Shah, M; Bussmann, RW; Calixto, ES				Rahman, Inayat Ur; Afzal, Aftab; Iqbal, Zafar; Hart, Robbie; Abd Allah, Elsayed Fathi; Hashem, Abeer; Alsayed, Mashail Fahad; Ijaz, Farhana; Ali, Niaz; Shah, Muzammil; Bussmann, Rainer W.; Calixto, Eduardo Soares			Herbal Teas and Drinks: Folk Medicine of the Manoor Valley, Lesser Himalaya, Pakistan	PLANTS-BASEL																	Afzal, Aftab/GQB-0908-2022; shah, Muzammil/Y-8253-2019; Rahman, Inayat Ur/D-5420-2015; Abd_Allah, Elsayed Fathi/N-6846-2017; Soares, Eduardo C/A-2728-2019; Bussmann, Rainer W/A-6105-2010; Ali, Niaz/AAD-1367-2020; Hashem, Abeer/AAX-5952-2021	shah, Muzammil/0000-0001-8093-0256; Abd_Allah, Elsayed Fathi/0000-0002-8509-8953; Soares, Eduardo C/0000-0003-3617-2464; Bussmann, Rainer W/0000-0002-3524-5273; Ali, Niaz/0000-0003-3814-5531; Hashem, Abeer/0000-0001-6541-347X; Ur Rahman, Inayat/0000-0003-3312-7975														2223-7747				DEC	2019	8	12							581	10.3390/plants8120581	http://dx.doi.org/10.3390/plants8120581								31817913					WOS:000506648700055
J	Yamamoto, K; Takahashi, K; Caputi, L; Mizuno, H; Rodriguez-Lopez, CE; Iwasaki, T; Ishizaki, K; Fukaki, H; Ohnishi, M; Yamazaki, M; Masujima, T; O'Connor, SE; Mimura, T				Yamamoto, Kotaro; Takahashi, Katsutoshi; Caputi, Lorenzo; Mizuno, Hajime; Rodriguez-Lopez, Carlos E.; Iwasaki, Tetsushi; Ishizaki, Kimitsune; Fukaki, Hidehiro; Ohnishi, Miwa; Yamazaki, Mami; Masujima, Tsutomu; O'Connor, Sarah E.; Mimura, Tetsuro			The complexity of intercellular localisation of alkaloids revealed by single-cell metabolomics	NEW PHYTOLOGIST																	Rodriguez-Lopez, Carlos E/HGC-0178-2022; O'Connor, Sarah Ellen/X-2893-2019; Yamazaki, Mami/A-9050-2010; Ishizaki, Kimitsune/L-4480-2019; Caputi, Lorenzo/C-9925-2011	Rodriguez-Lopez, Carlos E/0000-0001-9224-0455; O'Connor, Sarah Ellen/0000-0003-0356-6213; Yamazaki, Mami/0000-0001-6157-5287; Ishizaki, Kimitsune/0000-0003-0504-8196; Yamamoto, Kotaro/0000-0003-3817-333X; Caputi, Lorenzo/0000-0002-7783-6733; Fukaki, Hidehiro/0000-0002-6251-7668													0028-646X	1469-8137				OCT	2019	224	2					848	859		10.1111/nph.16138	http://dx.doi.org/10.1111/nph.16138		SEP 2019						31436868					WOS:000487500900001
J	Gu, RH; Rybalov, L; Negrin, A; Morcol, T; Long, WW; Myers, AK; Isaac, G; Yuk, J; Kennelly, EJ; Long, CL				Gu, Ronghui; Rybalov, Levi; Negrin, Adam; Morcol, Taylan; Long, Weiwen; Myers, Amanda K.; Isaac, Giorgis; Yuk, Jimmy; Kennelly, Edward J.; Long, Chunlin			Metabolic Profiling of Different Parts of Acer truncatum from the Mongolian Plateau Using UPLC-QTOF-MS with Comparative Bioactivity Assays	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY																	Long, Chun-Lin/AAE-6871-2020	Kennelly, Edward/0000-0002-1682-2696; Isaac, Giorgis/0000-0003-2440-2461; Morcol, Taylan/0000-0003-4593-5486; Ronghui, GU/0000-0003-2682-2451													0021-8561	1520-5118				FEB 6	2019	67	5					1585	1597		10.1021/acs.jafc.8b04035	http://dx.doi.org/10.1021/acs.jafc.8b04035								30675777					WOS:000458348100029
J	Han, YW; Zhang, WX; Zeng, P; Hu, H; Wang, YT; Cai, J				Han, Yuwei; Zhang, Weixiong; Zeng, Peng; Hu, Hao; Wang, YiTao; Cai, Jing			The complete chloroplast genome of the essential medicinal herb, Amomum Villosum (Zingiberaceae)	MITOCHONDRIAL DNA PART B-RESOURCES																	HU, Hao/H-7813-2018	HU, Hao/0000-0001-9441-106X; Cai, Jing/0000-0002-2496-4731													2380-2359					JAN 2	2019	4	1					1798	1799		10.1080/23802359.2019.1612713	http://dx.doi.org/10.1080/23802359.2019.1612713													WOS:000467817000001
J	Rao, H; Song, ZH; Cui, RP; Li, QE; Zou, JB				Rao, Hua; Song, Zhan-Hui; Cui, Ru-Peng; Li, Qi-En; Zou, Jia-Bin			Characterization of the complete chloroplast genome of Periploca sepium Bunge (Apocynaceae: Periplocoideae: Periploca), a traditional Chinese medicinal plant	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359				JAN 2	2019	4	1					335	336		10.1080/23802359.2018.1544044	http://dx.doi.org/10.1080/23802359.2018.1544044													WOS:000460820900001
J	Augustine, R; Hasan, A; Nath, VKY; Thomas, J; Augustine, A; Kalarikkal, N; Al Moustafa, AE; Thomas, S				Augustine, Robin; Hasan, Anwarul; Nath, V. K. Yadu; Thomas, Jince; Augustine, Anitha; Kalarikkal, Nandakumar; Al Moustafa, Ala-Eddin; Thomas, Sabu			Electrospun polyvinyl alcohol membranes incorporated with green synthesized silver nanoparticles for wound dressing applications	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE																	THOMAS, JINCE/HPE-9407-2023; Augustine, Robin/S-8462-2019; Thomas/G-7310-2016; Hasan, Anwarul/AAX-7440-2020; Augustine, Robin/AAM-8519-2021; Kalarikkal, Nandakumar/AAU-6308-2020	THOMAS, JINCE/0000-0002-6028-1735; Augustine, Robin/0000-0001-9724-8392; Thomas/0000-0003-4726-5746; Hasan, Anwarul/0000-0001-8380-2233; 													0957-4530	1573-4838				NOV	2018	29	11							163	10.1007/s10856-018-6169-7	http://dx.doi.org/10.1007/s10856-018-6169-7								30392046					WOS:000449288200003
J	Wang, HX; Yuan, X; Huang, HM; Zou, SH; Bo, L; Feng, XQ; Zhao, HP				Wang Haixia; Yuan Xiang; Huang Hui-Ming; Zou Shi-Hao; Li Bo; Feng Xi-Qiao; Zhao Hong-Ping			Swertia mussotii extracts induce mitochondria-dependent apoptosis in gastric cancer cells	BIOMEDICINE & PHARMACOTHERAPY																	Feng, Xi-Qiao/A-1696-2009; 邹, 小豪/ADC-6034-2022	Feng, Xi-Qiao/0000-0001-6894-7979; Li, Bo/0000-0002-3792-2469													0753-3322	1950-6007				AUG	2018	104						603	612		10.1016/j.biopha.2018.05.023	http://dx.doi.org/10.1016/j.biopha.2018.05.023								29803173					WOS:000436830700068
J	Deng, F; Ma, YX; Liang, L; Zhang, P; Feng, J				Deng, Fei; Ma, Yue-Xian; Liang, Liang; Zhang, Ping; Feng, Jing			The pro-apoptosis effect of sinomenine in renal carcinoma via inducing autophagy through inactivating PI3K/AKT/mTOR pathway	BIOMEDICINE & PHARMACOTHERAPY																															0753-3322	1950-6007				JAN	2018	97						1269	1274		10.1016/j.biopha.2017.11.064	http://dx.doi.org/10.1016/j.biopha.2017.11.064								29145153					WOS:000419041300153
