PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Peng, WX; Lin, Z; Chang, JB; Gu, FL; Zhu, XW; Zhang, ZF				Peng, Wanxi; Lin, Zhi; Chang, Junbo; Gu, Fangliang; Zhu, Xiangwei; Zhang, Zhongfeng			Immunology Molecular Characteristics of BSJY Extractives from Illicium verum Biomass	JOURNAL OF PURE AND APPLIED MICROBIOLOGY																															0973-7510	2581-690X				JUN	2013	7	2					1237	1244																WOS:000322927500054
J	Lucinda, LMF; Rocha, CB; Reboredo, MM; Faria, VC; Sa, RCS				Lucinda, Leda M. F.; Rocha, Camila B.; Reboredo, Maycon M.; Faria, Vinicius C.; Sa, Rita C. S.			Assessment of sperm production and reproductive organs of Wistar rats to long-term exposure of Caesalpinia ferrea	ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS																	Lucinda, Leda Marília Fonseca/AAU-5801-2020; Reboredo, Maycon Moura/C-9054-2014	Reboredo, Maycon Moura/0000-0001-8155-7414													0001-3765	1678-2690				DEC	2010	82	4					907	914		10.1590/S0001-37652010000400013	http://dx.doi.org/10.1590/S0001-37652010000400013								21152765					WOS:000285248700013
J	El-Mahrouk, ME; Dewir, YH; El-Ramady, H; Seliem, MK				El-Mahrouk, Mohammed E.; Dewir, Yaser Hassan; El-Ramady, Hassan; Seliem, Mayada Kadri			Vegetative Growth and Productivity of Potted Crocus sativus in Different Growing Media	HORTICULTURAE																	Dewir, Yaser Hassan/D-6626-2011; El-Ramady, Hassan/F-2587-2011	Dewir, Yaser Hassan/0000-0002-5174-8137; El-Ramady, Hassan/0000-0002-1113-726X														2311-7524				MAR	2023	9	3							377	10.3390/horticulturae9030377	http://dx.doi.org/10.3390/horticulturae9030377													WOS:000955521000001
J	Kalamartzis, I; Menexes, G; Dordas, C				Kalamartzis, Iakovos; Menexes, George; Dordas, Christos			Effect of Low Water Availability on Seed Yield and Seed Quality of Basil (Ocimum basilicum)	PLANTS-BASEL																	Menexes, George/N-8603-2015	Menexes, George/0000-0002-1034-7345														2223-7747				MAR	2023	12	5							1094	10.3390/plants12051094	http://dx.doi.org/10.3390/plants12051094								36903953					WOS:000947511600001
J	Wu, JX; Hu, JP; Yu, HW; Lu, JM; Jiang, L; Liu, WW; Guan, FY; Yao, JC; Xie, J; Zhao, YJ; Chu, SS; Fang, QY; Peng, HS; Zha, LP				Wu, Junxian; Hu, Jianpeng; Yu, Hanwen; Lu, Jimei; Jiang, Lu; Liu, Weiwei; Guan, Fengya; Yao, Jinchen; Xie, Jin; Zhao, Yujiao; Chu, Shanshan; Fang, Qingying; Peng, Huasheng; Zha, Liangping			Full-length transcriptome analysis of two chemotype and functional characterization of genes related to sesquiterpene biosynthesis in Atractylodes lancea	INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES																															0141-8130	1879-0003				JAN 15	2023	225						1543	1554		10.1016/j.ijbiomac.2022.11.210	http://dx.doi.org/10.1016/j.ijbiomac.2022.11.210		DEC 2022						36436603					WOS:000915972600001
J	Acimovic, M; Sovljanski, O; Pezo, L; Travicic, V; Tomic, A; Zheljazkov, VD; Cetkovic, G; Svarc-Gajic, J; Brezo-Borjan, T; Sofrenic, I				Acimovic, Milica; Sovljanski, Olja; Pezo, Lato; Travicic, Vanja; Tomic, Ana; Zheljazkov, Valtcho D.; Cetkovic, Gordana; Svarc-Gajic, Jaroslava; Brezo-Borjan, Tanja; Sofrenic, Ivana			Variability in Biological Activities of Satureja montana Subsp. montana and Subsp. variegata Based on Different Extraction Methods	ANTIBIOTICS-BASEL																	Šovljanski, Olja/ABA-1764-2021; Acimovic, Milica/ABG-6086-2020; Pezo, Lato/D-6650-2014; Sofrenic, Ivana/W-2421-2018	Šovljanski, Olja/0000-0002-9118-4209; Acimovic, Milica/0000-0002-5346-1412; Pezo, Lato/0000-0002-0704-3084; Sofrenic, Ivana/0000-0002-9799-670X; Brezo-Borjan, Tanja/0000-0003-2328-0132													2079-6382					SEP	2022	11	9							1235	10.3390/antibiotics11091235	http://dx.doi.org/10.3390/antibiotics11091235								36140014					WOS:000858074100001
J	Zhou, LP; Sun, JY; Zhang, TY; Tang, YD; Liu, J; Gao, CX; Zhai, YY; Guo, YB; Feng, L; Zhang, XX; Zhou, T; Wang, XM				Zhou, Lipan; Sun, Jiangyan; Zhang, Tianyi; Tang, Yadi; Liu, Jie; Gao, Chenxi; Zhai, Yunyan; Guo, Yanbing; Feng, Li; Zhang, Xinxin; Zhou, Tao; Wang, Xumei			Comparative Transcriptome Analyses of Different Rheum officinale Tissues Reveal Differentially Expressed Genes Associated with Anthraquinone, Catechin, and Gallic Acid Biosynthesis	GENES																																2073-4425				SEP	2022	13	9							1592	10.3390/genes13091592	http://dx.doi.org/10.3390/genes13091592								36140760					WOS:000856427800001
J	Zeeshan, M; Muhammad, N; Intisar, A; Aamir, A; Qaisar, U; Yaseen, M; Hussain, N; ul-Haq, I; Bilal, M				Zeeshan, Muhammad; Muhammad, Nadeem; Intisar, Azeem; Aamir, Aqsa; Qaisar, Uzma; Yaseen, Muhammad; Hussain, Nazim; ul-Haq, Ifitkhar; Bilal, Muhammad			Volatile chemical profiling and potent antibacterial activity of senna occidentalis stem oil against various pathogens	CHEMICAL PAPERS																	Muhammad, Nadeem/M-1394-2017; Bilal, Muhammad/AAH-6461-2020	Muhammad, Nadeem/0000-0001-7363-1557; Bilal, Muhammad/0000-0001-5388-3183													0366-6352	2585-7290				NOV	2022	76	11					7235	7243		10.1007/s11696-022-02365-z	http://dx.doi.org/10.1007/s11696-022-02365-z		JUL 2022											WOS:000829706900001
J	Polito, G; Semenzato, G; Del Duca, S; Castronovo, LM; Vassallo, A; Chioccioli, S; Borsetti, D; Calabretta, V; Puglia, AM; Fani, R; Piccionello, AP				Polito, Giulia; Semenzato, Giulia; Del Duca, Sara; Castronovo, Lara Mitia; Vassallo, Alberto; Chioccioli, Sofia; Borsetti, Duccio; Calabretta, Vittoria; Puglia, Anna Maria; Fani, Renato; Palumbo Piccionello, Antonio			Endophytic Bacteria and Essential Oil from Origanum vulgare ssp. vulgare Share Some VOCs with an Antibacterial Activity	MICROORGANISMS																		Vassallo, Alberto/0000-0003-3505-1097; Fani, Renato/0000-0001-9114-2335; Del Duca, Sara/0000-0002-2353-3411; Semenzato, Giulia/0000-0001-6210-8197; Chioccioli, Sofia/0000-0003-0279-3246														2076-2607				JUL	2022	10	7							1424	10.3390/microorganisms10071424	http://dx.doi.org/10.3390/microorganisms10071424								35889143					WOS:000831896800001
J	Hayati, F; Nugraha, AT; Faizah, WS; Sari, MI; Nurkhasanah, L				Hayati, Farida; Nugraha, Arde Toga; Faizah, Wan Syarifah; Sari, Merina Indah; Nurkhasanah, Lia			THE TOXICITY OF PEGAGAN (CENTELLA ASIATICA (L.) URB) FRACTIONS ON ZEBRAFISH EMBRYO	JOURNAL OF ENGINEERING SCIENCE AND TECHNOLOGY																	Nugraha, Arde Toga/AFS-1862-2022	Nugraha, Arde Toga/0000-0001-7050-6232														1823-4690				APR	2022	17				SI		11	20																WOS:000810852800002
J	Liu, ZH; Wang, WM; Zhang, Z; Sun, L; Wu, SC				Liu, Zhi-Hai; Wang, Wei-Mei; Zhang, Zhen; Sun, Liang; Wu, Shuai-Cheng			Natural Antibacterial and Antivirulence Alkaloids From Macleaya cordata Against Methicillin-Resistant Staphylococcus aureus	FRONTIERS IN PHARMACOLOGY																																1663-9812				MAR 17	2022	13								813172	10.3389/fphar.2022.813172	http://dx.doi.org/10.3389/fphar.2022.813172								35370694					WOS:000778050900001
J	Oucheikh, L; Ou-Ani, O; Youssefi, Y; Oubair, A; Znini, M; Costa, J; Majidi, L				Oucheikh, Lahcen; Ou-Ani, Omar; Youssefi, Youssef; Oubair, Ahmad; Znini, Mohamed; Costa, Jean; Majidi, Lhou			Chemical Diversity of Essential Oils from Different Organs of the Moroccan Endemic Medicinal Plant Anvillea garcinii subsp. radiata	JOURNAL OF ESSENTIAL OIL BEARING PLANTS																		youssefi, youssef/0000-0003-3385-7636; Znini, Mohamed/0000-0003-0094-0601													0972-060X	0976-5026				JAN 2	2022	25	1					20	27		10.1080/0972060X.2022.2038278	http://dx.doi.org/10.1080/0972060X.2022.2038278		FEB 2022											WOS:000761219900001
J	Wu, YH; Chen, WC; Tseng, CK; Chen, YH; Lin, CK; Lee, JC				Wu, Yu-Hsuan; Chen, Wei-Chun; Tseng, Chin-Kai; Chen, Yen-Hsu; Lin, Chun-Kuang; Lee, Jin-Ching			Heme oxygenase-1 inhibits DENV-induced endothelial hyperpermeability and serves as a potential target against dengue hemorrhagic fever	FASEB JOURNAL																		Chen, Yen-hsu/0000-0002-8667-4844													0892-6638	1530-6860				JAN	2022	36	1							e22110	10.1096/fj.202100688RRR	http://dx.doi.org/10.1096/fj.202100688RRR								34918393					WOS:000734992000046
J	Behera, A; Awasthi, S				Behera, Ambika; Awasthi, Shruti			Anticarcinogenic Potentials of Silver Oxide Nanoparticles Synthesized from Lagerstroemia Indica	INTERNATIONAL JOURNAL OF NANOSCIENCE																		Behera, Ambika/0000-0001-6379-3384													0219-581X	1793-5350				DEC	2021	20	06							2150060	10.1142/S0219581X21500605	http://dx.doi.org/10.1142/S0219581X21500605													WOS:000786669700011
J	Bayazid, A; Jang, YA				Bayazid, Al Borhan; Jang, Young Ah			The Role of Andrographolide on Skin Inflammations and Modulation of Skin Barrier Functions in Human Keratinocyte	BIOTECHNOLOGY AND BIOPROCESS ENGINEERING																	Bayazid, AB/AAN-2711-2021	Bayazid, AB/0000-0003-4334-675X													1226-8372	1976-3816				OCT	2021	26	5					804	813		10.1007/s12257-020-0289-x	http://dx.doi.org/10.1007/s12257-020-0289-x													WOS:000715835300011
J	Meena, AK; Venkataraman, P; Panda, P; Krishna, CM; Ganji, K; Dwivedi, D; Srikanth, N				Meena, Ajay Kumar; Venkataraman, Poorna; Panda, P.; Krishna, Murali C.; Ganji, Kusuma; Dwivedi, Durgesh; Srikanth, N.			Comparative chemical profiling of purified and unpurified Strychnos nux-vomica Linn seeds: An attempt to reduce toxic Brucine content	INTERNATIONAL JOURNAL OF AYURVEDIC MEDICINE																															0976-5921					OCT-DEC	2021	12	4					807	819																WOS:000742170400009
J	Wang, SY; Zhou, L; Attia, FAKK; Tang, Q; Wang, MK; Liu, ZH; Waterhouse, GIN; Liu, LJ; Kang, WY				Wang, Senye; Zhou, Li; Attia, Fatma Al-Zahra K. K.; Tang, Qi; Wang, Mengke; Liu, Zhenhua; Waterhouse, Geoffrey I. N.; Liu, Lijun; Kang, Wenyi			Origanum majorana L.: A Nutritional Supplement With Immunomodulatory Effects	FRONTIERS IN NUTRITION																	Liu, Zhen/IAQ-0136-2023; Waterhouse, Geoffrey/G-1688-2011	Waterhouse, Geoffrey/0000-0002-3296-3093; Attia, Fatma AlZahra/0000-0002-8587-6719													2296-861X					SEP 22	2021	8								748031	10.3389/fnut.2021.748031	http://dx.doi.org/10.3389/fnut.2021.748031								34631774					WOS:000725034400001
J	Fraszczak, B; Janowska, B; Swierk, D				Fraszczak, Barbara; Janowska, Beata; Swierk, Dariusz			The Morphological Responses of Calendula officinalis L. "Radio" to the Foliar Application of Benzyladenine and Different Light Spectra	AGRONOMY-BASEL																	Janowska, Beata/AAZ-1292-2020; Fraszczak, Barbara/AEF-7932-2022	Janowska, Beata/0000-0002-6871-9316; Fraszczak, Barbara/0000-0001-7931-6451; Swierk, Dariusz/0000-0001-7700-8359														2073-4395				MAR	2021	11	3							460	10.3390/agronomy11030460	http://dx.doi.org/10.3390/agronomy11030460													WOS:000633161300001
J	Kruk, A; Piwowarski, JP; Pawlowska, KA; Popowski, D; Granica, S				Kruk, Aleksandra; Piwowarski, Jakub P.; Pawlowska, Karolina A.; Popowski, Dominik; Granica, Sebastian			High molecular pyrogens present in plant extracts interfere with examinations of their immunomodulatory properties in vitro	SCIENTIFIC REPORTS																	Pawłowska, Karolina Anna/HLW-7758-2023; Popowski, Dominik/GLT-5369-2022; Popowski, Dominik/GQQ-9930-2022	Pawłowska, Karolina Anna/0000-0003-2024-7441; Popowski, Dominik/0000-0002-4514-4193; Kruk, Aleksandra/0000-0001-5323-7093; Granica, Sebastian/0000-0002-1876-1321; Piwowarski, Jakub/0000-0002-5011-0983													2045-2322					JAN 12	2021	11	1							799	10.1038/s41598-020-79579-2	http://dx.doi.org/10.1038/s41598-020-79579-2								33436673					WOS:000621920400147
J	Rao, S; Kumar, GK; Shenoy, KB				Rao, S.; Kumar, Krishna G.; Shenoy, K. B.			Role of Indian traditional medicine in mitigating novel corona virus effects	INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE																															0972-5938	0975-1068				DEC	2020	19	4			SI		S124	S132																WOS:000619769800015
J	Younessi-Hamzekhanlu, M; Ozturk, M; Altay, V; Nojadeh, MS; Alakbarli, F				Younessi-Hamzekhanlu, Mehdi; Ozturk, Munir; Altay, Volkan; Nojadeh, Mohsen Sabzi; Alakbarli, Farid			Ethnopharmacological study of medicinal plants from Khoy city of West Azerbaijan- Iran	INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE																	Sabzi-Nojadeh, Mohsen/ABG-1436-2021														0972-5938	0975-1068				APR	2020	19	2					251	267																WOS:000532840200002
J	Zhang, J; Fu, ZL; Chu, ZX; Song, BW				Zhang, Jun; Fu, Zai-Lin; Chu, Zhao-Xing; Song, Bi-Wei			Gastroprotective Activity of the Total Flavones from Abelmoschus manihot (L.) Medic Flowers	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																															1741-427X	1741-4288				FEB 25	2020	2020								6584945	10.1155/2020/6584945	http://dx.doi.org/10.1155/2020/6584945								32184895					WOS:000522430200003
J	Ariff, MAM; Abdullah, N				Ariff, Mohd Azahar Mohd; Abdullah, Norfazilah			OPTIMIZATION OF REFLUX EXTRACTION FOR CAT'S WHISKERS LEAVES EXTRACT USING RESPONSE SURFACE METHODOLOGY	CHEMICAL INDUSTRY & CHEMICAL ENGINEERING QUARTERLY																															1451-9372	2217-7434				JAN-MAR	2020	26	1					49	57		10.2298/CICEQ190228024A	http://dx.doi.org/10.2298/CICEQ190228024A													WOS:000528214600006
J	Seo, KS; Lee, B; Yun, KW				Seo, Kyoung-Sun; Lee, Byongsoon; Yun, Kyeong Won			Chemical Composition and Antibacterial Activity of Essential Oils Extracted from Wild and Planted Thuja orientalis Leaves in Korea	JOURNAL OF ESSENTIAL OIL BEARING PLANTS																															0972-060X	0976-5026					2019	22	5					1407	1415		10.1080/0972060X.2019.1689177	http://dx.doi.org/10.1080/0972060X.2019.1689177													WOS:000619279000022
J	Kittler, J; Kruger, H; Lohwasser, U; Ulrich, D; Zeiger, B; Schutze, W; Bottcher, C; Gudi, G; Kastner, U; Marthe, F				Kittler, J.; Krueger, H.; Lohwasser, U.; Ulrich, D.; Zeiger, B.; Schuetze, W.; Boettcher, Ch.; Gudi, G.; Kaestner, U.; Marthe, F.			Evaluation of 28 balm and lemon balm (Melissa officinalis) accessions for content and composition of essential oil and content of rosmarinic acid	GENETIC RESOURCES AND CROP EVOLUTION																	Marthe, Frank/HOF-2917-2023; Lohwasser, Ulrike/AAI-9445-2020; Lohwasser, Ulrike/AGV-5737-2022	Lohwasser, Ulrike/0000-0002-3788-5258; Lohwasser, Ulrike/0000-0002-3788-5258													0925-9864	1573-5109				MAR	2018	65	3					745	757		10.1007/s10722-017-0568-3	http://dx.doi.org/10.1007/s10722-017-0568-3													WOS:000425544300004
J	Zhang, EX; Yin, ST; Lu, XT; Ye, LH; Fan, LH; Hu, HB				Zhang, Enxiang; Yin, Shutao; Lu, Xiaotong; Ye, Linhu; Fan, Lihong; Hu, Hongbo			Glycycoumarin Sensitizes Liver Cancer Cells to ABT-737 by Targeting De Novo Lipogenesis and TOPK-Survivin Axis	NUTRIENTS																		zhang, enxiang/0000-0002-1713-2523													2072-6643					MAR	2018	10	3							353	10.3390/nu10030353	http://dx.doi.org/10.3390/nu10030353								29543705					WOS:000428405300094
J	Panigrahy, SK; Kumar, A; Bhatt, R				Panigrahy, Suchitra Kumari; Kumar, Awanish; Bhatt, Renu			Antioxidant potentials of successive solvent extracts from the unexplored Hedhychium coronarium rhizome	JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE																	Kumar, Awanish/B-2646-2018	Kumar, Awanish/0000-0001-8735-479X													0022-1155	0975-8402				SEP	2017	54	10					3297	3306		10.1007/s13197-017-2777-3	http://dx.doi.org/10.1007/s13197-017-2777-3								28974815					WOS:000410851700032
J	Zhu, SD; Peng, HS; Guo, LP; Xu, TR; Zhang, Y; Chen, ML; Hao, QX; Kang, LP; Huang, LQ				Zhu Shoudong; Peng Huasheng; Guo Lanping; Xu Tongren; Zhang Yan; Chen Meilan; Hao Qingxiu; Kang Liping; Huang Luqi			Regionalization of Chinese Material Medical Quality Based on Maximum Entropy Model: A case study of Atractylodes lancea	SCIENTIFIC REPORTS																															2045-2322					FEB 16	2017	7								42417	10.1038/srep42417	http://dx.doi.org/10.1038/srep42417								28205539					WOS:000394220100001
J	Yim, SH; Tabassum, N; Kim, WH; Cho, H; Lee, JH; Batkhuu, GJ; Kim, HJ; Oh, WK; Jung, DW; Williams, DR				Yim, Soon-Ho; Tabassum, Nadia; Kim, Woong-Hee; Cho, Haaglim; Lee, Ji-Hyung; Batkhuu, Galzad J.; Kim, Hyun Jung; Oh, Won Keun; Jung, Da-Woon; Williams, Darren R.			Isolation and Characterization of Isofraxidin 7-O-(6 '-O-p-Coumaroyl)-beta-glucopyranoside from Artemisia capillaris Thunberg: A Novel, Nontoxic Hyperpigmentation Agent That Is Effective In Vivo	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Lee, JIn/HTL-6278-2023; Lee, Ji Hyung/HNI-8824-2023	Oh, Won Keun/0000-0003-0761-3064; Lee, Ji-Hyung/0000-0001-6201-0739; Jung, Da-Woon/0000-0001-6005-0833; Williams, Darren/0000-0003-2555-3069													1741-427X	1741-4288					2017	2017								1401279	10.1155/2017/1401279	http://dx.doi.org/10.1155/2017/1401279								28626485					WOS:000402423400001
J	Wang, R; Pi, J; Su, XH; Liu, J; Zeng, X; Wong, I; Huang, LF; Zhou, H; Cai, JY; Li, T; Liu, L				Wang, Rui; Pi, Jiang; Su, Xiaohui; Liu, Juan; Zeng, Xing; Wong, Ivan; Huang, Lufen; Zhou, Hua; Cai, Jiye; Li, Ting; Liu, Liang			Dihydromyricetin suppresses inflammatory responses in vitro and in vivo through inhibition of IKK activity in macrophages	SCANNING																	Pi, Jiang/AAJ-7366-2021; Zhou, Hua/IQS-0555-2023	Pi, Jiang/0000-0003-4418-1248; Cai, Jiye/0000-0002-4791-3320													0161-0457	1932-8745				DEC	2016	38	6					901	912		10.1002/sca.21339	http://dx.doi.org/10.1002/sca.21339								27487564					WOS:000390267000047
J	Hossain, MU; Hashem, A; Keya, CA; Salimullah, M				Hossain, Mohammad Uzzal; Hashem, Abu; Keya, Chaman Ara; Salimullah, Md.			Therapeutics Insight with Inclusive Immunopharmacology Explication of Human Rotavirus A for the Treatment of Diarrhea	FRONTIERS IN PHARMACOLOGY																	Hashem, Dr. Abu/V-1723-2018; Hashem, Abu/M-2450-2019	Hashem, Dr. Abu/0000-0002-0033-7346; Hashem, Abu/0000-0002-0033-7346; Salimullah, Md/0000-0001-9895-9233														1663-9812				JUN 23	2016	7									10.3389/fphar.2016.00153	http://dx.doi.org/10.3389/fphar.2016.00153								27445802					WOS:000378348800001
J	Yousefi, V; Najaphy, A; Zebarjadi, A; Safari, H				Yousefi, V.; Najaphy, A.; Zebarjadi, A.; Safari, H.			MOLECULAR CHARACTERIZATION OF THYMUS SPECIES USING ISSR MARKERS	JOURNAL OF ANIMAL AND PLANT SCIENCES																	Yousefi, Valiollah/N-4209-2017	Yousefi, Valiollah/0000-0001-7603-5435; Zebarjadi, Alireza/0000-0002-7091-3847													1018-7081					AUG	2015	25	4					1087	1094																WOS:000367533200025
