PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Weckmuller, H; Barriocanal, C; Maneja, R; Boada, M				Weckmuller, Holger; Barriocanal, Caries; Maneja, Roser; Boada, Marti			Factors Affecting Traditional Medicinal Plant Knowledge of the Waorani, Ecuador	SUSTAINABILITY																	Barriocanal, Carlos/M-2478-2017; Maneja-Zaragoza, Roser/AAC-1480-2021	Barriocanal, Carlos/0000-0002-6107-9360; 														2071-1050				AUG	2019	11	16							4460	10.3390/su11164460	http://dx.doi.org/10.3390/su11164460													WOS:000484472500203
J	Kumar, A; Pandey, VC; Singh, AG; Tewari, DD				Kumar, Akhilesh; Pandey, Vimal Chandra; Singh, Anant Gopal; Tewari, Divya Darshan			Traditional uses of medicinal plants for dermatological healthcare management practices by the Tharu tribal community of Uttar Pradesh, India	GENETIC RESOURCES AND CROP EVOLUTION																	Pandey, Vimal Chandra/C-1275-2012; Singh, Anant Gopal/AAQ-7948-2020; Shukla, Akhilesh Kumar/F-2281-2011	Pandey, Vimal Chandra/0000-0003-2250-6726; Shukla, Akhilesh Kumar/0000-0001-7274-1359													0925-9864	1573-5109				JAN	2013	60	1					203	224		10.1007/s10722-012-9826-6	http://dx.doi.org/10.1007/s10722-012-9826-6													WOS:000313073600016
J	Hao, DC; Xiao, PG				Hao, Da-Cheng; Xiao, Pei-Gen			Genomics and Evolution in Traditional Medicinal Plants: Road to a Healthier Life	EVOLUTIONARY BIOINFORMATICS																															1176-9343						2015	11						197	212		10.4137/EBO.S31326	http://dx.doi.org/10.4137/EBO.S31326								26461812					WOS:000366328800001
J	Tinitana, F; Rios, M; Romero-Benavides, JC; Rot, MD; Pardo-de-Santayana, M				Tinitana, Fani; Rios, Montserrat; Carlos Romero-Benavides, Juan; de la Cruz Rot, Marcelino; Pardo-de-Santayana, Manuel			Medicinal plants sold at traditional markets in southern Ecuador	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																	Romero-Benavides, Juan Carlos/Q-9855-2018; de la Cruz, Marcelino/M-6124-2015; Romero Benavides, Juan Carlos/AGB-7278-2022; Pardo-de-Santayana, Manuel/A-1123-2012	Romero-Benavides, Juan Carlos/0000-0003-1660-1217; de la Cruz, Marcelino/0000-0002-9080-4525; Romero Benavides, Juan Carlos/0000-0003-1660-1217; Pardo-de-Santayana, Manuel/0000-0001-9406-4758; Rios Almeida, Montserrat/0000-0001-6500-7105														1746-4269				JUL 5	2016	12								29	10.1186/s13002-016-0100-4	http://dx.doi.org/10.1186/s13002-016-0100-4								27380631					WOS:000379263400001
J	Ernst, M; Saslis-Lagoudakis, CH; Grace, OM; Nilsson, N; Simonsen, HT; Horn, JW; Ronsted, N				Ernst, Madeleine; Saslis-Lagoudakis, C. Haris; Grace, Olwen M.; Nilsson, Niclas; Simonsen, Henrik Toft; Horn, James W.; Ronsted, Nina			Evolutionary prediction of medicinal properties in the genus Euphorbia L.	SCIENTIFIC REPORTS																	Rønsted, Nina/A-5065-2013; Saslis-Lagoudakis, C. Haris/F-9372-2011; Ernst, Madeleine/E-4192-2015; Simonsen, Henrik Toft/I-4263-2016	Rønsted, Nina/0000-0002-2002-5809; Saslis-Lagoudakis, C. Haris/0000-0002-2909-5459; Ernst, Madeleine/0000-0001-9530-3837; Grace, Olwen/0000-0003-1431-2761; Simonsen, Henrik Toft/0000-0003-3070-807X													2045-2322					JUL 28	2016	6								30531	10.1038/srep30531	http://dx.doi.org/10.1038/srep30531								27464466					WOS:000380974900001
J	Olefir, YV; Sakanyan, EI; Tereshina, NS; Lyakina, MN; Shishova, LI				Olefir, Yu. V.; Sakanyan, E. I.; Tereshina, N. S.; Lyakina, M. N.; Shishova, L. I.			PLANT JUICES AND RELATED MEDICINAL PREPARATIONS: ISSUES OF STANDARDIZATION AND QUALITY CONTROL	PHARMACEUTICAL CHEMISTRY JOURNAL																		Sakanan, Elena Ivanovna/0000-0002-1693-2422													0091-150X	1573-9031				JUL	2018	52	4					339	342		10.1007/s11094-018-1818-1	http://dx.doi.org/10.1007/s11094-018-1818-1													WOS:000439949300011
J	Ndawonde, BG; Imenda, SN				Ndawonde, B. G.; Imenda, S. N.			Biographical Characteristics of Medicinal Plant Sellers in Northern KwaZulu-Natal	STUDIES ON ETHNO-MEDICINE																															0973-5070					DEC	2015	9	3					327	336		10.1080/09735070.2015.11905450	http://dx.doi.org/10.1080/09735070.2015.11905450													WOS:000368640600006
J	Bradacs, G; Hellmann, J; Weckerle, CS				Bradacs, Gesine; Hellmann, Joerg; Weckerle, Caroline S.			Medicinal plant use in Vanuatu: A comparative ethnobotanical study of three islands	JOURNAL OF ETHNOPHARMACOLOGY																		Weckerle, Caroline/0000-0003-4501-170X													0378-8741					SEP 1	2011	137	1					434	448		10.1016/j.jep.2011.05.050	http://dx.doi.org/10.1016/j.jep.2011.05.050								21679762					WOS:000295236700054
J	Manosroi, J; Boonpisuttinant, K; Manosroi, W; Manosroi, A				Manosroi, Jiradej; Boonpisuttinant, Korawinwich; Manosroi, Worapaka; Manosroi, Aranya			Anti-proliferative activities on He La cancer cell line of Thai medicinal plant recipes selected from MANOSROI II database	JOURNAL OF ETHNOPHARMACOLOGY																															0378-8741	1872-7573				JUL 13	2012	142	2					422	431		10.1016/j.jep.2012.05.012	http://dx.doi.org/10.1016/j.jep.2012.05.012								22626926					WOS:000306536200014
J	Paudel, S; Smith-Hall, C				Paudel, Sumitra; Smith-Hall, Carsten			Empirically derived typologies of environmental product periodic markets and retailers	ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY																	Smith-Hall, Carsten/L-6015-2018	Smith-Hall, Carsten/0000-0003-3908-3002													1387-585X	1573-2975				NOV	2022	24	11					13111	13136		10.1007/s10668-021-01984-y	http://dx.doi.org/10.1007/s10668-021-01984-y		NOV 2021											WOS:000723990600001
J	Nurrochmat, DR; Nugroho, IA; Hardjanto; Purwadianto, A; Maryudi, A; Erbaugh, JT				Nurrochmat, Dodik Ridho; Nugroho, Ignatius Adi; Hardjanto; Purwadianto, Agus; Maryudi, Ahmad; Erbaugh, James Thomas			Shifting contestation into cooperation: Strategy to incorporate different interest of actors in medicinal plants in Meru Betiri National Park, Indonesia	FOREST POLICY AND ECONOMICS																	Nurrochmat, Dodik Ridho/GPK-2336-2022; Erbaugh, James/ABA-9394-2020; Erbaugh, J.T./AAT-1425-2020; Maryudi, Ahmad/T-8029-2019	Erbaugh, James/0000-0002-0602-9045; Erbaugh, J.T./0000-0002-0602-9045; Maryudi, Ahmad/0000-0001-5051-7217; Nurrochmat, Dodik Ridho/0000-0002-4876-8612													1389-9341	1872-7050				OCT	2017	83						162	168		10.1016/j.forpol.2017.08.005	http://dx.doi.org/10.1016/j.forpol.2017.08.005													WOS:000413611000018
J	Rahaman, MS; Ansari, KMN; Tewari, L; Shah, K				Rahaman, Md Safiqur; Ansari, Khadeeja M. N.; Tewari, Lalit; Shah, Karnika			A bibliometric study of Indian medicinal plant research: An analysis of quality research papers based on the web of science	QUALITATIVE & QUANTITATIVE METHODS IN LIBRARIES																	rahaman, Md Safiqur/J-3471-2015	rahaman, Md Safiqur/0000-0003-1367-2618													2241-1925					DEC	2021	10	4					505	530																WOS:000740714900007
J	Dikareva, TV; Rumyantsev, VY; Soldatov, MS; Malkhazova, SM				Dikareva, T., V; Rumyantsev, V. Yu; Soldatov, M. S.; Malkhazova, S. M.			Medicinal Plants of Arid and Semiarid Biomes of Russia	ARID ECOSYSTEMS																	Malkhazova, Svetlana M/L-9263-2015														2079-0961	2079-0988				JAN	2021	11	1					62	72		10.1134/S2079096121010054	http://dx.doi.org/10.1134/S2079096121010054													WOS:000636179900008
J	Alqethami, A; Aldhebiani, AY; Teixidor-Toneu, I				Alqethami, Afnan; Aldhebiani, Amal Y.; Teixidor-Toneu, Irene			Medicinal plants used in Jeddah, Saudi Arabia: A gender perspective	JOURNAL OF ETHNOPHARMACOLOGY																	Aldhebiani, Amal Y/GZM-0477-2022; Aldhebiani, Amal Y/H-6747-2018	Aldhebiani, Amal Y/0000-0003-1231-3285; Aldhebiani, Amal Y/0000-0003-1231-3285													0378-8741	1872-7573				JUL 15	2020	257								112899	10.1016/j.jep.2020.112899	http://dx.doi.org/10.1016/j.jep.2020.112899								32335191					WOS:000538156200044
J	Amri, E; Kisangau, DP				Amri, Ezekiel; Kisangau, Daniel P.			Ethnomedicinal study of plants used in villages around Kimboza forest reserve in Morogoro, Tanzania	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																															1746-4269					JAN 6	2012	8								1	10.1186/1746-4269-8-1	http://dx.doi.org/10.1186/1746-4269-8-1								22221935					WOS:000300323800001
J	Kim, ET; Moon, YH; Min, KS; Kim, CH; Kim, SC; Ahn, SK; Lee, SS				Kim, Eun Tae; Moon, Yea Hwang; Min, Kwan-Sik; Kim, Chang-Hyun; Kim, Sam Churl; Ahn, Seung Kyu; Lee, Sung Sill			Changes in Microbial Diversity, Methanogenesis and Fermentation Characteristics in the Rumen in Response to Medicinal Plant Extracts	ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES																															1011-2367	1976-5517				SEP	2013	26	9					1289	1294		10.5713/ajas.2013.13072	http://dx.doi.org/10.5713/ajas.2013.13072								25049911					WOS:000326128800010
J	Timmermann, L; Smith-Hall, C				Timmermann, Liv; Smith-Hall, Carsten			Commercial Medicinal Plant Collection Is Transforming High-altitude Livelihoods in the Himalayas	MOUNTAIN RESEARCH AND DEVELOPMENT																	Smith-Hall, Carsten/L-6015-2018	Smith-Hall, Carsten/0000-0003-3908-3002													0276-4741	1994-7151				AUG	2019	39	3					R13	R21		10.1659/MRD-JOURNAL-D-18.00103.1	http://dx.doi.org/10.1659/MRD-JOURNAL-D-18.00103.1													WOS:000529371700011
J	Rajabi, M; Mashak, Z; Jazayeri, R; Tavakoli-Far, B				Rajabi, Maedeh; Mashak, Zohreh; Jazayeri, Roshanak; Tavakoli-Far, Bahareh			Antibiotic resistance pattern of methicillin-resistant Staphylococcus aureus isolates from powdered packaged medicinal plants and bottle herbal distillates	MEDICINA BALEAR																	Jazayeri, Roshanak/S-2679-2017	Jazayeri, Roshanak/0000-0002-3230-4610													1579-5853	2255-0569				JUL-SEP	2021	36	3					81	87		10.3306/AJHS.2021.36.03.81	http://dx.doi.org/10.3306/AJHS.2021.36.03.81													WOS:000695272800013
J	Hussain, S; Murtaza, G; Mehmood, A; Qureshi, RA				Hussain, Sajjad; Murtaza, Ghulam; Mehmood, Ansar; Qureshi, Rizwana Aleem			Conservation of indigenous knowledge of medicinal plants of Western Himalayan region Rawalakot, Azad Kashmir, Pakistan	PAKISTAN JOURNAL OF PHARMACEUTICAL SCIENCES																	Murtaza, Ghulam/S-4561-2017; Mehmood, Ansar/N-9859-2017; Mehmood, Ansar/N-2389-2019; Murtaza, Gulam/HKO-3376-2023	Murtaza, Ghulam/0000-0001-8495-2217; Mehmood, Ansar/0000-0002-6120-5646; Mehmood, Ansar/0000-0002-6120-5646; Murtaza, Gulam/0000-0001-8495-2217													1011-601X					MAY	2017	30	3					773	782											28653921					WOS:000401494800014
J	Sapna, R; Sheshappa, SN; Vijayakarthik, P; Raj, SP				Sapna, R.; Sheshappa, S. N.; Vijayakarthik, P.; Raj, S. Pravinth			Global Pattern Feedforward Neural Network Structure with Bacterial Foraging Optimization towards Medicinal Plant Leaf Identification and Classification	INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS																															2158-107X	2156-5570				DEC	2022	13	12					63	70																WOS:000923040200009
J	Sapna, R; Sheshappa, SN; Vijayakarthik, P; Raja, SP				Sapna, R.; Sheshappa, S. N.; Vijayakarthik, P.; Raja, S. Pravinth			Global Pattern Feedforward Neural Network Structure with Bacterial Foraging Optimization towards Medicinal Plant Leaf Identification and Classification	INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS																															2158-107X	2156-5570				DEC	2022	13	12					63	70																WOS:000926513600001
J	Cahyaningsih, R; Compton, LJ; Rahayu, S; Brehm, JM; Maxted, N				Cahyaningsih, Ria; Compton, Lindsey Jane; Rahayu, Sri; Brehm, Joana Magos; Maxted, Nigel			DNA Barcoding Medicinal Plant Species from Indonesia	PLANTS-BASEL																	Cahyaningsih, Ria/AGR-2096-2022	Cahyaningsih, Ria/0000-0001-5307-2495; Magos Brehm, Joana/0000-0002-6444-6488; Compton, Lindsey/0000-0002-8441-2381														2223-7747				MAY	2022	11	10							1375	10.3390/plants11101375	http://dx.doi.org/10.3390/plants11101375								35631799					WOS:000803492700001
J	Manish, K				Manish, Kumar			Medicinal plants in peril due to climate change in the Himalaya	ECOLOGICAL INFORMATICS																		Manish, Kumar/0000-0002-0373-0426													1574-9541	1878-0512				MAY	2022	68								101546	10.1016/j.ecoinf.2021.101546	http://dx.doi.org/10.1016/j.ecoinf.2021.101546													WOS:000793038300007
J	Wan, JZ; Wang, CJ; Yu, JH; Han, SJ; Wang, LH; Wang, QG				Wan, Jizhong; Wang, Chunjing; Yu, Jinghua; Han, Shijie; Wang, Lihua; Wang, Qinggui			The ability of Nature Reserves to conserve medicinal plant resources: A case study in northeast China	ECOLOGICAL INFORMATICS																	Wan, Ji-Zhong/Q-5594-2018; Wang, Chun-Jing/J-7223-2019														1574-9541	1878-0512				NOV	2014	24						27	34		10.1016/j.ecoinf.2014.06.005	http://dx.doi.org/10.1016/j.ecoinf.2014.06.005													WOS:000345810000004
J	Alqethami, A; Hawkins, JA; Teixidor-Toneu, I				Alqethami, Afnan; Hawkins, Julie A.; Teixidor-Toneu, Irene			Medicinal plants used by women in Mecca: urban, Muslim and gendered knowledge	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																		Teixidor-Toneu, Irene/0000-0002-7122-2044														1746-4269				NOV 17	2017	13								62	10.1186/s13002-017-0193-4	http://dx.doi.org/10.1186/s13002-017-0193-4								29149859					WOS:000415624900002
J	Thanikkal, JG; Dubey, AK; Thomas, MT				Thanikkal, Jibi G.; Dubey, Ashwani Kumar; Thomas, M. T.			Unique Shape Descriptor Algorithm for Medicinal Plant Identification (SDAMPI) With Abridged Image Database	IEEE SENSORS JOURNAL																	Dubey, Ashwani Kumar/ABI-1337-2020; Thanikkal, Jibi/ABG-9262-2021	Dubey, Ashwani Kumar/0000-0003-0778-9262; Thanikkal, Jibi/0000-0002-5577-1158; M T, Thomas/0000-0001-5952-5125													1530-437X	1558-1748				NOV 1	2020	20	21					13103	13109		10.1109/JSEN.2020.3002909	http://dx.doi.org/10.1109/JSEN.2020.3002909													WOS:000576302300072
J	Cahyaningsih, R; Phillips, J; Brehm, JM; Gaisberger, H; Maxted, N				Cahyaningsih, Ria; Phillips, Jade; Brehm, Joana Magos; Gaisberger, Hannes; Maxted, Nigel			Climate change impact on medicinal plants in Indonesia	GLOBAL ECOLOGY AND CONSERVATION																	Gaisberger, Hannes Thomas/EXT-3640-2022; Cahyaningsih, Ria/AGR-2096-2022	Gaisberger, Hannes Thomas/0000-0002-6023-1236; Cahyaningsih, Ria/0000-0001-5307-2495														2351-9894				OCT	2021	30								e01752	10.1016/j.gecco.2021.e01752	http://dx.doi.org/10.1016/j.gecco.2021.e01752													WOS:000713239000010
J	Arias, DMR; Cevallos, D; Gaoue, OG; Fadiman, MG; Hindle, T				Arias, Daniela M. Robles; Cevallos, Daniela; Gaoue, Orou G.; Fadiman, Maria G.; Hindle, Tobin			Non-random medicinal plants selection in the Kichwa community of the Ecuadorian Amazon	JOURNAL OF ETHNOPHARMACOLOGY																	Gaoue, Orou G./B-4932-2011	Gaoue, Orou G./0000-0002-0946-2741													0378-8741	1872-7573				JAN 10	2020	246								112220	10.1016/j.jep.2019.112220	http://dx.doi.org/10.1016/j.jep.2019.112220								31494198					WOS:000493211800014
J	Tiwari, KL; Jadhav, SK; Ashish, K				Tiwari, K. L.; Jadhav, S. K.; Ashish, Kumar			Random amplified polymorphic DNA (RAPD) molecular marker based genetic relationship study of medicinal plants collected from tribal region of Chhattisgarh, India	RESEARCH JOURNAL OF BIOTECHNOLOGY																															2278-4535					AUG	2011	6	3					63	66																WOS:000295857300012
J	Goo, DFSA; de Wit, AH				Goo, D. F. S. Ah; de Wit, A. H.			The role of the informal trade in medicinal plants in sustaining livelihoods: a case study of the Nelson Mandela Bay Municipality, Eastern Cape	SOUTH AFRICAN GEOGRAPHICAL JOURNAL																															0373-6245	2151-2418				JAN 2	2015	97	1					69	82		10.1080/03736245.2014.924871	http://dx.doi.org/10.1080/03736245.2014.924871													WOS:000346842700005
J	Pereira, MMA; Morais, LC; Martins, AD; Luz, JMQ; Pasqual, M; Oliveira, RC; Doria, J				Alves Pereira, Maysa Mathias; Morais, Ludmila Caproni; Martins, Adalvan Daniel; Queiroz Luz, Jose Magno; Pasqual, Moacir; Oliveira, Roberta Camargos; Doria, Joyce			CHALLENGES OF ORGANIC AGRICULTURE FOR THE PRODUCTION OF COMPOSTS AND VERMICOMPOST FOR THE PRODUCTION OF MEDICINAL PLANTS - A SOCIOECONOMIC DEMAND	BIOSCIENCE JOURNAL																		Martins, Adalvan Daniel/0000-0002-1821-8185													1981-3163					NOV-DEC	2020	36			1			71	82																WOS:000627115200007
J	Cadena-Gonzalez, AL; Sorensen, M; Theilade, I				Cadena-Gonzalez, Ana Lucia; Sorensen, Marten; Theilade, Ida			Use and valuation of native and introduced medicinal plant species in Campo Hermoso and Zetaquira, Boyaca, Colombia	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																	Sørensen, Marten/L-7484-2014; Theilade, Ida/N-5882-2019; Theilade, Ida/A-6498-2010	Sørensen, Marten/0000-0001-6921-5366; Theilade, Ida/0000-0003-3502-1277; Theilade, Ida/0000-0003-3502-1277													1746-4269					APR 11	2013	9								23	10.1186/1746-4269-9-23	http://dx.doi.org/10.1186/1746-4269-9-23								23578098					WOS:000318706500002
J	Kidane, B; van Andel, T; van der Maesen, LJG; Asfaw, Z				Kidane, Berhane; van Andel, Tinde; van der Maesen, Laurentius Josephus Gerardus; Asfaw, Zemede			Use and management of traditional medicinal plants by Maale and Ari ethnic communities in southern Ethiopia	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																	Asfaw, Zemede/AAD-5164-2019; van Andel, Tinde R/A-7614-2011														1746-4269					JUN 4	2014	10								46	10.1186/1746-4269-10-46	http://dx.doi.org/10.1186/1746-4269-10-46								24898079					WOS:000338687300001
J	Jorim, RY; Korape, S; Legu, W; Koch, M; Barrows, LR; Matainaho, TK; Rai, PP				Jorim, Ronald Y.; Korape, Seva; Legu, Wauwa; Koch, Michael; Barrows, Louis R.; Matainaho, Teatulohi K.; Rai, Prem P.			An ethnobotanical survey of medicinal plants used in the eastern highlands of Papua New Guinea	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																																1746-4269				DEC 18	2012	8								47	10.1186/1746-4269-8-47	http://dx.doi.org/10.1186/1746-4269-8-47								23249544					WOS:000315571200002
J	Ong, HG; Kim, YD				Ong, Homervergel G.; Kim, Young-Dong			Quantitative ethnobotanical study of the medicinal plants used by the Ati Negrito indigenous group in Guimaras island, Philippines	JOURNAL OF ETHNOPHARMACOLOGY																	Ong, Homervergel G./I-6093-2017	Ong, Homervergel G./0000-0002-2162-4651; Kim, Young-Dong/0000-0001-5904-4727													0378-8741	1872-7573				NOV 18	2014	157						228	242		10.1016/j.jep.2014.09.015	http://dx.doi.org/10.1016/j.jep.2014.09.015								25240586					WOS:000347022700027
