PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Sabir, SM; Singh, D; Rocha, JBT				Sabir, S. M.; Singh, Devender; Rocha, J. B. T.			In Vitro Antioxidant Activity of S-Carvone Isolated from Zanthoxylum alatum	PHARMACEUTICAL CHEMISTRY JOURNAL																	Sabir, Mubasher/AAE-9182-2020; Rocha, João Batista Teixeira/AAI-5377-2021; da Rocha, Joao Batista Teixeira/S-6813-2016	Rocha, João Batista Teixeira/0000-0003-3829-0595; da Rocha, Joao Batista Teixeira/0000-0003-3829-0595; Mubashar, Syed/0000-0002-3339-366X													0091-150X	1573-9031				JUN	2015	49	3					187	191		10.1007/s11094-015-1251-7	http://dx.doi.org/10.1007/s11094-015-1251-7													WOS:000358941900009
J	Ying, YM; Shan, WG; Zhang, LW; Zhan, ZJ				Ying, You-Min; Shan, Wei-Guang; Zhang, Li-Wen; Zhan, Zha-Jun			Ceriponols A-K, tremulane sesquitepenes from Ceriporia lacerate HS-ZJUT-C13A, a fungal endophyte of Huperzia serrata	PHYTOCHEMISTRY																															0031-9422					NOV	2013	95						360	367		10.1016/j.phytochem.2013.07.025	http://dx.doi.org/10.1016/j.phytochem.2013.07.025								23954076					WOS:000326901500033
J	Li, N; Liu, X; Zhang, ML; Zhang, ZK; Zhang, BB; Wang, XH; Wang, J; Tu, PF; Jiang, Y; Shi, SP				Li, Na; Liu, Xiao; Zhang, Mingliang; Zhang, Zekun; Zhang, Beibei; Wang, Xiaohui; Wang, Juan; Tu, Pengfei; Jiang, Yong; Shi, She-po			Characterization of a coumarin C-/O-prenyltransferase and a quinolone C-prenyltransferase from Murraya exotica	ORGANIC & BIOMOLECULAR CHEMISTRY																	史, 社坡/HPC-0109-2023; Tu, Peng Fei/E-2089-2018	wang, xiaohui/0000-0003-3259-7588													1477-0520	1477-0539				JUL 20	2022	20	28					5535	5542		10.1039/d2ob01054b	http://dx.doi.org/10.1039/d2ob01054b		JUN 2022						35788620					WOS:000820720200001
J	Chethankumara, GP; Nagaraj, K; Krishna, V; Krishnaswamy, G				Chethankumara, Ganadhal Puttaramaiah; Nagaraj, Kakanahalli; Krishna, Venkatarangaiah; Krishnaswamy, Gurunathan			Isolation, characterization and in vitro cytotoxicity studies of bioactive compounds from Alseodaphne semecarpifolia Nees	HELIYON																	Shivamallu, Chandan/AAI-4473-2020	Shivamallu, Chandan/0000-0002-1886-139X; G P, Chethan Kumara/0000-0002-3155-3367														2405-8440				JUN	2021	7	6							e07325	10.1016/j.heliyon.2021.e07325	http://dx.doi.org/10.1016/j.heliyon.2021.e07325		JUN 2021						34195430					WOS:000674481000022
J	Zheng, YZ; Ke, CQ; Zhou, SZ; Feng, L; Tang, CP; Ye, Y				Zheng, Yongzhe; Ke, Chang-Qiang; Zhou, Shuaizhen; Feng, Lu; Tang, Chunping; Ye, Yang			Cytotoxic guaianolides and seco-guaianolides from Artemisia atrovirens	FITOTERAPIA																															0367-326X	1873-6971				JUN	2021	151								104900	10.1016/j.fitote.2021.104900	http://dx.doi.org/10.1016/j.fitote.2021.104900		APR 2021						33781859					WOS:000663435300010
J	Badoni, A; Arya, MK				Badoni, Aarti; Arya, Manoj Kumar			Insects visiting the medicinal plants from genus Berberis L. in the Western Himalaya	ORIENTAL INSECTS																															0030-5316	2157-8745				JAN 2	2022	56	1					1	13		10.1080/00305316.2020.1860148	http://dx.doi.org/10.1080/00305316.2020.1860148		DEC 2020											WOS:000603835600001
J	Verma, KK; Sao, S				Verma, Krishna Kumar; Sao, Shweta			Isolation and Identification of Endophytic Bacterial Strains Isolated from Andrographis paniculata and Tephrosia purpurea	BIOSCIENCE BIOTECHNOLOGY RESEARCH COMMUNICATIONS																															0974-6455						2020	13	10			SI		160	164																WOS:000640077800027
J	Zhou, HJ; She, RX; Xu, Y; Zhao, P; Zhang, SX				Zhou, Huijuan; She, Ruixue; Xu, Yuan; Zhao, Peng; Zhang, Shuoxin			Characterization of the complete chloroplast genome of sunflower family species Aster Flaccidus (Compositae)	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359				JUL 3	2019	4	2					4096	4097		10.1080/23802359.2019.1692710	http://dx.doi.org/10.1080/23802359.2019.1692710								33366335					WOS:000498539000001
J	Pavic, V; Flacer, D; Jakovljevic, M; Molnar, M; Jokic, S				Pavic, Valentina; Flacer, Dora; Jakovljevic, Martina; Molnar, Maja; Jokic, Stela			Assessment of Total Phenolic Content, In Vitro Antioxidant and Antibacterial Activity of Ruta graveolens L. Extracts Obtained by Choline Chloride Based Natural Deep Eutectic Solvents	PLANTS-BASEL																	Pavic, Valentina/H-6434-2019; Jakovljević Kovač, Martina/AAG-3555-2022; Jakovljević Kovač, Martina/AFK-4935-2022; Molnar, Maja/AFH-9350-2022	Pavic, Valentina/0000-0001-5369-1755; 													2223-7747					MAR 18	2019	8	3							69	10.3390/plants8030069	http://dx.doi.org/10.3390/plants8030069								30889869					WOS:000464241800001
J	Oliveira-Junior, RG; Ferraz, CAA; Oliveira, AP; Alencar-Filho, JMT; Araujo, ECC; Nunes, XP; Picot, L; Braz-Filho, R; Rolim, LA; Almeida, JRGS				Oliveira-Junior, R. G.; Ferraz, C. A. A.; Oliveira, A. P.; Alencar-Filho, J. M. T.; Araujo, E. C. C.; Nunes, X. P.; Picot, L.; Braz-Filho, R.; Rolim, L. A.; Almeida, J. R. G. S.			Chemical Constituents of Non-Polar Fractions Obtained from Cnidoscolus quercifolius Pohl (Euphorbiaceae), a Medicinal Plant Native from the Brazilian Caatinga Biome	REVISTA VIRTUAL DE QUIMICA																	Rolim, Larissa A/E-6942-2014; de Alencar Filho, José Marcos Teixeira/I-3318-2018; Filho, Raimundo Braz/AAG-6537-2019; ARAUJO, EDIGENIA CAVALCANTE C C/C-9456-2015; Almeida, Jackson/AAE-4933-2019; DA CRUZ ARAUJO, EDIGENIA CAVALCANTE/AAM-1133-2021; Oliveira-Junior, Raimundo/J-8633-2014	Rolim, Larissa A/0000-0002-2403-1026; de Alencar Filho, José Marcos Teixeira/0000-0001-8878-8557; Filho, Raimundo Braz/0000-0001-7217-3494; ARAUJO, EDIGENIA CAVALCANTE C C/0000-0001-6278-6772; Almeida, Jackson/0000-0002-0867-1357; DA CRUZ ARAUJO, EDIGENIA CAVALCANTE/0000-0001-6278-6772; Alves Ferraz, Christiane Adrielly/0000-0002-4993-7748; Oliveira-Junior, Raimundo/0000-0002-9458-1744													1984-6835					MAR-APR	2019	11	2					498	516		10.21577/1984-6835.20190038	http://dx.doi.org/10.21577/1984-6835.20190038													WOS:000465548200012
J	Kharyuk, P; Nazarenko, D; Oseledets, I; Rodin, I; Shpigun, O; Tsitsilin, A; Lavrentyev, M				Kharyuk, Pavel; Nazarenko, Dmitry; Oseledets, Ivan; Rodin, Igor; Shpigun, Oleg; Tsitsilin, Andrey; Lavrentyev, Mikhail			Employing fingerprinting of medicinal plants by means of LC-MS and machine learning for species identification task	SCIENTIFIC REPORTS																	Rodin, Igor A/M-3359-2016; Tsitsilin, Andrey/AAZ-1503-2020; Lavrentiev, Michail/D-8386-2013	Tsitsilin, Andrey/0000-0001-6783-266X; Lavrentiev, Michail/0000-0002-8674-6887													2045-2322					NOV 19	2018	8								17053	10.1038/s41598-018-35399-z	http://dx.doi.org/10.1038/s41598-018-35399-z								30451976					WOS:000450412800006
J	Ahmad, M; Khan, MA; Zafar, M; Arshad, M; Sultana, S; Abbasi, BH; Siraj-Ud-Din				Ahmad, Mushtaq; Khan, Mir Ajab; Zafar, Muhammad; Arshad, Muhammad; Sultana, Shazia; Abbasi, Bilal Haider; Siraj-Ud-Din			Use of chemotaxonomic markers for misidentified medicinal plants used in traditional medicines	JOURNAL OF MEDICINAL PLANTS RESEARCH																	Abbasi, Bilal Haider/J-1810-2019; Khan, Mir Ajab/HTT-4685-2023; Zafar, Muhammad/AAD-3310-2021; Ahmad, Prof. Dr. Mushtaq/ABA-2956-2021; Ahmad, Mushtaq/I-7263-2015; Zafar, Muhammad/AAZ-8841-2021; Ahmad, Mushtaq/AAB-8999-2021	Abbasi, Bilal Haider/0000-0002-6529-2134; Zafar, Muhammad/0000-0003-2002-3907; 													1996-0875					JUL 4	2010	4	13					1244	1252																WOS:000281291900001
J	Reddy, KN; Trimurthulu, G; Reddy, CS				Reddy, K. N.; Trimurthulu, G.; Reddy, C. Sudhakar			Plants used by the ethnic people of Krishna district, Andhra Pradesh	INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE																	Reddy, C. Sudhakar/C-4049-2015	Reddy, C. Sudhakar/0000-0002-5979-1412													0972-5938	0975-1068				APR	2010	9	2					313	317																WOS:000277930300017
J	Lin, CY; Huang, TY; Fu, WC; Su, WT				Lin, Chuang-Yu; Huang, Te-Yang; Fu, Wei-Chang; Su, Wen-Ta			Effects of Organic Elicitors on the Recycled Production of Ginkgolide B in Immobilized Cell Cultures of Ginkgo biloba	JOURNAL OF FUNCTIONAL BIOMATERIALS																		Su, WenTa/0000-0001-7106-6320														2079-4983				FEB	2023	14	2							95	10.3390/jfb14020095	http://dx.doi.org/10.3390/jfb14020095								36826894					WOS:000938652200001
J	Duan, HY; Wang, J; Zha, LP; Peng, HS; Zhao, YP; Yuan, Y; Huang, LQ				Duan Hai-Yan; Wang Jian; Zha Liang-Ping; Peng Hua-Sheng; Zhao Yu-Ping; Yuan Yuan; Huang Lu-Qi			Molecular cloning and functional characterization of an isoflavone glucosyltransferase from Pueraria thomsonii	CHINESE JOURNAL OF NATURAL MEDICINES																		Wang, Jian/0000-0002-9386-7986													2095-6975	1875-5364				FEB	2022	20	2					133	138		10.1016/S1875-5364(21)60105-X	http://dx.doi.org/10.1016/S1875-5364(21)60105-X								35279240					WOS:000768386200005
J	Zhao, YL; Fan, YJ; Yang, YC				Zhao, Yan-Ling; Fan, Yong-Jun; Yang, Yan-Ci			Characteristic and phylogenetic analyses of chloroplast genome for Ephedra monosperma (Ephedraceae), an important medicinal species	MITOCHONDRIAL DNA PART B-RESOURCES																	Yang, Yanci/HME-1168-2023															2380-2359				FEB 1	2021	6	2					483	484		10.1080/23802359.2021.1872440	http://dx.doi.org/10.1080/23802359.2021.1872440								33628897					WOS:000617524700001
J	Ameen, F; Almansob, A; Al Tami, M; Al-Enazi, N; Al-Sabri, A; Orfali, R				Ameen, Fuad; Almansob, Abobakr; Al Tami, Mona; Al-Enazi, Nouf; Al-Sabri, Ahmed; Orfali, Raha			Epigenetic Modifiers Affect the Bioactive Compounds Secreted by an Endophyte of the Tropical Plant Piper longum	MOLECULES																	Al-Enazi, Nouf/CAF-7987-2022; Ameen, Fuad/N-8881-2017; altami, mona/AAH-9738-2021; Al-Sabri, Ahmed/GSJ-1993-2022	Al-Enazi, Nouf/0000-0002-9969-5791; Ameen, Fuad/0000-0002-5185-022X; Al-Sabri, Ahmed/0000-0001-8692-5730														1420-3049				JAN	2021	26	1							29	10.3390/molecules26010029	http://dx.doi.org/10.3390/molecules26010029								33374682					WOS:000606065800001
J	Fedol, A; Cheriti, A; Ouahrani, MR				Fedol, A.; Cheriti, A.; Ouahrani, M. R.			Study of the Moisture Sorption Isotherms and Isosteric Heat of Sorption of the Medicinal Plant Launeae Nudicaulis from Algerian Sahara	JOURNAL OF ENGINEERING PHYSICS AND THERMOPHYSICS																		fedol, amel/0000-0002-1261-7038; CHERITI, Abdelkrim/0000-0002-4972-702X													1062-0125	1573-871X				JUL	2020	93	4					816	826		10.1007/s10891-020-02184-7	http://dx.doi.org/10.1007/s10891-020-02184-7		AUG 2020											WOS:000562678400023
J	Li, JL; Jiang, M; Chen, HM; Yu, J; Liu, C				Li, Jingling; Jiang, Mei; Chen, Haimei; Yu, Jie; Liu, Chang			Intraspecific variations among the chloroplast genomes ofArtemisia scoparia(asteraceae) from Pakistan and China	MITOCHONDRIAL DNA PART B-RESOURCES																		liu, chang/0000-0003-3879-7302														2380-2359				JUL 2	2020	5	3					3200	3202		10.1080/23802359.2020.1810167	http://dx.doi.org/10.1080/23802359.2020.1810167													WOS:000561575400001
J	Silva, MG; Celeghini, RMS; Silva, MA				Silva, M. G.; Celeghini, R. M. S.; Silva, M. A.			EFFECT OF ETHANOL ON THE DRYING CHARACTERISTICS AND ON THE COUMARIN YIELD OF DRIED GUACO LEAVES (Mikania laevigata SCHULTZ BIP. EX BAKER)	BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING																	Celeghini, Renata M.S./C-3059-2013; Silva, Maria A/C-7733-2012														0104-6632	1678-4383				JUL-SEP	2018	35	3					1095	1103		10.1590/0104-6632.20180353s20160481	http://dx.doi.org/10.1590/0104-6632.20180353s20160481													WOS:000456271000022
J	Lulu, SS; Thabitha, A; Vino, S; Priya, AM; Rout, M				Lulu, S. Sajitha; Thabitha, A.; Vino, S.; Priya, A. Mohana; Rout, Madhusmita			Naringenin and quercetin - potential anti-HCV agents for NS2 protease targets	NATURAL PRODUCT RESEARCH																	Arumugam, Mohanapriya/AAV-8106-2020; S, Vino/AAA-6807-2019; S, Sajitha Lulu/AAA-7429-2019	Arumugam, Mohanapriya/0000-0002-1647-3182; S, Sajitha Lulu/0000-0002-3392-4168; S, Vino/0000-0002-0015-8460													1478-6419	1478-6427					2016	30	4					464	468		10.1080/14786419.2015.1020490	http://dx.doi.org/10.1080/14786419.2015.1020490								25774442					WOS:000375841100017
J	Wang, D; Koh, HL; Hong, Y; Zhu, HT; Xu, M; Zhang, YJ; Yang, CR				Wang, Dong; Koh, Hwee-Ling; Hong, Yan; Zhu, Hong-Tao; Xu, Min; Zhang, Ying-Jun; Yang, Chong-Ren			Chemical and morphological variations of Panax notoginseng and their relationship	PHYTOCHEMISTRY																	xu, min/L-7645-2017; zhang, ying/HJB-1230-2022; Hong, Yan/D-5106-2014; z, y/HPC-0477-2023	Hong, Yan/0000-0002-2954-8788; Koh, Hwee-Ling/0000-0003-1461-9245													0031-9422					SEP	2013	93						88	95		10.1016/j.phytochem.2013.03.007	http://dx.doi.org/10.1016/j.phytochem.2013.03.007								23566718					WOS:000323630000009
J	Karthik, M; D'Souza, UP; Khandige, PS; Sadananda, V; Gowrish, S; Subramani, SK				Karthik, M.; D'Souza, Ullas Prakash; Khandige, Prasanna Shama; Sadananda, Vandana; Gowrish, S.; Subramani, Savadamoorthi Kamatchi			Artocarpus hirsutus Lam Leaf Extract-Evaluation of Analgesic and Anti-Inflammatory Activity	ADVANCES IN PHARMACOLOGICAL AND PHARMACEUTICAL SCIENCES																		Sadananda, Vandana/0000-0003-1546-4978; S, Gowrish/0000-0002-0600-7794													2633-4682	2633-4690				NOV 26	2022	2022								4179487	10.1155/2022/4179487	http://dx.doi.org/10.1155/2022/4179487								36471794					WOS:000893512900001
J	Chen, YK; Yang, Y; Li, JW; Jin, YH; Liu, Q; Zhang, Y				Chen, Yukai; Yang, Yong; Li, Jiawen; Jin, Yinghong; Liu, Qiang; Zhang, Ying			The complete chloroplast genome sequence of a medicinal mangrove tree Ceriops tagal and its phylogenetic analysis	MITOCHONDRIAL DNA PART B-RESOURCES																															2380-2359					JAN 2	2019	4	1					267	268		10.1080/23802359.2018.1541714	http://dx.doi.org/10.1080/23802359.2018.1541714													WOS:000455426500001
J	Qiu, F; Liu, H; Duan, H; Chen, P; Lu, SJ; Yang, GZ; Lei, XX				Qiu, Feng; Liu, Han; Duan, Huan; Chen, Pian; Lu, Shao-Juan; Yang, Guang-Zhong; Lei, Xin-Xiang			Isolation, Structural Elucidation of Three New Triterpenoids from the Stems and Leaves of Schisandra chinensis (Turcz) Baill	MOLECULES																	Yang, Guangzhong/ABB-7316-2021	Yang, Guangzhong/0000-0002-7289-5806														1420-3049				JUL	2018	23	7							1624	10.3390/molecules23071624	http://dx.doi.org/10.3390/molecules23071624								29973497					WOS:000445301800127
J	Okusa, PN; Stevigny, C; Nevraumont, M; Gelbcke, M; Van Antwerpen, P; Braekman, JC; Duez, P				Okusa, Philippe N.; Stevigny, Caroline; Nevraumont, Marie; Gelbcke, Michel; Van Antwerpen, Pierre; Braekman, Jean Claude; Duez, Pierre			Ferulaldehyde and Lupeol as Direct and Indirect Antimicrobial Compounds from Cordia gilletii (Boraginaceae) Root Barks	NATURAL PRODUCT COMMUNICATIONS																		Van Antwerpen, Pierre/0000-0002-4934-8863													1934-578X	1555-9475				MAY	2014	9	5					619	622											25026702					WOS:000336512700006
J	Singh, UP; Maurya, S; Singh, A; Singh, M				Singh, Udai Pratap; Maurya, Sudarshan; Singh, Amitabh; Singh, Mandavi			Phenolic acids in some Indian cultivars of Momordica charantia and their therapeutic properties	JOURNAL OF MEDICINAL PLANTS RESEARCH																															1996-0875					AUG 4	2011	5	15					3558	3560																WOS:000297462800031
J	Villanueva, NSP; Vicera, CVB; Leonida, SFL; Paderog, MJ; Sabido, EM; Saludes, JP; Dalisay, DS				Villanueva, Nilita Sirikit P.; Vicera, Carmela Vannette B.; Leonida, Sheeny Fane L.; Paderog, Melissa June; Sabido, Edna M.; Saludes, Jonel P.; Dalisay, Doralyn S.			Barringtonia asiatica Seed Extract Induces G1 Cell Cycle Arrest in Saccharomyces cerevisiae and Exhibits Cytotoxicity in A2780 Human Ovarian Cancer Cells	JOURNAL OF PHARMACEUTICAL RESEARCH INTERNATIONAL																															2456-9119						2021	33	53A					372	387	76960	10.9734/JPRI/2021/v33i53A33672	http://dx.doi.org/10.9734/JPRI/2021/v33i53A33672													WOS:000729229300005
J	El-Sharkawy, E; Selim, Y				El-Sharkawy, Eman; Selim, Yasser			Three new coumarin types from aerial parts of Ammi majus L. and their cytotoxic activity	ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES																	ElSharkawy, Eman/J-9758-2019; Elsharkawy, Eman/V-6116-2019; Elsharkawy, Eman/P-3576-2015	Elsharkawy, Eman/0000-0003-2284-3466; Selim, Yasser/0000-0002-5846-9069													0939-5075	1865-7125				JAN	2018	73	1-2					1	7		10.1515/znc-2017-0068	http://dx.doi.org/10.1515/znc-2017-0068								28771441					WOS:000426309100001
J	Wang, Y; Liu, HX; Chen, YC; Sun, ZH; Li, HH; Li, SN; Yan, ML; Zhang, WM				Wang, Ying; Liu, Hong-Xin; Chen, Yu-Chan; Sun, Zhang-Hua; Li, Hao-Hua; Li, Sai-Ni; Yan, Ming-Li; Zhang, Wei-Min			Two New Metabolites from the Endophytic Fungus Alternaria sp A744 Derived from Morinda officinalis	MOLECULES																	Yan, Mingli/AAQ-1091-2020	Sun, Zhanghua/0000-0002-3887-1165; Liu, Hongxin/0000-0001-7590-6956														1420-3049				MAY	2017	22	5							765	10.3390/molecules22050765	http://dx.doi.org/10.3390/molecules22050765								28481313					WOS:000404522900088
J	da Silva, ACC; Barbosa, FG; Mafezoli, J; de Oliveira, MDF; de Oliveira, TF				da Silva, Aierta C. C.; Barbosa, Francisco G.; Mafezoli, Jair; de Oliveira, Maria da C. F.; de Oliveira, Terezinha F.			HS-SPME as an efficient tool for discriminating chemotypes of Lippia alba (Mill.) N. E. Brown	QUIMICA NOVA																	de Oliveira, Maria da Conceição Ferreira/I-4975-2013; Mafezoli, Jair/AAG-7004-2020; Mafezoli, Jair/H-3984-2017; BARBOSA, FRANCISCO G./B-2608-2013	de Oliveira, Maria da Conceição Ferreira/0000-0002-7445-2347; Mafezoli, Jair/0000-0002-0148-0494; Mafezoli, Jair/0000-0002-0148-0494; Barbosa, Francisco Geraldo/0000-0001-7076-6763; Oliveira, Terezinha/0000-0002-9841-7378													0100-4042	1678-7064				JAN	2017	40	1					42	46		10.21577/0100-4042.20160156	http://dx.doi.org/10.21577/0100-4042.20160156													WOS:000395816700007
J	Zhang, GZ; Zhang, YH; Qin, JC; Qu, XY; Liu, JL; Li, X; Pan, HY				Zhang, Guizhen; Zhang, Yanhua; Qin, Jianchun; Qu, Xiaoyan; Liu, Jinliang; Li, Xiang; Pan, Hongyu			Antifungal Metabolites Produced by Chaetomium globosum No.04, an Endophytic Fungus Isolated from Ginkgo biloba	INDIAN JOURNAL OF MICROBIOLOGY																		Qin, Jianchun/0000-0002-5903-2272													0046-8991					JUN	2013	53	2					175	180		10.1007/s12088-013-0362-7	http://dx.doi.org/10.1007/s12088-013-0362-7								24426105					WOS:000317693300009
J	Guo, B; Stiles, AR; Liu, CZ				Guo, Bin; Stiles, Amanda R.; Liu, Chun-Zhao			Thidiazuron enhances shoot organogenesis from leaf explants of Saussurea involucrata Kar. et Kir	IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT																															1054-5476					DEC	2012	48	6					609	612		10.1007/s11627-012-9468-6	http://dx.doi.org/10.1007/s11627-012-9468-6													WOS:000312560000004
