PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Xu, XY; Moon, SK; Kim, JK; Kim, WJ; Kim, YJ; Kim, H				Xu, Xing Yue; Moon, Sung-Kwon; Kim, Jin-Kyu; Kim, Woo Jung; Kim, Yeon-Ju; Kim, Hoon			Structural properties and anti-dermatitis effects of flavonoids-loaded gold nanoparticles prepared by Eupatorium japonicum	FRONTIERS IN PHARMACOLOGY																																1663-9812				OCT 31	2022	13								1055378	10.3389/fphar.2022.1055378	http://dx.doi.org/10.3389/fphar.2022.1055378								36386212					WOS:000884911700001
J	Zhang, TY; Xu, FS; Ruhsam, M; Feng, L; Zhang, M; Wang, ZW; Wang, XM				Zhang, Tianyi; Xu, Fusheng; Ruhsam, Markus; Feng, Li; Zhang, Miao; Wang, Zhengwei; Wang, Xumei			A nucleotide signature for the identification of Pinelliae Rhizoma (Banxia) and its products	MOLECULAR BIOLOGY REPORTS																															0301-4851	1573-4978				AUG	2022	49	8					7753	7763		10.1007/s11033-022-07600-0	http://dx.doi.org/10.1007/s11033-022-07600-0		JUN 2022						35670929					WOS:000807313200002
J	An, JZ; Yang, J; Wei, Y; Liu, YS; Song, Y; Zhang, ZZ; Pan, Y				An, Jingzhi; Yang, Jie; Wei, Yuan; Liu, Yunsi; Song, Yan; Zhang, Zuzhuo; Pan, Ying			Identification of the metabolites of rhapontigenin in rat and human by ultra-high-performance liquid chromatography-high-resolution mass spectrometry	RAPID COMMUNICATIONS IN MASS SPECTROMETRY																															0951-4198	1097-0231				OCT 30	2021	35	20							e9180	10.1002/rcm.9180	http://dx.doi.org/10.1002/rcm.9180								34363627					WOS:000695469300005
J	Mandal, AK; Saravanan, M; Subashini, S; Thatipelli, S; Allu, R; Shakila, R				Mandal, Achintya Kumar; Saravanan, Meenatchisundaram; Subashini, Subramanian; Thatipelli, Sujith; Allu, Rajesh; Shakila, Ramachandran			Characterization of Solanum surattense Burm. f Fruit through Chromatographic, Chemical and Analytical Methods	JOURNAL OF YOUNG PHARMACISTS																		Mandal, Achintya Kumar/0000-0003-4967-2310													0975-1483	0975-1505				OCT-DEC	2021	13	4					370	374		10.5530/jyp.2021.13.91	http://dx.doi.org/10.5530/jyp.2021.13.91													WOS:000745001300009
J	Bawazeer, S; Rauf, A; Mabkhot, YN; Al-Showiman, SS; Patel, S; Gul, S; Raza, M; Molnar, J; Szabo, D; Csonka, A; Mujeeb-ur-Rehman; Mubarak, MS; Zengin, G; Ramadan, MF				Sami Bawazeer; Rauf, Abdur; Mabkhot, Yahia N.; Al-Showiman, Salim S.; Patel, Seema; Gul, Somia; Raza, Muslim; Molnar, Joseph; Szabo, Diana; Csonka, Akos; Mujeeb-ur-Rehman; Mubarak, Mohammad S.; Zengin, Gokhan; Ramadan, Mohamed Fawzy			Isolation of Bioactive Compounds from Pistacia integerrima with Promising Effects on Reverse Cancer Multidrug Resistance	RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY																	Rauf, Abdur/G-3304-2013; Gul, Prof. Dr. Somia/GVU-8906-2022; Zengin, Gokhan/GLS-8806-2022; Gul, Somia/ABF-4520-2021; Ramadan, Mohamed Fawzy/A-3294-2008	Rauf, Abdur/0000-0003-2429-5491; Gul, Prof. Dr. Somia/0000-0002-9742-8753; Zengin, Gokhan/0000-0001-6548-7823; Gul, Somia/0000-0002-9742-8753; Ramadan, Mohamed Fawzy/0000-0002-5431-8503; Szabo, Diana/0000-0003-4482-0740; Patel, Seema/0000-0002-4377-0756; Mubarak, Mohammad/0000-0002-9782-0835													1068-1620	1608-330X				SEP	2021	47	5					997	1003		10.1134/S1068162021050204	http://dx.doi.org/10.1134/S1068162021050204													WOS:000709344500003
J	Hosseini, SJ; Tahmasebi-Sarvestani, Z; Pirdashti, H; Modarres-Sanavy, SAM; Mokhtassi-Bidgoli, A; Hazrati, S; Nicola, S				Hosseini, Seyyed Jaber; Tahmasebi-Sarvestani, Zeinolabedin; Pirdashti, Hemmatollah; Modarres-Sanavy, Seyed Ali Mohammad; Mokhtassi-Bidgoli, Ali; Hazrati, Saeid; Nicola, Silvana			Investigation of yield, phytochemical composition, and photosynthetic pigments in different mint ecotypes under salinity stress	FOOD SCIENCE & NUTRITION																	Pirdashti, Hemmatollah/AAU-4986-2021; Nicola, Silvana/B-8800-2008	Pirdashti, Hemmatollah/0000-0002-1255-0371; Nicola, Silvana/0000-0003-4458-5939													2048-7177					MAY	2021	9	5					2620	2643		10.1002/fsn3.2219	http://dx.doi.org/10.1002/fsn3.2219		MAR 2021						34026077					WOS:000628875800001
J	El-Borm, HT; Gobara, MS; Badawy, GM				El-Borm, Hend T.; Gobara, Marwa S.; Badawy, Gamal M.			Ginger extract attenuates labetalol induced apoptosis, DNA damage, histological and ultrastructural changes in the heart of rat fetuses	SAUDI JOURNAL OF BIOLOGICAL SCIENCES																	Badawy, Gamal Metwally/HQZ-5032-2023; El-Borm, Hend Tarek Abd El-Azim/AAJ-6110-2021	Badawy, Gamal Metwally/0000-0001-5143-5862; El-Borm, Hend Tarek Abd El-Azim/0000-0003-1568-7856													1319-562X	2213-7106				JAN	2021	28	1					440	447		10.1016/j.sjbs.2020.10.027	http://dx.doi.org/10.1016/j.sjbs.2020.10.027								33424327					WOS:000604735200029
J	Horn, C; Vediyappan, G				Horn, Connor; Vediyappan, Govindsamy			Anticapsular and Antifungal Activity of alpha-Cyperone	ANTIBIOTICS-BASEL																		Vediyappan, Govindsamy/0000-0002-0876-9549													2079-6382					JAN	2021	10	1							51	10.3390/antibiotics10010051	http://dx.doi.org/10.3390/antibiotics10010051								33419126					WOS:000609760900001
J	Sukanth, R; Sridevi, G; Selvaraj, J; Preetha, S				Sukanth, R.; Sridevi, G.; Selvaraj, J.; Preetha, S.			Anticancer Activity of Leaf Hydro Ethanolic Extract of Aegle marmelos in Human Lung Cancer Cell Mediated through Caspase-3 and Caspase-9 mRNA Expression	JOURNAL OF PHARMACEUTICAL RESEARCH INTERNATIONAL																															2456-9119						2021	33	58B					336	343	JPRI.74348	10.9734/JPRI/2021/v33i58B34209	http://dx.doi.org/10.9734/JPRI/2021/v33i58B34209													WOS:000739840000033
J	Aabed, K; Mohammed, AE; Benabdelkamel, H; Masood, A; Alfadda, AA; Alanazi, IO; Alnehmi, EA				Aabed, Kawther; Mohammed, Afrah E.; Benabdelkamel, Hicham; Masood, Afshan; Alfadda, Assim A.; Alanazi, Ibrahim O.; Alnehmi, Eman A.			Antimicrobial Mechanism and Identification of the Proteins Mediated by Extracts from Asphaltum punjabianum and Myrtus communis	ACS OMEGA																	Mohammed, Afrah Eltayeb/AAX-9361-2021; Masood, Afshan/AAA-7062-2020; Alfadda, Assim/AAF-4499-2020; Aabed, Kawther/AAD-8205-2020; benabdelkamel, hicham/GXV-1396-2022	Mohammed, Afrah Eltayeb/0000-0003-3294-8560; Masood, Afshan/0000-0001-8082-9326; Aabed, Kawther/0000-0002-9927-5308; Alanazi, Ibrahim O./0000-0002-8479-7875													2470-1343					DEC 8	2020	5	48					31019	31035		10.1021/acsomega.0c04047	http://dx.doi.org/10.1021/acsomega.0c04047								33324810					WOS:000599316200026
J	Zhang, B; Chen, L; Huo, YB; Zhang, J; Zhu, CS; Zhang, X; Ma, ZQ				Zhang, Bin; Chen, Ling; Huo, Yanbo; Zhang, Jing; Zhu, Chuanshu; Zhang, Xing; Ma, Zhiqing			Establishment of adventitious root cultures from leaf explants of Tripterygium wilfordii (thunder god vine) for the production of celastrol	INDUSTRIAL CROPS AND PRODUCTS																	Huo, Yanbo/AFP-0225-2022; Zhang, Xing/G-4158-2016	Zhang, Xing/0000-0002-3067-4503													0926-6690	1872-633X				NOV 1	2020	155								112834	10.1016/j.indcrop.2020.112834	http://dx.doi.org/10.1016/j.indcrop.2020.112834													WOS:000571757300009
J	Schultz, F; Anywar, G; Tang, HQ; Chassagne, F; Lyles, JT; Garbe, LA; Quave, CL				Schultz, Fabien; Anywar, Godwin; Tang, Huaqiao; Chassagne, Francois; Lyles, James T.; Garbe, Leif-Alexander; Quave, Cassandra L.			Targeting ESKAPE pathogens with anti-infective medicinal plants from the Greater Mpigi region in Uganda	SCIENTIFIC REPORTS																	Schultz, Fabien/N-4739-2017; François, Chassagne/J-3082-2019	François, Chassagne/0000-0003-4179-7995; Anywar, Godwin/0000-0003-0926-1832; Schultz, Fabien/0000-0003-1904-2430													2045-2322					JUL 20	2020	10	1							11935	10.1038/s41598-020-67572-8	http://dx.doi.org/10.1038/s41598-020-67572-8								32686689					WOS:000553550700005
J	Chung, HJ; Kim, JW; Lee, CE; Myung, SC				Chung, Hyun Joo; Kim, Jin-Wook; Lee, Chae-Eun; Myung, Soon Chul			STEROIDOGENIC EFFECTS OF KOREAN RICE BRAN EXTRACT ON MOUSE NORMAL LEYDIG CELLS VIA MODULATION OF STEROIDOGENESIS-RELATED ENZYMES	JOURNAL OF MENS HEALTH																	Kim, Jin Wook/AAW-3716-2021; Kim, Jin Wook/GSD-4756-2022	Kim, Jin Wook/0000-0003-4157-9365; Kim, Jin Wook/0000-0003-4157-9365													1875-6867	1875-6859					2020	16	4					E45	E53		10.31083/jomh.v16i4.282	http://dx.doi.org/10.31083/jomh.v16i4.282													WOS:000577325800004
J	Fatima, S; Javed, T; Khalid, S; Shaheen, N; Aslam, N; Latif, M; Siddique, FA; Bibi, S; Mohsin, S; Yameen, MA; Abid, SMA; Khan, SA; Najam, A; Afzal, K; Hasan, SMF; McCleary, RJR; Bin Asad, MHH				Fatima, Syeda; Javed, Tariq; Khalid, Sofia; Shaheen, Nusrat; Aslam, Nazia; Latif, Muhammad; Siddique, Faheem Ahmad; Bibi, Sumbal; Mohsin, Sabeeh; Yameen, Muhammad Arafat; Abid, Syed Mubasher Ali; Khan, Shujaat Ali; Najam, Amina; Afzal, Khurram; Hasan, Syed Mohammad Farid; McCleary, Ryan J. R.; Bin Asad, Muhammad Hassham Hassan			Evaluation of different Pakistani medicinal plants for inhibitory potential against Echis carinatus induced Phospholipase A(2) toxicity	PAKISTAN JOURNAL OF PHARMACEUTICAL SCIENCES																	McCleary, Ryan/AAK-9906-2020; latif, muhammad/ABE-4847-2021; Murtaza, Ghulam/AAK-6538-2020; Hasan, Farid/HNC-1024-2023	McCleary, Ryan/0000-0001-8232-9296; 													1011-601X					SEP	2019	32	5		S			2269	2277											31894054					WOS:000493107200009
J	Karimi, N; Behbahani, M; Dini, G; Razmjou, A				Karimi, Narges; Behbahani, Mandana; Dini, Ghasem; Razmjou, Amir			Anticancer effects of Echinacea purpurea extracts, treated with green synthesized ZnO nanoparticles on human breast cancer (MCF-7) and PBMCs proliferation	MATERIALS RESEARCH EXPRESS																	Razmjou, Amir/ABA-6735-2020	Razmjou, Amir/0000-0002-3554-5129; Dini, Ghasem/0000-0002-0405-8424														2053-1591				SEP	2019	6	9							095402	10.1088/2053-1591/ab29d2	http://dx.doi.org/10.1088/2053-1591/ab29d2													WOS:000473134300001
J	Swami, DR; Malpathak, NP				Swami, D. R.; Malpathak, N. P.			EXPLORING IN-VIVO AND IN-VITRO OXALIS CORNICULATA L. FOR PHYTOCHEMICALS USING NON-TARGETED LC-MS APPROACH AND ITS ANTIOXIDANT CAPACITY	INTERNATIONAL JOURNAL OF PHARMACEUTICAL SCIENCES AND RESEARCH																															0975-8232					OCT	2018	9	10					4151	4157		10.13040/IJPSR.0975-8232.9(10).4151-57	http://dx.doi.org/10.13040/IJPSR.0975-8232.9(10).4151-57													WOS:000445871700011
J	Azman, NAN; Malek, NANN; Noor, NSM; Javed, MA				Azman, Noor Asyraf Noor; Malek, Nik Ahmad Nizam Nik; Noor, Norfarah Syuhaidah Mohd; Javed, Muhammad Arshad			Improving the growth of Centella asiatica using surfactant modified natural zeolite loaded with NPK nutrients	ASIAN JOURNAL OF AGRICULTURE AND BIOLOGY																	Nik, Malek Nik Ahmad Nizam/K-5227-2016	Nik, Malek Nik Ahmad Nizam/0000-0001-5347-2229; Arshad Javed, Muhammad/0000-0001-9629-4215													2307-8553					JAN-MAR	2018	6	1					55	65																WOS:000455062700006
J	Zhong, S; Fan, YX; Yan, Q; Fan, XY; Wu, B; Han, YJ; Zhang, Y; Chen, Y; Zhang, HM; Niu, JQ				Zhong, Sheng; Fan, Yuxiang; Yan, Qi; Fan, Xingyu; Wu, Bo; Han, Yujuan; Zhang, Ying; Chen, Yong; Zhang, Huimao; Niu, Junqi			The therapeutic effect of silymarin in the treatment of nonalcoholic fatty disease A meta-analysis (PRISMA) of randomized control trials	MEDICINE																	Han, yujuan/HDO-4337-2022														0025-7974	1536-5964				DEC	2017	96	49							e9061	10.1097/MD.0000000000009061	http://dx.doi.org/10.1097/MD.0000000000009061								29245314					WOS:000422799500103
J	Huang, LF; Dong, Y; Wu, JL; Wang, PX; Zhou, H; Li, T; Liu, L				Huang, Lufen; Dong, Yan; Wu, Jianlin; Wang, Peixun; Zhou, Hua; Li, Ting; Liu, Liang			Sinomenine-induced histamine release-like anaphylactoid reactions are blocked by tranilast via inhibiting NF-kappa B signaling	PHARMACOLOGICAL RESEARCH																	Zhou, Hua/IQS-0555-2023	Wu, Jianlin/0000-0002-3875-185X													1043-6618					NOV	2017	125		B				150	160		10.1016/j.phrs.2017.08.014	http://dx.doi.org/10.1016/j.phrs.2017.08.014								28867637					WOS:000414110400006
J	Mokgehle, SN; Tesfay, SZ; Araya, HT; du Plooy, CP				Mokgehle, S. N.; Tesfay, S. Z.; Araya, H. T.; du Plooy, C. P.			Antioxidant activity and soluble sugars of African ginger (Siphonochilus aethiopicus) in response to irrigation regimen and nitrogen levels	ACTA AGRICULTURAE SCANDINAVICA SECTION B-SOIL AND PLANT SCIENCE																															0906-4710	1651-1913					2017	67	5					425	434		10.1080/09064710.2017.1293723	http://dx.doi.org/10.1080/09064710.2017.1293723													WOS:000400070000005
J	Khan, SH; Ali, F; Shah, A; Kamran, F; Jahan, S				Khan, Shahnaz Hidayatullah; Ali, Farman; Shah, Afzal; Kamran, Farhat; Jahan, Sarwat			Evaluation of Antihyperglycemic and Antihyperlipidemic Potential of Nelumbo nucifera Seeds in Diabetic Rats	Sains Malaysiana																	Jahan, Sarwat/IAM-3183-2023; Khan, Farman Ali/CAF-7666-2022														0126-6039					OCT	2016	45	10					1517	1523																WOS:000389716300012
J	Dogra, V; Sharma, R; Yelam, S				Dogra, Vivek; Sharma, Ruchika; Yelam, Sreenivasulu			Xyloglucan endo-transglycosylase/hydrolase (XET/H) gene is expressed during the seed germination in Podophyllum hexandrum: a high altitude Himalayan plant	PLANTA																	Dogra, Vivek/D-9868-2011; Dogra, Vivek/S-6930-2019	Dogra, Vivek/0000-0003-1853-8274; Dogra, Vivek/0000-0003-1853-8274; , RUCHIKA SHARMA/0000-0003-4121-8359													0032-0935	1432-2048				AUG	2016	244	2					505	515		10.1007/s00425-016-2520-8	http://dx.doi.org/10.1007/s00425-016-2520-8								27097640					WOS:000379738900016
J	Hon, T; Barnor, J; Huu, TN; Morinaga, O; Hamano, A; Ndzinu, J; Frimpong, A; Minta-Asare, K; Amoa-Bosompem, M; Brandful, J; Odoom, J; Bonney, J; Tuffour, I; Owusu, BA; Ofosuhene, M; Atchoglo, P; Sakyiamah, M; Adegle, R; Appiah-Opong, R; Ampofo, W; Koram, K; Nyarko, A; Okine, L; Edoh, D; Appiah, A; Uto, T; Yoshinaka, Y; Uota, S; Shoyama, Y; Yamaoka, S				Hon, Takanori; Barnor, Jacob; Tung Nguyen Huu; Morinaga, Osamu; Hamano, Akiko; Ndzinu, Jerry; Frimpong, Angela; Minta-Asare, Keren; Amoa-Bosompem, Mildred; Brandful, James; Odoom, John; Bonney, Joseph; Tuffour, Isaac; Owusu, Baffour-Awuah; Ofosuhene, Mark; Atchoglo, Philip; Sakyiamah, Maxwell; Adegle, Richard; Appiah-Opong, Regina; Ampofo, William; Koram, Kwadwo; Nyarko, Alexander; Okine, Laud; Edoh, Dominic; Appiah, Alfred; Uto, Takuhiro; Yoshinaka, Yoshiyuki; Uota, Shin; Shoyama, Yukihiro; Yamaoka, Shoji			Procyanidin trimer C1 derived from Theobroma cacao reactivates latent human immunodeficiency virus type 1 provirus	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS																	Odoom, John Kofi/HPG-9845-2023; Ndzinu, Jerry/AAT-9403-2020; Nyarko, Alexander/GLS-8239-2022	Odoom, John Kofi/0000-0003-0761-4614; Ndzinu, Jerry/0000-0002-6641-1393; Nyarko, Alexander/0000-0002-9923-360X; Sakyiamah, Maxwell Mamfe/0000-0002-9058-9570													0006-291X	1090-2104				APR 3	2015	459	2					288	293		10.1016/j.bbrc.2015.02.102	http://dx.doi.org/10.1016/j.bbrc.2015.02.102								25727021					WOS:000353000300019
J	Begunn, S; Gu, LJ; Lee, MR; Li, Z; Li, JJ; Hossain, MJ; Wang, YB; Sung, CK				Begunn, Shahnaz; Gu, Li-Juan; Lee, Mi-Ra; Li, Zheng; Li, Jing-Jie; Hossain, Md. Jannil; Wang, Yun-Bo; Sung, Chang Keun			In vivo hair growth-stimulating effect of medicinal plant extract on BALB/c nude mice	PHARMACEUTICAL BIOLOGY																	Smith, Keely/AAL-4913-2020	Sung, Changkeun/0000-0001-7929-9567													1388-0209	1744-5116					2015	53	8					1098	1103		10.3109/13880209.2014.959614	http://dx.doi.org/10.3109/13880209.2014.959614								25612775					WOS:000361337200002
J	Ignatius, A; Arunbabu, V; Neethu, J; Ramasamy, EV				Ignatius, A.; Arunbabu, V.; Neethu, J.; Ramasamy, E. V.			Rhizofiltration of lead using an aromatic medicinal plant Plectranthus amboinicus cultured in a hydroponic nutrient film technique (NFT) system	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																		Ramasamy, E.V./0000-0002-6421-8530; V, Arun Babu/0000-0003-4161-8870													0944-1344	1614-7499				NOV	2014	21	22					13007	13016		10.1007/s11356-014-3204-1	http://dx.doi.org/10.1007/s11356-014-3204-1								24994103					WOS:000344546900038
J	Sharma, P; Kharkwal, AC; Abdin, MZ; Varma, A				Sharma, Priyanka; Kharkwal, Amit C.; Abdin, M. Z.; Varma, Ajit			Piriformospora indica improves micropropagation, growth and phytochemical content of Aloe vera L. plants	SYMBIOSIS																	Kharkwal, Amit/AAD-8962-2019	Kharkwal, Amit/0000-0002-8106-9522; Zainul Abdin, Malik/0000-0001-7346-0719													0334-5114	1878-7665				SEP	2014	64	1					11	23		10.1007/s13199-014-0298-7	http://dx.doi.org/10.1007/s13199-014-0298-7													WOS:000346187100002
J	Islam, MN; Ishita, IJ; Jung, HA; Choi, JS				Islam, Md Nurul; Ishita, Ishrat Jahan; Jung, Hyun Ah; Choi, Jae Sue			Vicenin 2 isolated from Artemisia capillaris exhibited potent anti-glycation properties	FOOD AND CHEMICAL TOXICOLOGY																	Islam, Mohammad Nurul/AAZ-3987-2020	Islam, Mohammad Nurul/0000-0002-7546-9335													0278-6915	1873-6351				JUL	2014	69						55	62		10.1016/j.fct.2014.03.042	http://dx.doi.org/10.1016/j.fct.2014.03.042								24713265					WOS:000338817900008
J	Mncwangi, N; Vermaak, I; Viljoen, AM				Mncwangi, Nontobeko; Vermaak, Ilze; Viljoen, Alvaro M.			Mid-infrared spectroscopy and short wave infrared hyperspectral imaging-A novel approach in the qualitative assessment of Harpagophytum procumbens and H. zeyheri (Devil's Claw)	PHYTOCHEMISTRY LETTERS																		Viljoen, Alvaro/0000-0002-6810-2981													1874-3900	1876-7486				FEB	2014	7						143	149		10.1016/j.phytol.2013.11.007	http://dx.doi.org/10.1016/j.phytol.2013.11.007													WOS:000330578100030
J	Horng, CT; Tsai, ML; Hsueh, CW; Hsu, SY; Wang, HY; Chen, FA				Horng, Chi-Ting; Tsai, Ming-Ling; Hsueh, Chao-Wen; Hsu, Shun-Yuan; Wang, Hui-Yun; Chen, Fu-An			Antioxidant Activity of Arctium lappa L. and Its Effect on Biochemical Parameters in Exercised Rats	ASIAN JOURNAL OF CHEMISTRY																															0970-7077	0975-427X				APR	2013	25	4					1970	1974		10.14233/ajchem.2013.13271	http://dx.doi.org/10.14233/ajchem.2013.13271													WOS:000312621500047
