,id,uid,sci_name,kingdom
2159,3640,4068,Gymnema sylvestre,33090
2160,3641,44586,Panax notoginseng,33090
2161,3642,589746,Anthemis gilanica,33090
2162,3643,1333960,Euphorbia wallichii,33090
2163,3644,67938,Zanthoxylum armatum,33090
2164,3646,3735,Moringa oleifera,33090
2165,3647,74635,Rosa canina,33090
2166,3648,77289,Ormocarpum sennoides,33090
2167,3650,83819,Polygonum cuspidatum,33090
2168,3651,28511,Pogostemon cablin,33090
2169,3654,45171,Paeonia suffruticosa,33090
2170,3657,751852,Poliomintha longiflora,33090
2171,3657,1986359,Lippia graveolens,33090
2172,3660,1914635,Selaginella convoluta,33090
2173,3662,161026,Moringa concanensis,33090
2174,3663,2893837,Ceriscoides campanulata,33090
2175,3666,355332,Polygala tenuifolia,33090
2176,3667,126910,Withania somnifera,33090
2177,3668,4217,Arctium lappa,33090
2178,3670,352190,Peperomia pellucida,33090
2179,3671,992661,Carissa edulis,33090
2180,3673,309429,Ficus hirta,33090
2181,3675,4309,Euonymus maackii,33090
2182,3676,215581,Solanum viarum,33090
2183,3677,2708711,Albizia coriaria,33090
2184,3678,1541215,Aristolochia delavayi,33090
2185,3679,2562353,Coleus vettiveroides,33090
2186,3680,1472306,Cecropia pachystachya,33090
2187,3681,239687,Euphorbia kansui,33090
2188,3682,41230,Marrubium vulgare,33090
2189,3683,2358373,Cnidoscolus quercifolius,33090
2190,3684,1073321,Saraca asoca,33090
2191,3685,450288,Piper wallichii,33090
2192,3686,92921,Silybum marianum,33090
2193,3689,84005,Arbutus unedo,33090
2194,3690,141467,Calotropis procera,33090
2195,3692,78168,Passiflora edulis,33090
2196,3693,39350,Ocimum basilicum,33090
2197,3695,109470,Alnus nitida,33090
2198,3696,1179236,Ficus subincisa,33090
2199,3699,180015,Dracocephalum kotschyi,33090
2200,3701,284363,Rheum australe,33090
2201,3702,318062,Euphorbia hirta,33090
2202,3703,136205,Curcuma aeruginosa,33090
2203,3705,54719,Ligusticum porteri,33090
2204,3706,110723,Hedychium spicatum,33090
2205,3708,182917,Oplopanax horridus,33090
2206,3710,152091,Fritillaria pallidiflora,33090
2207,3711,94284,Codonopsis pilosula subsp. tangshen,33090
2208,3712,416539,Lycium schweinfurthii,33090
2209,3715,136217,Curcuma longa,33090
2210,3719,501610,Agathosma betulina,33090
2211,3720,415160,Emilia sonchifolia,33090
2212,3721,4054,Panax ginseng,33090
2213,3722,43503,Ixora coccinea,33090
2214,3725,136221,Curcuma wenyujin,33090
2215,3726,2601245,Meyna spinosa,33090
2216,3727,62122,Xeroderris stuhlmannii,33090
2217,3728,346974,Senna italica,33090
2218,3728,72402,Senna alexandrina,33090
2219,3729,4123,Convolvulus arvensis,33090
2220,3730,418402,Pseudostellaria heterophylla,33090
2221,3732,619598,Ipomoea wightii,33090
2222,3733,162871,Parkinsonia praecox,33090
2223,3734,246365,Dacryodes edulis,33090
2224,3735,52570,Trachyspermum ammi,33090
2225,3736,151065,Dodonaea viscosa,33090
2226,3738,199225,Pinellia ternata,33090
2227,3739,1986207,Satureja bachtiarica,33090
2228,3743,285590,Tinospora cordifolia,33090
2229,3744,175694,Andrographis paniculata,33090
2230,3745,63476,Hemidesmus indicus,33090
2231,3748,219868,Syzygium aromaticum,33090
2232,3751,32247,Rubus idaeus,33090
2233,3752,103999,Codonopsis lanceolata,33090
2234,3753,185506,Ilex dipyrena,33090
2235,3754,58860,Tamarindus indica,33090
2236,3755,1685714,Salvia multicaulis,33090
2237,3756,137887,Swertia chirayita,33090
2238,3758,124943,Azadirachta indica,33090
2239,3758,126910,Withania somnifera,33090
2240,3759,97723,Alpinia zerumbet,33090
2241,3761,49666,Paris polyphylla,33090
2242,3762,998007,Cola millenii,33090
2243,3764,330163,Dysphania ambrosioides,33090
2244,3765,159428,Passiflora caerulea,33090
2245,3766,105884,Lonicera japonica,33090
2246,3768,3840,Vigna unguiculata subsp. cylindrica,33090
2247,3769,82755,Gymnanthemum amygdalinum,33090
2248,3771,40027,Psiloxylon mauritianum,33090
2249,3772,94282,Codonopsis javanica,33090
2250,3773,1114304,Satureja khuzistanica,33090
2251,3774,285590,Tinospora cordifolia,33090
2252,3775,259893,Artemisia argyi,33090
2253,3776,42337,Bidens pilosa,33090
2254,3777,1408201,Eschenbachia blinii,33090
2255,3779,360621,Heracleum persicum,33090
2256,3780,458531,Eurycoma longifolia,33090
2257,3781,120290,Psidium guajava,33090
2258,3782,84938,Anthocleista vogelii,33090
2259,3783,289799,Cardiospermum halicacabum,33090
2260,3784,39296,Dracocephalum moldavica,33090
2261,3786,52833,Hydrangea paniculata,33090
2262,3787,44586,Panax notoginseng,33090
2263,3788,3326,Larix laricina,33090
2264,3790,165083,Gundelia tournefortii,33090
2265,3791,1882729,Cryptolepis sanguinolenta,33090
2266,3794,49988,Satureja montana,33090
2267,3795,394303,Dioscorea deltoidea,33090
2268,3795,210369,Tribulus terrestris,33090
2269,3795,44685,Panax japonicus,33090
2270,3796,112363,Helichrysum odoratissimum,33090
2271,3802,49992,Thymus vulgaris,33090
2272,3803,92921,Silybum marianum,33090
2273,3806,53751,Echinacea purpurea,33090
2274,3807,357850,Angelica keiskei,33090
2275,3808,3735,Moringa oleifera,33090
2276,3809,241931,Trilepisium madagascariense,33090
2277,3811,260636,Orthosiphon stamineus,33090
2278,3812,132261,Cuscuta campestris,33090
2279,3814,120010,Alisma canaliculatum,33090
2280,3815,1049916,Veratrum patulum,33090
2281,3817,396313,Rhazya stricta,33090
2282,3818,2886692,Clinopodium mexicanum,33090
2283,3819,39367,Salvia rosmarinus,33090
2284,3820,239565,Dryopteris fragrans,33090
2285,3823,1697474,Ferula cupularis,33090
2286,3826,4442,Camellia sinensis,33090
2287,3828,1006121,Tetrastigma hemsleyanum,33090
2288,3829,204588,Alsophila gigantea,33090
2289,3830,1237410,Capparis erythrocarpos,33090
2290,3832,54804,Persicaria chinensis,33090
2291,3836,13217,Piper betle,33090
2292,3840,292239,Mentha arvensis,33090
2293,3842,649199,Astragalus membranaceus,33090
2294,3843,1077932,Cleome amblyocarpa,33090
2295,3844,414788,Crinum glaucum,33090
2296,3845,2849586,Anethum foeniculum,33090
2297,3847,112873,Lycium europaeum,33090
2298,3850,555479,Nigella sativa,33090
2299,3852,538245,Piper callosum,33090
2300,3853,268114,Crepidiastrum denticulatum,33090
2301,3854,70001,Huperzia selago,33090
2302,3855,424420,Salvia chinensis,33090
2303,3857,72402,Senna alexandrina,33090
2304,3858,263974,Bacopa monnieri,33090
2305,3860,90363,Scrophularia nodosa,33090
2306,3861,436207,Arnica montana,33090
2307,3862,69381,Holarrhena pubescens,33090
2308,3862,1920208,Viola canescens,33090
2309,3863,2849020,Nepeta tenuifolia,33090
2310,3864,3435,Persea americana,33090
2311,3866,587666,Platostoma chinense,33090
2312,3867,52462,Cuminum cyminum,33090
2313,3868,52570,Trachyspermum ammi,33090
2314,3869,577023,Bridelia micrantha,33090
2315,3870,187505,Gongronemopsis tenacissima,33090
2316,3871,35874,Dioscorea bulbifera,33090
2317,3872,76149,Plumbago zeylanica,33090
2318,3873,3735,Moringa oleifera,33090
2319,3875,71610,Hedychium coronarium,33090
2320,3876,1585251,Ajuga bracteosa,33090
2321,3878,318060,Abutilon indicum,33090
2322,3880,119830,Solanum torvum,33090
2323,3884,1472306,Cecropia pachystachya,33090
2324,3885,263974,Bacopa monnieri,33090
2325,3886,216473,Euphorbia cyathophora,33090
2326,3889,38851,Gentiana lutea,33090
2327,3890,199222,Pinellia pedatisecta,33090
2328,3891,3444,Nigella damascena,33090
2329,3893,62753,Juniperus procera,33090
2330,3894,231648,Clematis florida,33090
2331,3895,3649,Carica papaya,33090
2332,3897,52822,Alstonia scholaris,33090
2333,3899,458531,Eurycoma longifolia,33090
2334,3900,260636,Orthosiphon stamineus,33090
2335,3901,4058,Catharanthus roseus,33090
2336,3903,86730,Magnolia macrophylla var. dealbata,33090
2337,3904,261422,Polygonatum punctatum,33090
2338,3906,231913,Mammea siamensis,33090
2339,3909,36777,Elaeagnus angustifolia,33090
2340,3911,66014,Cymbopogon citratus,33090
2341,3914,94329,Costus woodsonii,33090
2342,3917,80913,Kalanchoe pinnata,33090
2343,3918,329078,Cupressus atlantica,33090
2344,3919,659592,Berberis aristata,33090
2345,3919,124943,Azadirachta indica,33090
2346,3922,452457,Persicaria capitata,33090
2347,3923,480422,Butea superba,33090
2348,3925,204129,Mesosphaerum suaveolens,33090
2349,3927,324593,Saussurea costus,33090
2350,3928,994668,Celastrus paniculatus,33090
2351,3929,41492,Bellis perennis,33090
2352,3930,1650721,Rubia yunnanensis,33090
2353,3931,180498,Jatropha curcas,33090
2354,3933,43168,Koelreuteria paniculata,33090
2355,3936,555479,Nigella sativa,33090
2356,3937,56525,Dittrichia viscosa,33090
2357,3939,469914,Allanblackia floribunda,33090
2358,3940,2843217,Rhaphiolepis bibas,33090
2359,3944,4068,Gymnema sylvestre,33090
2360,3946,32247,Rubus idaeus,33090
2361,3950,1244806,Helichrysum aureonitens,33090
2362,3951,145745,Althaea officinalis,33090
2363,3954,379953,Geranium pyrenaicum,33090
2364,3955,159364,Lasianthera africana,33090
2365,3956,28511,Pogostemon cablin,33090
2366,3957,105884,Lonicera japonica,33090
2367,3959,282776,Corydalis saxicola,33090
2368,3960,2849586,Anethum foeniculum,33090
2369,3966,43573,Sarcocephalus latifolius,33090
2370,3967,404689,Solanum trilobatum,33090
2371,3969,1127378,Crotalaria agatiflora,33090
2372,3970,43522,Morinda citrifolia,33090
2373,3973,191881,Guilandina bonduc,33090
2374,3974,136221,Curcuma wenyujin,33090
2375,3977,181246,Anthyllis hermanniae,33090
2376,3980,46385,Eleutherococcus trifoliatus,33090
2377,3983,268114,Crepidiastrum denticulatum,33090
2378,3985,165300,Leea indica,33090
2379,3987,751882,Ziziphora tenuior,33090
2380,3988,278077,Bergenia ciliata,33090
2381,3991,377125,Apocynum venetum,33090
2382,3993,1170222,Abelmoschus moschatus,33090
2383,3999,405319,Piper sarmentosum,33090
2384,4001,13329,Achillea millefolium,33090
2385,4002,49992,Thymus vulgaris,33090
2386,4004,34256,Mentha x piperita,33090
2387,4007,41496,Calendula officinalis,33090
2388,4008,454931,Jatropha gossypiifolia,33090
2389,4009,13601,Berberis bealei,33090
2390,4010,43522,Morinda citrifolia,33090
2391,4012,34199,Aloe vera,33090
2392,4013,476039,Thalictrum minus,33090
2393,4017,66014,Cymbopogon citratus,33090
2394,4019,47091,Lessertia frutescens,33090
2395,4020,1781621,Myrianthus arboreus,33090
2396,4021,36618,Osteomeles schwerinae,33090
2397,4022,155640,Melia azedarach,33090
2398,4022,124943,Azadirachta indica,33090
2399,4023,162737,Delonix elata,33090
2400,4024,35608,Artemisia annua,33090
2401,4027,948714,Senna sulfurea,33090
2402,4033,1237573,Erythrina abyssinica,33090
2403,4036,54477,Vitex agnus-castus,33090
2404,4038,282736,Achillea filipendulina,33090
2405,4040,516549,Fagopyrum dibotrys,33090
2406,4041,41220,Gloriosa superba,33090
2407,4042,252529,Citrullus colocynthis,33090
2408,4043,49992,Thymus vulgaris,33090
2409,4044,2849586,Anethum foeniculum,33090
2410,4045,34199,Aloe vera,33090
2411,4047,223891,Solanum virginianum,33090
2412,4048,285590,Tinospora cordifolia,33090
2413,4049,693285,Dysoxylum binectariferum,33090
2414,4050,432475,Cereus hildmannianus,33090
2415,4052,168497,Buddleja lindleyana,33090
2416,4056,77284,Ormocarpum kirkii,33090
2417,4057,69845,Thymelaea hirsuta,33090
2418,4059,193516,Hippophae rhamnoides,33090
2419,4060,82095,Aralia elata,33090
2420,4061,4326,Salvadora persica,33090
2421,4063,44586,Panax notoginseng,33090
2422,4065,1220708,Garcinia pedunculata,33090
2423,4066,78479,Trollius chinensis,33090
2424,4067,59170,Valeriana jatamansi,33090
2425,4068,361442,Vitex negundo,33090
2426,4069,34199,Aloe vera,33090
2427,4070,58455,Randia aculeata,33090
2428,4071,947974,Aster spathulifolius,33090
2429,4074,2583899,Polygala molluginifolia,33090
2430,4075,4054,Panax ginseng,33090
2431,4077,441183,Blumea lacera,33090
2432,4081,463880,Ficus tikoua,33090
2433,4082,352190,Peperomia pellucida,33090
2434,4083,65409,Scutellaria baicalensis,33090
2435,4084,69404,Atractylodes chinensis,33090
2436,4085,3765,Rosa x damascena,33090
2437,4086,191881,Guilandina bonduc,33090
2438,4087,52570,Trachyspermum ammi,33090
2439,4090,268745,Gynochthodes umbellata,33090
2440,4094,34199,Aloe vera,33090
2441,4095,4060,Rauvolfia serpentina,33090
2442,4097,1115787,Tanacetum poteriifolium,33090
2443,4103,653463,Wrightia tinctoria,33090
2444,4104,210369,Tribulus terrestris,33090
2445,4106,171254,Citrus volkameriana,33090
2446,4107,3311,Ginkgo biloba,33090
2447,4110,396313,Rhazya stricta,33090
2448,4111,260142,Syzygium cumini,33090
2449,4112,39352,Origanum vulgare,33090
2450,4115,38860,Mentha suaveolens,33090
2451,4116,1006121,Tetrastigma hemsleyanum,33090
2452,4117,244311,Erigeron breviscapus,33090
2453,4120,240005,Achyranthes aspera,33090
2454,4121,180015,Dracocephalum kotschyi,33090
2455,4122,555479,Nigella sativa,33090
2456,4124,48106,Centella asiatica,33090
2457,4128,557693,Pulicaria jaubertii,33090
2458,4129,268906,Salvia fruticosa,33090
2459,4131,1134458,Avicennia officinalis,33090
2460,4132,1217421,Senegalia ferruginea,33090
2461,4133,1340885,Symplocos racemosa,33090
2462,4135,272846,Asparagus racemosus,33090
2463,4136,41486,Atractylodes lancea,33090
2464,4138,701470,Echium amoenum,33090
2465,4139,13427,Cichorium intybus,33090
2466,4140,323040,Croton conduplicatus,33090
2467,4141,68527,Aegle marmelos,33090
2468,4142,64700,Dioscorea nipponica,33090
2469,4143,1765291,Aframomum corrorima,33090
2470,4145,49684,Penthorum chinense,33090
2471,4148,483859,Rydingia persica,33090
2472,4149,572115,Phlomoides rotata,33090
2473,4150,175694,Andrographis paniculata,33090
2474,4151,41486,Atractylodes lancea,33090
2475,4152,2291682,Marrubium deserti,33090
2476,4153,67938,Zanthoxylum armatum,33090
2477,4154,1205696,Blainvillea acmella,33090
2478,4155,1210469,Eleutherine bulbosa,33090
2479,4157,187505,Gongronemopsis tenacissima,33090
2480,4160,1035560,Euphorbia fischeriana,33090
2481,4163,126910,Withania somnifera,33090
2482,4164,489326,Dennettia tripetala,33090
2483,4165,94286,Platycodon grandiflorus,33090
2484,4167,44685,Panax japonicus,33090
2485,4168,181239,Commiphora leptophloeos,33090
2486,4170,693285,Dysoxylum binectariferum,33090
2487,4178,66014,Cymbopogon citratus,33090
2488,4186,508682,Curcuma caesia,33090
2489,4187,703614,Smilax glabra,33090
2490,4188,32215,Neurada procumbens,33090
2491,4190,204151,Orthosiphon aristatus,33090
2492,4191,332450,Minthostachys verticillata,33090
2493,4192,285590,Tinospora cordifolia,33090
2494,4194,436207,Arnica montana,33090
2495,4195,253616,Epimedium sagittatum,33090
2496,4198,3483,Cannabis sativa,33090
2497,4200,53751,Echinacea purpurea,33090
2498,4202,153476,Vitis thunbergii,33090
2499,4209,1781621,Myrianthus arboreus,33090
2500,4210,214838,Kniphofia foliosa,33090
2501,4211,332431,Dillenia suffruticosa,33090
2502,4212,1460259,Swertia corymbosa,33090
2503,4213,40027,Psiloxylon mauritianum,33090
2504,4214,1460259,Swertia corymbosa,33090
2505,4215,473048,Qualea parviflora,33090
2506,4217,61143,Ceriops tagal,33090
2507,4220,2984255,Zingiber cassumunar,33090
2508,4221,83819,Polygonum cuspidatum,33090
2509,4222,43522,Morinda citrifolia,33090
2510,4225,761103,Tabernaemontana ventricosa,33090
2511,4226,1948900,Lilium polyphyllum,33090
2512,4227,34199,Aloe vera,33090
2513,4228,170351,Mitragyna speciosa,33090
2514,4230,553056,Gentiana rigescens,33090
2515,4232,35608,Artemisia annua,33090
2516,4234,48106,Centella asiatica,33090
2517,4235,185191,Sigesbeckia orientalis,33090
2518,4237,126910,Withania somnifera,33090
2519,4238,304161,Physalis pruinosa,33090
2520,4239,41396,Tectona grandis,33090
2521,4241,175694,Andrographis paniculata,33090
2522,4243,4129,Cuscuta reflexa,33090
2523,4244,360621,Heracleum persicum,33090
2524,4245,483799,Leonotis nepetifolia,33090
2525,4246,461633,Stephania japonica,33090
2526,4247,114937,Prunus spinosa,33090
2527,4249,204219,Thymus serpyllum,33090
2528,4250,210372,Aquilaria sinensis,33090
2529,4251,13055,Chamaenerion angustifolium,33090
2530,4255,39350,Ocimum basilicum,33090
2531,4257,199623,Alpinia officinarum,33090
2532,4258,268884,Origanum majorana,33090
2533,4261,54796,Argemone mexicana,33090
2534,4262,3483,Cannabis sativa,33090
2535,4263,681286,Curculigo orchioides,33090
2536,4264,36599,Sorbus aucuparia,33090
2537,4267,517187,Crotalaria spectabilis,33090
2538,4267,504053,Thunbergia laurifolia,33090
2539,4269,175694,Andrographis paniculata,33090
2540,4270,52451,Bupleurum chinense,33090
2541,4271,204180,Coleus amboinicus,33090
2542,4273,69904,Tecoma stans,33090
2543,4274,13337,Annona muricata,33090
2544,4277,126910,Withania somnifera,33090
2545,4277,3483,Cannabis sativa,33090
2546,4277,4513,Hordeum vulgare,33090
2547,4277,3827,Cicer arietinum,33090
2548,4279,132963,Warburgia salutaris,33090
2549,4280,170351,Mitragyna speciosa,33090
2550,4281,44586,Panax notoginseng,33090
2551,4282,263974,Bacopa monnieri,33090
2552,4288,82316,Lilium davidii,33090
2553,4292,3383,Gnetum ula,33090
2554,4294,83951,Oroxylum indicum,33090
2555,4295,260636,Orthosiphon stamineus,33090
2556,4296,170351,Mitragyna speciosa,33090
2557,4297,2185217,Premna herbacea,33090
2558,4299,39350,Ocimum basilicum,33090
2559,4300,23086,Phyllonoma laticuspis,33090
2560,4304,592576,Chamaecrista absus,33090
2561,4305,214053,Viola tricolor,33090
2562,4308,49992,Thymus vulgaris,33090
2563,4310,714503,Sophora tonkinensis,33090
2564,4311,345815,Ziziphus rugosa,33090
2565,4312,511543,Piper guineense,33090
2566,4318,415154,Pseudognaphalium hypoleucum,33090
2567,4319,241857,Antiaris toxicaria,33090
2568,4324,508986,Brachystegia boehmii,33090
2569,4325,578546,Guiera senegalensis,33090
2570,4325,126820,Senna occidentalis,33090
2571,4325,157914,Ziziphus mauritiana,33090
2572,4327,3893,Pueraria montana var. lobata,33090
2573,4330,187505,Gongronemopsis tenacissima,33090
2574,4331,187505,Gongronemopsis tenacissima,33090
2575,4332,82316,Lilium davidii,33090
2576,4333,1636243,Xylopia staudtii,33090
2577,4334,293060,Phyllanthus amarus,33090
2578,4335,3735,Moringa oleifera,33090
2579,4338,92921,Silybum marianum,33090
2580,4339,191881,Guilandina bonduc,33090
2581,4340,4068,Gymnema sylvestre,33090
2582,4341,361442,Vitex negundo,33090
2583,4343,28485,Ledebouria revoluta,33090
2584,4344,203717,Saposhnikovia divaricata,33090
2585,4345,3735,Moringa oleifera,33090
2586,4347,126910,Withania somnifera,33090
2587,4348,2338809,Kalanchoe flammea,33090
2588,4349,78707,Bletilla striata,33090
2589,4350,3544,Mesembryanthemum crystallinum,33090
2590,4353,187505,Gongronemopsis tenacissima,33090
2591,4353,1378006,Sansevieria roxburghiana,33090
2592,4354,97751,Kaempferia parviflora,33090
2593,4355,3897,Styphnolobium japonicum,33090
2594,4356,746493,Achyrocline satureioides,33090
2595,4357,193339,Stachys lavandulifolia,33090
2596,4360,159630,Anvillea garcinii subsp. radiata,33090
2597,4361,416090,Nekemias grossedentata,33090
2598,4362,671526,Waltheria indica,33090
2599,4363,84005,Arbutus unedo,33090
2600,4365,183220,Abelmoschus manihot,33090
2601,4366,141467,Calotropis procera,33090
2602,4370,385015,Morella serrata,33090
2603,4372,263974,Bacopa monnieri,33090
2604,4373,16752,Houttuynia cordata,33090
2605,4374,553056,Gentiana rigescens,33090
2606,4375,210328,Maclura tricuspidata,33090
2607,4377,43233,Elaeagnus umbellata,33090
2608,4378,2942076,Orchis hatagirea,33090
2609,4380,3538,Mirabilis jalapa,33090
2610,4381,284363,Rheum australe,33090
2611,4383,85181,Celastrus orbiculatus,33090
2612,4386,334597,Yucca schidigera,33090
2613,4389,188493,Etlingera elatior,33090
2614,4393,29683,Lophatherum gracile,33090
2615,4394,82070,Squilla maritima,33090
2616,4395,157652,Mucuna pruriens,33090
2617,4396,204973,Entada abyssinica,33090
2618,4397,55670,Stevia rebaudiana,33090
2619,4397,4129,Cuscuta reflexa,33090
2620,4399,155124,Aspalathus linearis,33090
2621,4400,176606,Hofmeisteria schaffneri,33090
2622,4401,2849586,Anethum foeniculum,33090
2623,4401,3906,Vicia faba,33090
2624,4404,45164,Muntingia calabura,33090
2625,4406,204149,Ocimum tenuiflorum,33090
2626,4407,48106,Centella asiatica,33090
2627,4410,1650721,Rubia yunnanensis,33090
2628,4413,389206,Mandragora autumnalis,33090
2629,4415,170927,Primula veris,33090
2630,4419,35608,Artemisia annua,33090
2631,4419,487738,Artemisia dubia,33090
2632,4420,1237197,Cleistochlamys kirkii,33090
2633,4421,39331,Lavandula latifolia,33090
2634,4422,261786,Helichrysum italicum,33090
2635,4423,4646,Hedychium flavum,33090
2636,4424,189189,Psychotria succulenta,33090
2637,4425,3735,Moringa oleifera,33090
2638,4426,49666,Paris polyphylla,33090
2639,4428,48106,Centella asiatica,33090
2640,4429,751882,Ziziphora tenuior,33090
2641,4430,35608,Artemisia annua,33090
2642,4431,459111,Brucea antidysenterica,33090
2643,4432,375223,Eugenia punicifolia,33090
2644,4433,4066,Calotropis gigantea,33090
2645,4436,104251,Viscum cruciatum,33090
2646,4437,1417791,Pelargonium sidoides,33090
2647,4438,67938,Zanthoxylum armatum,33090
2648,4440,454931,Jatropha gossypiifolia,33090
2649,4441,74645,Rosa rugosa,33090
2650,4442,434235,Pistacia integerrima,33090
2651,4444,89497,Notholirion thomsonianum,33090
2652,4445,158548,Aristolochia indica,33090
2653,4446,44586,Panax notoginseng,33090
2654,4447,37565,Ruta graveolens,33090
2655,4448,190712,Periploca sepium,33090
2656,4449,296036,Phyllanthus emblica,33090
2657,4451,493994,Hydnora johannis,33090
2658,4452,2992184,Chloroxylon swietenia,33090
2659,4454,1905582,Ophiorrhiza rugosa,33090
2660,4456,82095,Aralia elata,33090
2661,4457,644807,Pancratium maritimum,33090
2662,4461,126910,Withania somnifera,33090
2663,4462,170183,Uncaria guianensis,33090
2664,4463,539895,Potentilla lineata,33090
2665,4465,396313,Rhazya stricta,33090
2666,4467,141467,Calotropis procera,33090
2667,4468,1008445,Himatanthus drasticus,33090
2668,4469,252847,Wurfbainia compacta,33090
2669,4471,223871,Moussonia deppeana,33090
2670,4473,183260,Hibiscus sabdariffa,33090
2671,4477,212301,Euphorbia humifusa,33090
2672,4478,3845,Erythrina variegata,33090
2673,4479,65561,Hypericum perforatum,33090
2674,4481,226106,Aconitum episcopale,33090
2675,4482,3821,Cajanus cajan,33090
2676,4483,2849586,Anethum foeniculum,33090
2677,4484,751877,Zataria multiflora,33090
2678,4485,4058,Catharanthus roseus,33090
2679,4486,354529,Zanthoxylum piperitum,33090
2680,4488,396313,Rhazya stricta,33090
2681,4489,671526,Waltheria indica,33090
2682,4493,182111,Ficus deltoidea,33090
2683,4494,611795,Withania aristata,33090
2684,4495,16752,Houttuynia cordata,33090
2685,4496,66668,Sterculia tragacantha,33090
2686,4499,183220,Abelmoschus manihot,33090
2687,4500,1071183,Pterocarpus erinaceus,33090
2688,4501,572115,Phlomoides rotata,33090
2689,4502,34199,Aloe vera,33090
2690,4503,48039,Laserpitium latifolium,33090
2691,4505,65409,Scutellaria baicalensis,33090
2692,4507,13337,Annona muricata,33090
2693,4508,210954,Bulbine frutescens,33090
2694,4509,2024729,Tetraglochin andina,33090
2695,4510,3501,Urtica dioica,33090
2696,4513,80913,Kalanchoe pinnata,33090
2697,4515,204215,Vitex trifolia,33090
2698,4516,451948,Hebanthe paniculata,33090
2699,4517,1006121,Tetrastigma hemsleyanum,33090
2700,4518,43501,Hintonia latiflora,33090
2701,4519,3501,Urtica dioica,33090
2702,4520,185713,Nanhaia speciosa,33090
2703,4521,63479,Nerium oleander,33090
2704,4524,61950,Spigelia anthelmia,33090
2705,4525,174164,Anemone flaccida,33090
2706,4527,4120,Ipomoea batatas,33090
2707,4528,136221,Curcuma wenyujin,33090
2708,4529,751879,Ziziphora clinopodioides,33090
2709,4531,418257,Ainsliaea fragrans,33090
2710,4535,145745,Althaea officinalis,33090
2711,4535,4220,Artemisia vulgaris,33090
2712,4535,200866,Artemisia tilesii,33090
2713,4537,48106,Centella asiatica,33090
2714,4538,197243,Boucerosia umbellata,33090
2715,4539,1114304,Satureja khuzistanica,33090
2716,4540,204180,Coleus amboinicus,33090
2717,4541,52462,Cuminum cyminum,33090
2718,4542,86303,Portulacaria afra,33090
2719,4543,99340,Argemone ochroleuca,33090
2720,4545,108544,Fritillaria cirrhosa,33090
2721,4545,2733505,Fritillaria cirrhosa subsp. roylei,33090
2722,4546,875646,Senegalia polyacantha,33090
2723,4547,283153,Caragana jubata,33090
2724,4549,65409,Scutellaria baicalensis,33090
2725,4556,157652,Mucuna pruriens,33090
2726,4557,927720,Artemisia copa,33090
2727,4558,246360,Commiphora wightii,33090
2728,4559,191881,Guilandina bonduc,33090
2729,4560,886265,Balanites aegyptiaca,33090
2730,4561,167791,Bauhinia variegata,33090
2731,4562,3419,Drimys winteri,33090
2732,4564,157652,Mucuna pruriens,33090
2733,4567,72332,Artemisia absinthium,33090
2734,4570,469930,Garcinia kola,33090
2735,4571,56525,Dittrichia viscosa,33090
2736,4572,93788,Malvaviscus arboreus,33090
2737,4576,454931,Jatropha gossypiifolia,33090
2738,4579,1040919,Strychnos pseudoquina,33090
2739,4580,124782,Kadsura longipedunculata,33090
2740,4582,263974,Bacopa monnieri,33090
2741,4584,1291454,Aquilegia pubiflora,33090
2742,4586,55670,Stevia rebaudiana,33090
2743,4587,359525,Bupleurum yinchowense,33090
2744,4588,1413321,Spondias venulosa,33090
2745,4590,43723,Brucea mollis,33090
2746,4591,4054,Panax ginseng,33090
2747,4593,379228,Dodonaea viscosa subsp. angustifolia,33090
2748,4593,34317,Eucalyptus globulus,33090
2749,4593,1096003,Millettia ferruginea,33090
2750,4593,316813,Euphorbia abyssinica,33090
2751,4594,260272,Glossogyne tenuifolia,33090
2752,4595,283121,Flueggea virosa,33090
2753,4596,469459,Acmella oleracea,33090
2754,4597,224910,Virola surinamensis,33090
2755,4598,159425,Passiflora incarnata,33090
2756,4599,252529,Citrullus colocynthis,33090
2757,4600,54829,Ferula communis,33090
2758,4601,16906,Cornus officinalis,33090
2759,4603,3816,Abrus precatorius,33090
2760,4604,91155,Sempervivum tectorum,33090
2761,4605,320345,Lippia alba,33090
2762,4606,289799,Cardiospermum halicacabum,33090
2763,4607,196716,Cirsium ehrenbergii,33090
2764,4608,3885,Phaseolus vulgaris,33090
2765,4609,120149,Spermacoce hispida,33090
2766,4611,115479,Hyphaene thebaica,33090
2767,4612,202671,Buchholzia coriacea,33090
2768,4613,136217,Curcuma longa,33090
2769,4614,3656,Cucumis melo,33090
2770,4616,59170,Valeriana jatamansi,33090
2771,4619,2839963,Zanthoxylum asiaticum,33090
2772,4620,43879,Peganum harmala,33090
2773,4621,296037,Phyllanthus reticulatus,33090
2774,4623,66629,Fagonia indica,33090
2775,4625,207520,Ribes diacanthum,33090
2776,4626,39358,Prunella vulgaris,33090
2777,4627,1933753,Salvia rhytidea,33090
2778,4628,568700,Quercus floribunda,33090
2779,4629,77019,Ptaeroxylon obliquum,33090
2780,4630,182111,Ficus deltoidea,33090
2781,4632,334482,Syzygium guineense,33090
2782,4635,175694,Andrographis paniculata,33090
2783,4636,105884,Lonicera japonica,33090
2784,4640,38862,Parnassia palustris,33090
